"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Adversarial Attacks for Scripts","M. Chiper; D. Stanescu; T. Becheru; L. Peca","University of Bucharest, Bucharest, Romania; National University of Science and Technology Politehnica Bucharest, Bucharest, Romania; National University of Science and Technology Politehnica Bucharest, Bucharest, Romania; Technical University of Moldova, Chisinau, Moldova",2025 24th RoEduNet Conference: Networking in Education and Research (RoEduNet),"30 Oct 2025","2025","","","1","7","As the number of cyberattacks increases year by year, malware detection remains a pressing challenge, as tra-ditional methods are no longer sufficient due to the dynamic nature of the field. Machine learning comes as an improvement over traditional approaches, offering better detection capabilities, but it still comes with two main disadvantages: a lack of interpretability and vulnerability to adversarial attacks. In this study, we examined the effect of such attacks on a malware detector based on a CharCNN model. Using Grad-CAM, we identified the most influential character regions in both clean and malicious script samples. These relevant regions were then inserted into samples of the opposite class to generate adversarial examples. Our experiments demonstrate a significant drop in detection performance: the accuracy of the CharCNN model decreased from 99.24% to 85.31 % on JavaScript files and from 98.48 % to 78.66 % on Python files following the attacks.","2247-5443","979-8-3315-5713-3","10.1109/RoEduNet68395.2025.11208410","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11208410","adversarial attacks;malware detection;adver-sarial training;explainable AI;character-level convolutional neu-ral network","Training;Accuracy;Explainable AI;Pressing;Detectors;Malware;Computer crime","","","","47","IEEE","30 Oct 2025","17-20 Sept. 2025","17-20 Sept. 2025","IEEE","IEEE Conferences"
"A Predictive AI Model for Cyber-Risk Scoring in Agile and DevOps Release Management Pipelines","B. P. Chandran","BI Architect, Safety & Efficacy IT Solutions Inc, California, USA",2026 4th International Conference on Self Sustainable Artificial Intelligence Systems (ICSSAS),"22 Jun 2026","2026","","","1669","1676","Organizations that employ Agile and DevOps methodologies are experiencing increasing pertinent entrepreneurial cybersecurity threats and risks and challenges. Rapid-release cycles have been reported to have an incident rate of 68 % among enterprises. This dissertation describes an initial, pathbreaking, predictive, 'Realtime Cyber Risk Score' AI model that assesses real-time cyber risks in CI/CD pipelines. This model applies machine learning (Random Forest, XGBoost, and Neural Networks) and static and dynamic code analysis, dependency vulnerability scanning, and behavioral analysis of 2,847 deployments from 12 company environments over 18 months. This model predicts, with 94.7 % (4.2 % false positive) risk accuracy, 89.7 % critical vulnerability precision, and 89.7 % accurate detection of high risks, 89.7 % high risk deployments' production (pre-releases) and general production (pre-releases) crisis deployments. It also led to a 73% reduction (8.4 to 2.3 days) of mean time to vulnerability detection, as well as 156 prevented (through emergency patch implementations) Breach incidents in production testing Application test environments. The 47 risk parameters included for score assessments (complexity and developer behavior metrics) are: Social isolation, configuration drift, third-party dependency trust, and behavioral score of isolation. This significantly leads to an improvement of 31 % over the mean $(28 \%$ reduction of production rollbacks of CI/CD pipelines). The adaptability of the model provides the ability to learn from experience while maintaining 91.8% across several different technology stacks such as Python, Java, Node.js, and. NET. These results provide further confirmation that within a developing environment, the predictive security driven from an AI model can provide maintaining robust security as a developing environment, and can provide organizations with the ability to maintain a balance of speed with risk.","","979-8-3315-7009-5","10.1109/ICSSAS68835.2026.11559391","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11559391","Cyber-risk scoring;DevSecOps;CI/CD security;Ensemble machine learning;Predictive cybersecurity","Modeling;Security;Timing;Artificial intelligence;Codes;Pipelines;DevOps;Printing;Tools;Machine learning","","","","15","IEEE","22 Jun 2026","28-30 May 2026","28-30 May 2026","IEEE","IEEE Conferences"
"Links Between Package Popularity, Criticality, and Security in Software Ecosystems","A. Butler; D. O’Keeffe; S. K. Dash","Information Security Group Royal Holloway University of London, London, United Kingdom; Department of Computer Science, Royal Holloway University of London, London, United Kingdom; Department of Computer Science, University of Surrey, Guildford, United Kingdom","2025 IEEE International Conference on Software Analysis, Evolution and Reengineering - Companion (SANER-C)","8 Dec 2025","2025","","","89","96","With the continued growth of Open Source Software (OSS), maintenance workloads have also continued to expand, this along with additional stressors results in maintainer burnout and churn. Given that the pool of those within a software ecosystem with the expertise and willingness to maintain a project is limited, maintenance efforts should be focussed on minimizing security risks with the greatest potential impact.One would expect a well maintained ecosystem to have strong security across all packages, or at the very least, strong security in packages that are core to the ecosystem. As such, dependency graphs for two ecosystems (Python, and JavaScript/Typescript) were captured to obtain criticality and popularity scores for each package. Security was measured at multiple points across the range of these metrics to establish the relationships between popularity, criticality and security. In doing so, a statistically significant moderate positive correlation between security and popularity for both ecosystems was found, along with mixed results for the correlation between security and criticality.These results can be used to assist in both, feature selection for machine learning based dependency risk measurement, and as a guide for dataset sampling for future security tooling evaluation.","","979-8-3315-3749-4","10.1109/SANER-C66551.2025.00020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11272160","Software Security;Software Ecosystems;Software Security Metrics","Measurement;Correlation;Network topology;Ecosystems;Machine learning;Feature extraction;Software;Topology;Maintenance;Security","","","","36","IEEE","8 Dec 2025","4-4 March 2025","4-4 March 2025","IEEE","IEEE Conferences"
"Cryptanalysis of Encrypted Drone Device Manager Log Extracted From Android Using Static Method","M. Y. Halim; F. W. Giffary; Y. Prayudi; M. F. Ramadhan; I. V. Paputungan","Department of Informatics, Universitas Islam Indonesia, Yogyakarta, Indonesia; Master Program in Informatics, Universitas Islam Indonesia, Yogyakarta, Indonesia; Department of Informatics, Universitas Islam Indonesia, Yogyakarta, Indonesia; Master Program in Informatics, Universitas Islam Indonesia, Yogyakarta, Indonesia; Department of Informatics, Universitas Islam Indonesia, Yogyakarta, Indonesia",2025 10th International Conference on Information Technology and Digital Application (ICITDA),"15 Jan 2026","2025","","","1","7","The widespread use of drones in civilian and industrial domains has introduced new challenges for digital forensic investigations, especially in the field of drone forensics, particularly when critical flight data and device records are stored in encrypted formats. This paper presents a static and reproducible cryptanalysis workflow designed to recover forensic indicators from encrypted DJI Fly Device Manager logs stored on Android smartphones. The workflow integrates two Python-based applications: one for logical acquisition using the Android Debug Bridge software development kit with automated hashing MD5 and SHA256, and another dedicated to cryptanalysis that performs Base64 decoding and AES in Cipher Block Chaining mode decryption. The results of this cryptanalysis revealed essential identifiers including hardware serial numbers, operator account information, and mobile device metadata, thereby extending forensic insight beyond flight trajectories alone. Unlike prior approaches that relied on rooted devices or third-party proprietary tools, the proposed method ensures forensic soundness, transparency, and full reproducibility.","","979-8-3315-9403-9","10.1109/ICITDA68167.2025.11332242","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11332242","Drone Forensics;Cryptanalysis;AES-CBC;Android Forensics;Digital Forensics","Performance evaluation;Digital forensics;Metadata;Reproducibility of results;Trajectory;Object recognition;Information technology;Smart phones;Drones;Software development management","","","","20","IEEE","15 Jan 2026","6-7 Nov. 2025","6-7 Nov. 2025","IEEE","IEEE Conferences"
"Evaluation of the Language Server Protocol for Static Dependency Analysis","F. Galperin; M. Krause; R. Koschke","University of Bremen, Germany; University of Bremen, Germany; University of Bremen, Germany",2025 IEEE International Conference on Software Maintenance and Evolution (ICSME),"31 Oct 2025","2025","","","123","134","Researchers as well as practitioners often use static dependency graphs as a foundation for their investigations on the structure of a program. They are gathered by compiler-like static analyzers that are specific to a programming language. If more than one programming language is to be analyzed, different static analyzers need to be used, each having its own data structures and APIs, which increases the integration effort. To reduce this integration effort to a minimum, a standard mechanism to obtain dependency information would be of great help. The language server protocol (LSP) is such a standardized mechanism. It was developed in the context of multi-language integrated development environments (IDE) to implement interactive features such as auto-complete or code navigation. In this paper, we investigate whether LSP can be used to create static dependency graphs in a non-interactive way for $\mathrm{C}++, \mathrm{C} #$, Go, Java, JavaScript/TypeScript, Python, and Rust. Our use case differs from LSP's original purpose by the magnitude of the queries for nodes and edges, potentially bringing the language servers to their limits. We assess the scalability of the various language servers available for these languages and take a look at how various size metrics affect the different run-time phases. We found that LSP is a real help in integrating different tools to create static dependency graphs in a uniform way. Adding a different language server for a new language requires very little effort. Yet, scalability is a real issue. The gathering of the dependency data can take hours for large projects. The expected run-time for the analyses can be predicted as a linear function of the lines of code or number of files to be processed, allowing one to estimate in advance when a result can be expected.","2576-3148","979-8-3315-9587-6","10.1109/ICSME64153.2025.00021","Deutsche Forschungsgemeinschaft(grant numbers:2342/8-1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11186051","language server protocol;dependency graph;static program analysis;fact extraction;empirical study","Java;Technological innovation;Protocols;Codes;Scalability;Symbols;Data structures;Servers;Standards;Testing","","","","15","IEEE","31 Oct 2025","7-12 Sept. 2025","7-12 Sept. 2025","IEEE","IEEE Conferences"
"Steal-A-GC: Framework to Trigger GC during Idle Periods in Distributed Systems","S. Saraswati; S. Chatterjee; R. Ramachandra","Hewlett Packard Enterprise, Bangalore, India; Hewlett Packard Enterprise, Bangalore, India; Hewlett Packard Enterprise, Bangalore, India",2016 IEEE 23rd International Conference on High Performance Computing (HiPC),"2 Feb 2017","2016","","","392","400","Distributed applications for data analytics have emerged to be a significant growth domain both in terms of technology as well as business relevance. With the advent of Hadoop MapReduce, several distributed execution frameworks have been developed for data analytics and machine learning applications. Many of these frameworks are written in Java, Scala or Python and run on top of the Java Virtual Machine (JVM), leaving them vulnerable to the performance impact of garbage collection (GC) operations. Application pauses induced by the Java GC are notorious in being one of the most important contributors of runtime performance bottleneck for a single process execution. These pauses are present in the distributed scenario as well, though in this case, it is significantly more complex to measure the impact of a GC pause for the overall execution runtime. Typically, in a distributed workload, a GC can result in delayed tasks impacting the overall completion time of the application. We present herein a novel way to preemptively trigger Java GC, stealing idle cycles, so as to prevent future tasks from being impacted by a GC pause during peak execution periods, resulting in improved overall application throughput.","","978-1-5090-5411-4","10.1109/HiPC.2016.052","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7839705","Throughput;Cycle Stealing;Distributed Computing;Garbage Collection;Java;Virtual Machine;Big data;Analytics;GC;JVM;JMX","Sparks;Java;Runtime;Distributed databases;Throughput;Data analysis;Business","","","","37","IEEE","2 Feb 2017","19-22 Dec. 2016","19-22 Dec. 2016","IEEE","IEEE Conferences"
"One Detector Fits All: Robust and Adaptive Detection of Malicious Packages from PyPI to Enterprises","B. Montaruli; L. Compagna; S. E. Ponta; D. Balzarotti","SAP & EURECOM, Nice, France; Endor Labs, Palo Alto, USA; SAP, Mougins, France; EURECOM, Biot, France",2025 IEEE Annual Computer Security Applications Conference (ACSAC),"24 Feb 2026","2025","","","550","565","The rise of supply chain attacks via malicious Python packages calls for robust and adaptable detection solutions. However, current approaches overlook two critical challenges: (i) robustness to adversarial source code transformations, and (ii) the lack of adaptability to different actors in the software supply chain with different false positive rate (FPR) requirements, from repository maintainers (very low FPR) to enterprise security teams (higher FPR tolerance). To address these challenges, in this work we introduce a new robust detector that can be seamlessly integrated into both public repositories like PyPI and enterprise ecosystems. To thoroughly evaluate the robustness of our detector, we propose a novel methodology to generate adversarial packages by leveraging a new set of fine-grained code transformations based on code obfuscation techniques. By combining these adversarial packages with adversarial training (AT), we enhance the robustness of our detector by 2.5×. We comprehensively evaluate the effectiveness of AT by testing our detector against a large dataset of 122,398 packages collected daily from PyPI over 80 days, showing that AT needs to be applied carefully: on the one hand, it makes the detector more robust to obfuscations and allows finding 10% more obfuscated packages, but on the other hand it introduces a negative effect by slightly decreasing the performance on non-obfuscated packages. To demonstrate its adaptability in production, we conduct two vetting case studies by tuning the detector to different FPR thresholds: (i) one for PyPI maintainers with a low FPR (0.1%) and (ii) one for enterprise security teams with a higher FPR (10%). In the first case study, we evaluate our final detector on 91,949 packages collected over 37 days, achieving an average daily detection rate of 2.48 malicious packages with only 2.18 false positives per day. In the second one, we analyze 1,596 packages adopted by a multinational software company, achieving only 1.24 false positives on average per day. These results show that our detector can be seamlessly integrated into both public repositories like PyPI and enterprise ecosystems, ensuring a very low time budget of a few minutes to review the false positives. Overall, our detector uncovered a total of 346 malicious packages, now reported to the community.","2576-9103","979-8-3315-9414-5","10.1109/ACSAC67867.2025.00053","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11392072","malware;adversarial attacks;software supply chain;machine learning;adversarial training","Training;Hands;Codes;Supply chains;Ecosystems;Detectors;Robustness;Usability;Tuning;Testing","","","","45","IEEE","24 Feb 2026","8-12 Dec. 2025","8-12 Dec. 2025","IEEE","IEEE Conferences"
"FASCA: Framework for Automatic Scalable Acceleration of ML Pipeline","M. Mishra; A. Bhowmick; R. Singhal","TCS Research, Mumbai, India; TCS Research, Mumbai, India; TCS Research, Mumbai, India",2021 IEEE International Conference on Big Data (Big Data),"13 Jan 2022","2021","","","1867","1876","Machine learning, a data-driven approach, is widely used to automate applications. It has been observed that 80% of the time is spent in pre-processing the data to make it available for building machine learning models. Data scientists generally develop and test these pipelines, primarily in python (a popular language for building models) for a small (in thousands) number of records or data points. These pipelines may incur a non-linear increase in execution time when used in production for large-sized data (in 10s of millions to billions of records or data points); these pipelines are not scalable in performance for larger data sizes. We have observed some common performance anti-patterns across many ML pipelines coded by ML practitioners, such as abuse of data frames and nested statements, especially in lambda functions - some of these are not perceivable on small-sized data. Once recognized, these patterns can be replaced by a high-performing piece of code to utilize the underlying hardware optimally. This paper presents a framework, FASCA, to automatically identify the significant performance bottlenecks in an ML/DL pipeline using static and dynamic analysis. FASCA executes the pre-processing pipeline on a fraction of actual data and builds a performance model to identify the top bottleneck components experiencing performance degradation on larger data sizes. Further, the framework generates a high-performing alternative to the bottleneck component using state-of-the-art techniques. We have evaluated and presented the results for the ML pipeline in the Retail domain, where we observed a non-linear degradation in performance with an increase in data size. FASCA recommends and changes a set of bottleneck components to accelerate up to 300% on larger data size (millions of records).","","978-1-6654-3902-2","10.1109/BigData52589.2021.9671376","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9671376","ML pipeline acceleration;Scalable acceleration;Data processing acceleration","Degradation;Codes;Pipelines;Buildings;Machine learning;Production;Predictive models","","","","15","IEEE","13 Jan 2022","15-18 Dec. 2021","15-18 Dec. 2021","IEEE","IEEE Conferences"
"Automated Extraction and Checking of Property Models from Source Code for Robot Swarms","E. Merlo; C. Pinciroli; J. Panerati; M. Famelis; G. Beltrame","Polytechnique Montreal, Montréal, QC, Canada; Worcester Polytechnic Institute, Worcester, MA, USA; Polytechnique Montreal, Montréal, QC, Canada; University of Montreal, Montréal, QC, Canada; Polytechnique Montreal, Montréal, QC, Canada",2022 IEEE/ACM 4th International Workshop on Robotics Software Engineering (RoSE),"11 Jul 2022","2022","","","47","54","As robots become a common presence in our everyday lives, ensuring the security and safety of robotic systems becomes an increasingly important and urgent challenge. Multi-robot systems, in particular, have the potential to revolutionize multiple industries-such as transportation and home care-where safety guarantees are a primary requirement. A known challenge for swarms and multi-robot systems is the gap between requirements and design, due to the need to translate swarm-level objectives into robot-level behaviors. In this paper, we focus on a less studied problem-the gap between requirements and implementation. As a case study, we use Buzz, that is a dynamic programming language designed for swarm robotics applications. Similarly to Python, Lua, and JavaScript, Buzz does not natively offer formal guarantees of correctness or safety. We propose an approach to automatically extract” as-implemented” models from Buzz programs, whose properties can then be formally analyzed and verified. Results obtained from the experiments performed on two medium-size open-source production-level systems for robotics research have also been reported. Our results show that the approach is feasible and is scalable to larger systems.","","978-1-4503-9317-1","10.1145/3526071.3527516","National Science and Engineering Research Council of Canada(grant numbers:RGPIN-2017-05700); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9814822","Swarm Robotics;Software Engineering;Safety;Model Extraction;Model Checking;Domain-specific Languages","Analytical models;Service robots;Swarm robotics;Transportation;Safety;Dynamic programming;Security","","","","31","","11 Jul 2022","9-9 May 2022","9-9 May 2022","IEEE","IEEE Conferences"
"Virtual Static Security Analyzer for Web Applications","M. Brinza; M. Correia; J. Pereira","INESC-ID, Instituto Superior Técnico, Universidade de Lisboa, Lisbon, Portugal; INESC-ID, Instituto Superior Técnico, Universidade de Lisboa, Lisbon, Portugal; INESC-ID, Instituto Superior Técnico, Universidade de Lisboa, Lisbon, Portugal","2021 IEEE 20th International Conference on Trust, Security and Privacy in Computing and Communications (TrustCom)","9 Mar 2022","2021","","","840","848","Web applications are popular victims of injection attacks such as SQL injection and cross-site scripting. Vulnerability detection tools allow preventing these attacks but are often bound to a single language and hard to port to new languages. We propose a new approach to support the addition of new languages without much effort. In order to achieve this, our solution does not analyze the source code AST directly, instead, it traverses the source code AST and builds a generic AST (GAST) from it. Then, the tool analyzes the GAST to find vulnerabilities. This way we decouple the analysis and the source code parsing. To add support for a new language we just need to generate a parser and write a converter for that AST, which is usually less than 110 lines of code. We implemented a tool called GT with this approach. The tool currently supports four languages: Java, PHP, Python and JavaScript. It was tested against several web applications written in the same languages.","2324-9013","978-1-6654-1658-0","10.1109/TrustCom53373.2021.00119","Fundação para a Ciência e Tecnologia (FCT)(grant numbers:PTDC/CCI-INF/290S8/2017 (SEAL),UIDB/50021/2020 (lNESC-ID)); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9724427","web applications;security;static analysis;portability","Java;Privacy;Codes;Cross-site scripting;Conferences;SQL injection;Complexity theory","","1","","34","IEEE","9 Mar 2022","20-22 Oct. 2021","20-22 Oct. 2021","IEEE","IEEE Conferences"
"The TeamPlay Project: Analysing and Optimising Time, Energy, and Security for Cyber-Physical Systems","B. Rouxel; C. Brown; E. Ebeid; K. Eder; H. Falk; C. Grelck; J. Holst; S. Jadhav; Y. Marquer; M. M. De Alejandro; K. Nikov; A. Sahafi; U. P. S. Lundquist; A. Seewald; V. Vassalos; S. Wegener; O. Zendra","University of St. Andrews, Italy; University of Southern, United Kingdom; University of Southern Denmark, Denmark, Denmark; University of Bristol, United Kingdom; Hamburg University of Technology, Germany; University of Amsterdam, Netherlands; SkyWatch A/S, Denmark, Denmark; Hamburg University of Technology, Germany; University of Luxembourg, Luxembourg; Thales Alenia Space, Spain; University of Bristol, United Kingdom; University of Southern Denmark, Denmark, Denmark; University of Southern Denmark, Denmark, Denmark; Yale University, USA; Irida Labs AE, Greece; AbsInt Angewandte Informatik GmbH, Germany; INRIA, SoB-UPES, CNRS, IRISA, France","2023 Design, Automation & Test in Europe Conference & Exhibition (DATE)","2 Jun 2023","2023","","","1","6","Non-functional properties, such as energy, time, and security (ETS) are becoming increasingly important in Cyber-Physical Systems (CPS) programming. This article describes TeamPlay, a research project funded under the EU Horizon 2020 programme between January 2018 and June 2021. TeamPlay aimed to provide the system designer with a toolchain for developing embedded applications where ETS properties are first-class citizens, allowing the developer to reflect directly on energy, time and security properties at the source code level. In this paper we give an overview of the TeamPlay methodology, introduce the challenges and solutions of our approach and summarise the results achieved. Overall, applying our TeamPlay methodology led to an improvement of up to 18% performance and 52% energy usage over traditional approaches.","1558-1101","979-8-3503-9624-9","10.23919/DATE56975.2023.10137198","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10137198","Energy;Real-Time;Security;System design","Space vehicles;Deep learning;Java;Source coding;Cyber-physical systems;Programming;Software;Hardware;Security;Python","","1","","34","","2 Jun 2023","17-19 April 2023","17-19 April 2023","IEEE","IEEE Conferences"
"The Impact of Transmission Line Model Selection on GMD Simulation Results","G. Paramo; A. Bretas; M. Brown; J. Reidt","Energy Systems Resilience PNNL, Richland, WA, USA; Electric Grid Security SNL, Albuquerque, NM, USA; Energy Systems Resilience PNNL, Richland, WA, USA; Energy Systems Resilience PNNL, Richland, WA, USA",2025 IEEE Power & Energy Society General Meeting (PESGM),"10 Nov 2025","2025","","","1","5","The purpose of this work is to evaluate how different transmission line models affect the results of GMD simulations. Time-series analysis techniques are utilized to track deviations from nominal operating conditions. Simulated data is generated via EMTP, and then processed in Python. This work introduces the use of ARMA models in the context of GMD analysis and detection. Considerable differences can be observed in the dynamic behavior of the events, but in steady-state, the results are similar across all models studied. Case studies are presented, results are discussed, and recommendations are made.","1944-9933","979-8-3315-0995-8","10.1109/PESGM52009.2025.11225593","U.S. Department of Energy; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11225593","geomagnetic disturbances;geomagnetically induced currents","Analytical models;Power transmission lines;Simulation;EMTP;Time series analysis;Static analysis;Benchmark testing;Geomagnetic storms;Steady-state;Context modeling","","","","20","IEEE","10 Nov 2025","27-31 July 2025","27-31 July 2025","IEEE","IEEE Conferences"
"As Code Testing: Characterizing Test Quality in Open Source Ansible Development","M. M. Hassan; A. Rahman","Independent University, Dhaka, Bangladesh; Department of Computer Science, Tennessee Tech University, Cookeville, TN, USA","2022 IEEE Conference on Software Testing, Verification and Validation (ICST)","8 Jun 2022","2022","","","208","219","Infrastructure as code (IaC) scripts, such as Ansible scripts, are used to provision computing infrastructure at scale. Existence of bugs in IaC test scripts, such as, configuration and security bugs, can be consequential for the provisioned computing infrastructure. A characterization study of bugs in IaC test scripts is the first step to understand the quality concerns that arise during testing of IaC scripts, and also provide recommendations for practitioners on quality assurance. We conduct an empirical study with 4,831 Ansible test scripts mined from 104 open source software (OSS) repositories where we quantify bug frequency, and categorize bugs in test scripts. We further categorize testing patterns, i.e., recurring coding patterns in test scripts, which also correlate with appearance of bugs. From our empirical study, we observe 1.8% of 4,831 Ansible test scripts to include a bug, and 45.2% of the 104 repositories to contain at least one test script that includes bugs. We identify 7 categories of bugs, which includes security bugs and performance bugs that are related with metadata extraction. We also identify 3 testing patterns that correlate with appearance of bugs: 'assertion roulette’, 'local only testing’, and 'remote mystery guest‘. Based on our findings, we advocate for detection and mitigation of the 3 testing patterns as these patterns can have negative implications for troubleshooting failures, reproducible deployments of software, and provisioning of computing infrastructure.","2159-4848","978-1-6654-6679-0","10.1109/ICST53961.2022.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9787876","ansible;bug;configuration as code;empirical study;infrastructure as code;quality;test","Software testing;Codes;Quality assurance;Computer bugs;Metadata;Inspection;Encoding","","14","","68","IEEE","8 Jun 2022","4-14 April 2022","4-14 April 2022","IEEE","IEEE Conferences"
"Prevalence of Bad Smells in PL/SQL Projects","F. Gonçalves de Almeida Filho; A. D. Forte Martins; T. da Silva Vinuto; J. M. Monteiro; Í. Pereira de Sousa; J. de Castro Machado; L. Souza Rocha","Federal University of Ceará, Fortaleza, Brazil; Federal University of Ceará, Fortaleza, Brazil; Federal University of Ceará, Fortaleza, Brazil; Federal University of Ceará, Fortaleza, Brazil; Federal University of Ceará, Fortaleza, Brazil; Federal University of Ceará, Fortaleza, Brazil; Federal University of Ceará, Fortaleza, Brazil",2019 IEEE/ACM 27th International Conference on Program Comprehension (ICPC),"29 Aug 2019","2019","","","116","121","Code Smell can be defined as any feature in the source code of a software that may indicate possible problems. In database languages, the term Bad Smell has been used as a generalization of Code Smell, once some features that are not directly related to code also can indicate problems, such as, for instance, the inappropriate type of an index structure or a SQL query written inefficiently. Bearing in mind the recurrence of different Bad Smell, they were catalogued. Along with these catalogs, tools were developed to automatically identify Bad Smell occurrences in a given code. With the help of these tools, it has become possible to perform quick and effective analysis. In this context, this paper proposes an exploratory study about Bad Smell in PL/SQL codes, from free software projects, published on GitHub. We analyzed 20 open-source PL/SQL projects and empirically study the prevalence of bad smells. Our results showed that some smells occur together. Besides, some smells are more frequent than others. Based on this principle, this paper has the potential to aid professionals from the databases area to avoid future problems during the development of a PL/SQL project.","2643-7171","978-1-7281-1519-1","10.1109/ICPC.2019.00025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8813267","Code Smell, Bad Smell, PL/SQL, Prevalence","Correlation coefficient;Codes;Databases;Source coding;Clustering algorithms;Software;Association rule learning;Indexes;Database languages;Software development management","","11","","31","IEEE","29 Aug 2019","25-26 May 2019","25-26 May 2019","IEEE","IEEE Conferences"
"Enhancing Boofuzz Process Monitoring for Closed-Source SCADA System Fuzzing","P. Cousineau; B. Lachine","Computer Security Lab, Royal Military College of Canada, Kingston, Canada; Computer Security Lab, Royal Military College of Canada, Kingston, Canada",2023 IEEE International Systems Conference (SysCon),"25 May 2023","2023","","","1","8","Past cyber-attacks have demonstrated that Industrial Control and SCADA Systems are high-value targets for modern threat actors. In order to defend these classes of systems, it is necessary to detect and eliminate any pre-existing vulnerabilities before they can be leveraged into zero-day exploits. Different methods exist to find exploitable vulnerabilities in the software that runs these systems, one of which is known as fuzzing – wherein a system under test is exposed to a variety of input streams while simultaneously observed for unexpected behaviours, exceptions, or crashes. The aim of this research is to extend the Boofuzz network protocol-based fuzzing framework in order to effectively monitor a closed-source SCADA HMI endpoint during fuzz testing. Effective monitoring in this context is defined as the automated detection of target crashes during fuzzing which are recorded with an exception description, reproducing steps, and call stack trace. This data minimizes the time required for vulnerabilities discovered during fuzzing to be reproduced, investigated, and rectified by the software vendor. In order to accomplish this aim, our SCADA HMI is first analyzed to identify the fuzzing target and its runtime behaviours. A protocol fuzzer is then custom built for it using Boofuzz, with the existing target process monitor class extended to introduce new log file and debugger-based monitors. These extensions are then tested through fuzz tests of the SCADA HMI, the results from which demonstrate that vulnerabilities can be both automatically detected and recorded with the sufficient level of detail to expedite rectification.","2472-9647","978-1-6654-3994-7","10.1109/SysCon53073.2023.10131048","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10131048","Computer security;fuzzing;software testing;vulnerability discovery","Context;Protocols;Substations;Instruction sets;SCADA systems;Fuzzing;Computer crashes","","9","","23","Crown","25 May 2023","17-20 April 2023","17-20 April 2023","IEEE","IEEE Conferences"
"Automation Framework for Software Vulnerability Exploitability Assessment","B. Bagri; G. Gupta","Information Technology, Indira Gandhi Delhi Technical University for Women, Delhi, India; Information Technology, Indira Gandhi Delhi Technical University for Women, Delhi, India",2019 Global Conference for Advancement in Technology (GCAT),"3 Feb 2020","2019","","","1","7","Software has become an integral part of every industry and organization. Due to improvement in technology and lack of expertise in coding techniques, software vulnerabilities are increasing day-by-day in the software development sector. The time gap between the identification of the vulnerabilities and their automated exploit attack is decreasing. This gives rise to the need for detection and prevention of security risks and development of secure software. Earlier the security risk is identified and corrected the better it is. Developers needs a framework which can report the security flaws in their system and reduce the chances of exploitation of these flaws by some malicious user. Common Vector Scoring System (CVSS) is a De facto metrics system used to assess the exploitability of vulnerabilities. CVSS exploitability measures use subjective values based on the views of experts. It considers mainly two factors, Access Vector (AV) and Authentication (AU). CVSS does not specify on what basis the third-factor Access Complexity (AC) is measured, whether or not it considers software properties. Our objective is to come up with a framework that automates the process of identifying vulnerabilities using software structural properties. These properties could be attack entry points, vulnerability locations, presence of dangerous system calls, and reachability analysis. This framework has been tested on two open source softwares - Apache HTTP server and Mozilla Firefox.","","978-1-7281-3694-3","10.1109/GCAT47503.2019.8978344","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8978344","Structural Severity;Vulnerabilities;Reachability;Entry points","Prevention and mitigation;Organizations;Software;Vectors;Security;Software measurement;Servers;Reachability analysis;Open source software;Software development management","","1","","15","IEEE","3 Feb 2020","18-20 Oct. 2019","18-20 Oct. 2019","IEEE","IEEE Conferences"
