"title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"SCADE 6: A formal language for embedded critical software development (invited paper)","J. -L. Colaço; B. Pagano; M. Pouzet","ANSYS/Esterel-Technologies; ANSYS/Esterel-Technologies; UPMC, INRIA, Paris",2017 International Symposium on Theoretical Aspects of Software Engineering (TASE),"12 Feb 2018","2017","","","1","11","SCADE is a high-level language and environment for developing safety-critical embedded control software. It has been used for more than twenty years in various application domains like avionics, nuclear plants, transportation, and automotive. SCADE was founded on the synchronous data-flow language Lustre invented by Caspi and Halbwachs. In the early years, it was mainly seen as a graphical notation for Lustre but with the unique and key addition of a code generator qualified to the highest standards for safety-critical applications. In 2008, a major revision based on the new language `Scade 6' was released. This language is an original combination of the Lustre data-flow style with control structures borrowed from Esterel and SyncCharts, and compilation and static analyses from Lucid Synchrone for ensuring safety properties. This increase in expressiveness together with the qualified code generator have dramatically widened SCADE scope of applications. While previous publications have described some of its language constructs and compiler algorithms, no reference publication on `Scade 6' exists to date. In this paper, we recall the decisions made in its design, illustrate the main language features and static analyses, and describe the compiler organization developed to satisfy the qualification process.","","978-1-5386-1924-7","10.1109/TASE.2017.8285623","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8285623","","Clocks;Software;Semantics;Generators;Static analysis;Hardware;Standards","","61","","44","IEEE","12 Feb 2018","13-15 Sept. 2017","13-15 Sept. 2017","IEEE","IEEE Conferences"
"Bits, Flips and RISCs","N. Gerlin; E. Kaja; F. Vargas; L. Lu; A. Breitenreiter; J. Chen; M. Ulbricht; M. Gomez; A. Tahiraga; S. Prebeck; E. Jentzsch; M. Krstić; W. Ecker","Infineon Technologies AG, Germany; Infineon Technologies AG, Germany; IHP - Leibniz Institute for High Performance Microelectronics, Germany; IHP - Leibniz Institute for High Performance Microelectronics, Germany; IHP - Leibniz Institute for High Performance Microelectronics, Germany; IHP - Leibniz Institute for High Performance Microelectronics, Germany; IHP - Leibniz Institute for High Performance Microelectronics, Germany; MINRES Technologies, Germany; Infineon Technologies AG, Germany; Infineon Technologies AG, Germany; MINRES Technologies, Germany; IHP - Leibniz Institute for High Performance Microelectronics, Germany; Infineon Technologies AG, Germany",2023 26th International Symposium on Design and Diagnostics of Electronic Circuits and Systems (DDECS),"2 Jun 2023","2023","","","140","149","Electronic systems can be submitted to hostile environments leading to bit-flips or stuck-at faults and, ultimately, a system malfunction or failure. In safety-critical applications, the risks of such events should be managed to prevent injuries or material damage. This paper provides a comprehensive overview of the challenges associated with designing and verifying safe and reliable systems, as well as the potential of the RISC-V architecture in addressing these challenges.We present several state-of-the-art safety and reliability verification techniques in the design phase. These include a highly-automated verification flow, an automated fault injection and analysis tool, and an AI-based fault verification flow. Furthermore, we discuss core hardening and fault mitigation strategies at the design level. We focus on automated SoC hardening using model-driven development and resilient processing based on sensing and prediction for space and avionic applications.By combining these techniques with the inherent flexibility of the RISC-V architecture, designers can develop tailored solutions that balance cost, performance, and fault tolerance to meet the requirements of various safety-critical applications in different safety domains, such as avionics, automotive, and space. The insights and methodologies presented in this paper contribute to the ongoing efforts to improve the dependability of computing systems in safety-critical environments.","2473-2117","979-8-3503-3277-3","10.1109/DDECS57882.2023.10139331","Ministry of Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10139331","GNN;Hardening;Reliability;RISC-V;Safety;Verification","Computer architecture;Aerospace electronics;Reliability engineering;Safety;System-on-chip;Circuit faults;Vehicle dynamics","","3","","32","IEEE","2 Jun 2023","3-5 May 2023","3-5 May 2023","IEEE","IEEE Conferences"
"Europa Clipper Payload Verification and Validation: Test and Analysis Program Design","L. Jones–Wilson; P. Cooley; A. Ralph; R. Largaespada; D. Lee","Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; University of Michigan, Ann Arbor, MI; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; Massachusetts Institute of Technology, Cambridge, MA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA",2022 IEEE Aerospace Conference (AERO),"10 Aug 2022","2022","","","01","17","NASA's Europa Clipper mission - which is planned to launch in the mid-2020s - is designed to investigate the habitability of the Jovian moon Europa with a state-of-the-art suite of over 10 sensors and instruments. Now past its project critical design review, Europa Clipper is starting the execution of its verification and validation (V & V) program. The payload V & V function in particular is responsible for designing and coordinating a thorough test and analysis program that will confirm the proper functioning and performance of our payload instruments. Given the large number of instruments to manage, we have developed a suite of standardized tests and analyses that are designed to cover all of the common interfaces across instruments, while allowing for flexibility to support the unique needs of individual instruments. This suite of activities coordinated and/or performed by the payload team, forms the bulk of our payload verification and validation campaign. This paper provides a detailed summary of the full set of V & V activities in that suite, covering the four categories of activities: analysis of lower-level evidence, analysis via simulation, testing in the system testbeds, and testing in assembly, test, and launch operations (ATLO). We will describe the purpose of each activity type, how the activities are developed, and the review process for each type of activity. We then define the complete list of activities written for each instrument and how subtleties specific to certain instruments are managed. The discussion will provide a comprehensive understanding of the activities in the payload V & V purview and how various interfaces with different levels of the project are managed. This paper also describes key metrics the payload team uses to track V&V progress and some insights into the teaming design and division of labor we use to ensure consistency and completeness across the entire payload suite. Finally, the paper will offer a snapshot of the status of the Payload V & V program prior to instrument delivery and offer insights into the upcoming phase of instrument delivery and the start of ATLO.","1095-323X","978-1-6654-3760-8","10.1109/AERO53065.2022.9843782","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9843782","","Measurement;Instruments;NASA;Moon;Software;Sensors;Springs","","3","","10","IEEE","10 Aug 2022","5-12 March 2022","5-12 March 2022","IEEE","IEEE Conferences"
"Aircraft cable performance evaluation and its verification experiment design","T. Li; S. He; J. Liu; Z. Zhou; Y. Liu","Guangzhou Research Institute,, Xidian University, Guangzhou, China; Environmental Test Institute Key Laboratory, China Electronic Product Reliability, Guangzhou, China; Environmental Test Institute Key Laboratory, China Electronic Product Reliability, Guangzhou, China; Environmental Test Institute Key Laboratory, China Electronic Product Reliability, Guangzhou, China; Guangzhou Research Institute,, Xidian University, Guangzhou, China","12th International Conference on Quality, Reliability, Risk, Maintenance, and Safety Engineering (QR2MSE 2022)","28 Apr 2023","2022","2022","","623","628","Aircraft cable is the central nervous system of aircraft avionics system, which plays a vital role in the safety and reliability of aircraft. The distribution of aircraft cables in the aircraft is very complex, and faults are bound to occur with the increase of service life. Aiming at the requirements of automatic detection or performance evaluation of high-speed and largecapacity aircraft cables, this paper proposes a method to realize the rapid detection of aircraft cables in the software application layer by using the unreliability of UDP communication protocol. A set of cable test method and cable fault injection method are designed. The experimental results show that there is a certain correlation between cable fault types and test parameters. It lays a foundation for the cable detection of complex avionics system.","","978-1-83953-836-0","10.1049/icp.2022.2935","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10110456","","","","","","","","28 Apr 2023","27-30 July 2022","27-30 July 2022","IET","IET Conferences"
"Improving the Safety and Security of Wide-Area Cyber–Physical Systems Through a Resource-Aware, Service-Oriented Development Methodology","M. U. Tariq; J. Florence; M. Wolf","ProsumerGrid, Inc., Atlanta, GA, USA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, USA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, USA",Proceedings of the IEEE,"20 Dec 2017","2018","106","1","144","159","This paper presents a service-oriented development methodology for wide-area cyber-physical systems (CPS) such as smart grid and vehicular networks. Unlike the traditional task-based development approach from the domains of automotive and avionics, the proposed service-oriented development methodology inherently enables disruption-free incremental system deployment and reconfiguration that are fundamental requirements for handling the “always-online” nature of emerging wide-area CPS application domains such as smart grid and vehicular networks. The proposed service-oriented CPS development methodology extends the traditional service-oriented computing (SOC) paradigm for handling hard real-time CPS aspects by introducing resource-aware service deployment and quality-of-service (QoS)-aware service operation phases. The proposed CPS development methodology also supports a streamlined formal interface between the traditional computer-aided feedback controller design environments and SOC paradigm. The paper utilizes a simulation-based smart grid case study to illustrate the advantages of the proposed methodology for developing wide-area cyber-physical systems with improved safety and security characteristics. The paper also identifies a set of technological requirements for the proposed service-oriented CPS development methodology that should guide future research in this area.","1558-2256","","10.1109/JPROC.2017.2744645","U.S. Department of Energy(grant numbers:DE-AR0000225); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8051056","Cyber–physical system;formal verification;model-driven development;model-driven engineering;power-system simulation;real-time systems;serviceoriented computing;service-oriented systems engineering;smart grid","Control systems;Cyber-physical systems;Smart grids;Real-time systems;Quality of service;Computational modeling;Adaptive control;Service-oriented architecture;Security;Safety;Systems engineering and theory;Formal verification","","13","","44","IEEE","26 Sep 2017","Jan. 2018","","IEEE","IEEE Journals"
"Artificial Intelligence Verification Based on Operational Design Domain (ODD) Characterizations Utilizing Subset Simulation","L. Höhndorf; K. Dmitriev; J. K. Vasudevan; S. Subedi; N. Klarmann; F. Holzapfel","Innovation Center, Industrieanlagen-Betriebsgesellschaft mbH, Ottobrunn, Germany; Institute of Flight System Dynamics, Technical University of Munich, Garching, Germany; Innovation Center, Industrieanlagen-Betriebsgesellschaft mbH, Ottobrunn, Germany; Innovation Center, Industrieanlagen-Betriebsgesellschaft mbH, Ottobrunn, Germany; Faculty of Management and Engineering, Technische Hochschule Rosenheim, Rosenheim, Germany; Institute of Flight System Dynamics, Technical University of Munich, Garching, Germany",2024 AIAA DATC/IEEE 43rd Digital Avionics Systems Conference (DASC),"15 Nov 2024","2024","","","1","10","For AI/ML verification, the definition of the Operational Design Domain (ODD) of the considered AI/ML constituent is crucial. Related to the ODD, the European Union Aviation Safety Agency (EASA) states: “The ODD defines the set of operating parameters, together with the range and distribution within which the AI/ML constituent is designed to operate, and as such, will only operate nominally when the parameters described within the ODD are satisfied”. Within this paper, an ODD characterization utilizing statistical distributions for their (marginal) ODD-parameters and the dependence structures among them (utilizing the concept of vine copulas) is proposed. In addition, this paper reflects the utilization of subset simulation, which is an advanced sampling process based on the basic Monte Carlo sampling that is tailored to the evaluation of specific areas of interest (typically failure regions of algorithms) with a fewer number of required samples. As discussed during the development of ED-324 / ARP6983” Process Standardd for Development and Certification / Approval of Aeronautical Safety-Related Products Implementing AI”, the concept of subset simulation can support AI/ML verification activities, which is outlined in this paper. A case study to illustrate the proposed methodologies is carried out and described. The contributions of this paper support the developments towards solving the challenges induced by the high dimensionality of the ODD and the complexity of the AI/ML model.","2155-7209","979-8-3503-4961-0","10.1109/DASC62030.2024.10749586","European Union; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10749586","artificial intelligence;machine learning;verification;operational design domain;vine copula;dependence structures;subset simulation","Monte Carlo methods;Statistical distributions;Europe;Aerospace electronics;Safety;Complexity theory;Artificial intelligence;Certification","","5","","49","IEEE","15 Nov 2024","29 Sept.-3 Oct. 2024","29 Sept.-3 Oct. 2024","IEEE","IEEE Conferences"
"Assertion-Based Verification for SoC Models and Identification of Key Events","L. Pierre; M. Chabot","TIMA Lab. (Univ. Grenoble Alpes, CNRS), Grenoble, France; TIMA Lab. (Univ. Grenoble Alpes, CNRS), Grenoble, France",2017 Euromicro Conference on Digital System Design (DSD),"28 Sep 2017","2017","","","54","61","The design of today's systems on chip (SoC's) raises difficult issues, in particular regarding verification. In their early design phases, hardware/software embedded systems are commonly described as ESL (Electronic System Level) models, such that their functional and transactional behavior can be analyzed by simulation. To enhance this validation process, we have previously developed a framework for the runtime verification of temporal properties formalized in PSL. After recalling its main features, we analyze its practicability with a variety of use cases. We also describe a recent improvement that enables the identification of key events during the evaluation of assertions, to ease both coverage analysis and system debug.","","978-1-5386-2146-2","10.1109/DSD.2017.75","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8049767","Runtime verification;SystemC TLM;temporal properties","Software;Tools;Monitoring;Digital signal processing;Registers;Analytical models;Runtime","","2","","22","IEEE","28 Sep 2017","30 Aug.-1 Sept. 2017","30 Aug.-1 Sept. 2017","IEEE","IEEE Conferences"
"A multi-view and programming language agnostic framework for model-driven engineering","R. Jordão; F. Bahrami; R. Chen; I. Sander","School of Electrical Engineering and Computer Science, KTH Royal Institute of Technology, Stockholm, Sweden; School of Electrical Engineering and Computer Science, KTH Royal Institute of Technology, Stockholm, Sweden; School of Electrical Engineering and Computer Science, KTH Royal Institute of Technology, Stockholm, Sweden; School of Electrical Engineering and Computer Science, KTH Royal Institute of Technology, Stockholm, Sweden",2022 Forum on Specification & Design Languages (FDL),"25 Oct 2022","2022","","","1","8","Model-driven engineering (MDE) addresses the complexity of modern-day embedded system design. Multiple MDE frameworks are often integrated into a design process to use each MDE framework’s state-of-the-art tools for increased productivity. However, this integration requires substantial development effort.In this paper, we propose an MDE framework based on a formalism of system graphs and trait hierarchies for programming-language-agnostic integration between tools within our frame-work and with tools of other MDE frameworks. Implementing our framework for each programming language is a one-time development effort.We evaluate our proposal in an MDE design process by developing a Java supporting library and an AMALTHEA connector. Then we perform an MDE industrial avionics case study with both. The evaluation shows that our framework facilitates the integration of different tools and the independent development of different system parts. Therefore, our framework is a reliable MDE framework that lowers the effort of integrating tools to benefit from their combined state-of-the-art.","1636-9874","978-1-6654-7332-3","10.1109/FDL56239.2022.9925666","Vinnova; ITEA; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9925666","Model-driven Engineering;System Modelling;Collaborative Tools","Connectors;Java;Computer languages;System integration;Aerospace electronics;Solids;Model driven engineering","","6","","21","IEEE","25 Oct 2022","14-16 Sept. 2022","14-16 Sept. 2022","IEEE","IEEE Conferences"
"Criticality- and Requirement-Aware Bus Arbitration for Multi-Core Mixed Criticality Systems","M. Hassan; H. Patel","Electrical and Computer Engineering, University of Waterloo, Waterloo, Ontario, Canada; Electrical and Computer Engineering, University of Waterloo, Waterloo, Ontario, Canada",2016 IEEE Real-Time and Embedded Technology and Applications Symposium (RTAS),"28 Apr 2016","2016","","","1","11","This work presents CArb, an arbiter for controlling accesses to the shared memory bus in multi-core mixed criticality systems. CArb is a requirement-aware arbiter that optimally allocates service to tasks based on their requirements. It is also criticality-aware since it incorporates criticality as a first-class principle in arbitration decisions. CArb supports any number of criticality levels and does not impose any restrictions on mapping tasks to processors. Hence, it operates in tandem with existing processor scheduling policies. In addition, CArb is able to dynamically adapt memory bus arbitration at run time to respond to increases in the monitored execution times of tasks. Utilizing this adaptation, CArb is able to offset these increases; hence, postpones the system need to switch to a degraded mode. We prototype CArb, and evaluate it with an avionics case-study from Honeywell as well as synthetic experiments.","","978-1-4673-8641-8","10.1109/RTAS.2016.7461327","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7461327","","Interference;Multicore processing;Optical wavelength conversion;Switches;Memory management;Job shop scheduling;Aerospace electronics","","30","","29","IEEE","28 Apr 2016","11-14 April 2016","11-14 April 2016","IEEE","IEEE Conferences"
"Dynamic Analysis of ARINC 653 RTOS with LLVM","V. Cheptsov; A. Khoroshilov","Ivannikov Institute for System Programming of the Russian Academy of Sciences, Higher School of Economics, Moscow, Russia; Ivannikov Institute for System Programming of the Russian Academy of Sciences, Moscow, Russia",2018 Ivannikov Ispras Open Conference (ISPRAS),"28 Mar 2019","2018","","","9","15","Existing standards for airborne-embedded software systems impose a number of requirements applicable to the software development cycle of hard real-time operating systems found in modern aircraft. The measures taken are meant to reduce the risks of undesired consequences, but have strongly varying costs. Dynamic instrumentation and static analysis are common practices used to automatically find software defects, from strictly non-conforming code constructions to memory corruptions or invalid control flow. LLVM analyser and sanitizer infrastructure, while regularly applied to general-purpose software, originally was not thought to be introduced to heavily restricted environments. In this paper we discuss the specifics of airborne systems with regards to dynamic instrumentation and provide practical considerations to be taken into account for the effective use of general-purpose instrumentation tools. We bring a complete LLVM stack support to JetOS, a prospective onboard real-time operating system currently being developed at ISP RAS in collaboration with GosNIIAS. As an example, we port AddressSanitizer, MemorySanitizer, and UndefinedBehaviorSanitizer and provide the details against the caveats on all relevant sides: a sanitizer, a compiler, and an operating system. In addition we suggest uninvolved optimisations and enhancements to the runtimes to maximise the effects of the tools.","","978-1-7281-1275-6","10.1109/ISPRAS.2018.00009","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8675136","dynamic instrumentation, real-time operating systems, ARINC 653, IMA, LLVM","Tools;Instruments;Operating systems;Standards;Aerospace electronics;Real-time systems","","4","","19","IEEE","28 Mar 2019","22-23 Nov. 2018","22-23 Nov. 2018","IEEE","IEEE Conferences"
"Research on real-time simulation test method for functional requirement design verification of civil aircraft auxiliary power source","J. Mei; L. Li; D. Xie","Test Planning and General Department, COMAC, Shanghai, China; Test Planning and General Department, COMAC, Shanghai, China; Test Planning and General Department, COMAC, Shanghai, China",2025 40th Youth Academic Annual Conference of Chinese Association of Automation (YAC),"12 Sep 2025","2025","","","3132","3136","Aiming at the confirmation of APU functional requirements during civil aircraft design, this paper proposes an APU functional automation test method based on distributed real-time simulation. This method takes the functional logic model of APU system and related systems as the test infrastructure, and develops test cases based on the key conditions and parameters of APU functional requirements. Based on test cases, automated test models and fault injection models are developed, and distributed real-time simulation tests are carried out by integrating automated test models, fault injection models and related system models. This technology combines the expected response and key parameters corresponding to key conditions in the APU functional requirements, and develops test cases through the arrangement and combination of parameters, which can effectively cover the scope of requirement confirmation. The automated simulation test simplifies the process of test and requirement confirmation, and can efficiently support the aircraft APU functional requirement confirmation[1].","2837-8601","979-8-3315-0330-7","10.1109/YAC66630.2025.11149860","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11149860","APU;real-time simulation;automation;requirement validation","Automation;Atmospheric modeling;Distributed databases;Real-time systems;Safety;Aircraft manufacture;Logic;Aircraft","","","","5","IEEE","12 Sep 2025","17-19 May 2025","17-19 May 2025","IEEE","IEEE Conferences"
"Development of a Meta-language and its Qualifiable Implementation for the Use in Safety-critical Software","V. Tietz","Institute of Aircraft Systems, University of Stuttgart, Stuttgart, Germany",2021 ACM/IEEE International Conference on Model Driven Engineering Languages and Systems Companion (MODELS-C),"20 Dec 2021","2021","","","689","694","The use of domain-specific modeling for development of complex (cyber-physical) systems is gaining increasing acceptance in the industrial environment. Domain-specific modeling allows complex systems and data to be abstracted for a more efficient system design, development, validation, and configuration. However, no existing (meta-)modeling framework can be used with reasonable effort in certified software so far, neither for the development of systems nor for the execution of system functions. For the use of (development) artifacts from domain-specific modeling in safety-critical processes or systems it is required to ensure their correctness by either subsequent (manual) verification or the usage of (pre-)qualified software. Existing meta-languages often contain modeling elements that are difficult or impossible to implement in a qualifiable manner leading to a high manual, subsequent certification effort. Therefore, the aim is to develop a (meta-)modeling framework, that can be used in certified software. This can significantly reduce the development effort for safety-critical systems and enables the full advantages of domain-specific modeling. The framework components considered in this PhD-Thesis include: (1) an essential meta-language, (2) a qualifiable runtime environment, and (3) a suitable persistence. The essential (meta-)modeling language is mainly based on the UML standard, but is enhanced with multi-level modeling concepts such as deep instantiation. Supporting a possible qualification, the meta-language is implemented using the highly restrictive, but formally provable programming language Ada SPARK.","","978-1-6654-2484-4","10.1109/MODELS-C53483.2021.00111","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9643779","","Runtime environment;Unified modeling language;Manuals;Software;Model driven engineering;Data models;Sparks","","6","","33","IEEE","20 Dec 2021","10-15 Oct. 2021","10-15 Oct. 2021","IEEE","IEEE Conferences"
"Development of Testing System for ARINC825 Bus","P. Zhaoqin; C. Xujie; L. Yan; H. Peicen","School of Automation Science and Electrical Engineering, Beihang University, Beijing, China; School of Automation Science and Electrical Engineering, Beihang University, Beijing, China; National Commercial Aircraft Manufacturing, Engineering Technology Research Center, Shanghai, China; National Commercial Aircraft Manufacturing, Engineering Technology Research Center, Shanghai, China","2018 10th International Conference on Communications, Circuits and Systems (ICCCAS)","25 Jul 2019","2018","","","55","59","Studying of aviation bus constitutes an important topic in the field of aeronautics. ARINC825 bus, as a widely-spread aviation bus, is capable of transmitting and sharing information in real time. Aiming at evaluating the working performance of ARINC825 bus, a testing system is designed and deployed. In this way, testing of data transmission, monitoring and analysis can be conducted. Further, the bus data status can be viewed simultaneously to facilitate the monitoring of aircraft avionics bus data and preventing fault from the on-board test systems. The experimental results show that the proposed testing system has good stability, high reliability and is convenient to use, which enables precise testing of the ARINC825 aviation bus.","","978-1-5386-9389-6","10.1109/ICCCAS.2018.8769225","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8769225","aviation bus;ARINC825 bus;testing system;ICD","Testing;Monitoring;Aerospace electronics;Filtering;Hardware;Redundancy;Data communication","","1","","9","IEEE","25 Jul 2019","22-24 Dec. 2018","22-24 Dec. 2018","IEEE","IEEE Conferences"
"Multiobjective 4D Trajectory Optimization for Integrated Avionics and Air Traffic Management Systems","A. Gardi; R. Sabatini; T. Kistan","RMIT University, Melbourne, Australia; RMIT University, Melbourne, Australia; THALES Australia, Melbourne, Australia",IEEE Transactions on Aerospace and Electronic Systems,"7 Feb 2019","2019","55","1","170","181","Avionics and air traffic management (ATM) systems are evolving with the introduction of progressively higher levels of automation, toward attaining the ambitious operational, technical, and safety enhancements required to sustain the present growth of global air traffic. This paper presents novel 4-Dimensional Trajectory (4DT) functionalities that are being developed for integration in ATM and avionics systems to support trajectory based operations (TBO). The 4DT planning process, which is the main focus of the paper, is supported by a custom multiobjective variant of state-of-the-art optimal control algorithms, incorporating various operational, economic, and environmental factors. Capitalizing on the higher theoretical accuracy offered by optimal control algorithms compared to other methods, a key feature of the proposed approach is the introduction of a postprocessing stage to ensure that the mathematically optimal trajectories are translated into a set of standardized 4DT descriptors, which can be flown by state-of-the-art automatic flight control systems. Additionally, to support air-ground 4DT intent negotiation and validation in the TBO context, the 4DT postprocessing ensures that optimal trajectories are synthetically described by a limited number of parameters, minimizing the bandwidth requirements imposed on airborne data links. Simulation-based verification activities addressing operational efficiency improvements and computational performance in the terminal area ATM context support the viability of the proposed 4DT planning functionality for online tactical TBO.","1557-9603","","10.1109/TAES.2018.2849238","THALES Australia(grant numbers:0200312837); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8398531","Air-ground trajectory negotiation;4-dimensional trajectories (4DT);multiobjective optimization;optimal control;trajectory-based operations (TBO);trajectory optimization","Trajectory;Planning;Aircraft;Atmospheric modeling;Mathematical model;Aerospace electronics;Air traffic control","","51","","62","IEEE","27 Jun 2018","Feb. 2019","","IEEE","IEEE Journals"
"Online monitoring soft errors in reconfigurable FPGA during radiation test","B. Du; L. Sterpone","Dipartimento di Automatica e Informatica, Politecnico di Torino, Torino, Italy; Dipartimento di Automatica e Informatica, Politecnico di Torino, Torino, Italy",2017 IEEE International Instrumentation and Measurement Technology Conference (I2MTC),"7 Jul 2017","2017","","","1","5","Due to rapid technology scaling, electronic devices are becoming more susceptible against soft errors induced by radiation particles, which is a serious challenge for aerospace applications. Meanwhile Field Programmable Gate Array (FPGA) devices have been attracting attention in safety- and mission-critical applications in recent years with the increasing performance and flexibility they provide. Among different types of FPGAs according to the device technology, the SRAM-based FPGA has a higher sensitivity against soft errors as SRAM cell, which is used for storing the configuration data of the circuit design implemented and mapped on the FPGA, is one of the most sensitive devices against radiation induced soft errors. Hence, to guarantee the usage of SRAM-based FPGAs in safety critical environments, the design mapped on it requires an effective verification and validation procedure. Radiation test is one of the verification methods regarding the effects of radiation induced soft errors. In this paper, we present an automated setup for monitoring the soft errors during the radiation test and we compared the measurement obtained from radiation test with the one provided by analytical tools. The experimental results we gained demonstrated the feasibility of the proposed measurement platform.","","978-1-5090-3596-0","10.1109/I2MTC.2017.7969976","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7969976","soft error;radiation test;SRAM-based FPGA","Field programmable gate arrays;Monitoring;Error analysis;Single event upsets;Tools;Reliability engineering","","6","","21","IEEE","7 Jul 2017","22-25 May 2017","22-25 May 2017","IEEE","IEEE Conferences"
"Sensor Uncertainty Mitigation and Dynamic Well Clear Volumes in DAIDALUS","A. Narkawicz; C. Muñoz; A. Dutle","NASA Langley Research Center, Hampton, VA, US; NASA Langley Research Center, Hampton, VA, US; NASA Langley Research Center, Hampton, VA, US",2018 IEEE/AIAA 37th Digital Avionics Systems Conference (DASC),"9 Dec 2018","2018","","","1","8","This paper presents recent updates to DAIDALUS (Detect & Avoid Alerting Logic for Unmanned Systems), a detect and avoid (DAA) software package for the integration of civil UAS into the airspace. DAIDALUS is the reference implementation of detect and avoid for unmanned aircraft systems chosen by RTCA Special Committee 228 (SC-228), and it is included in its corresponding Minimum Operational Performance Standards (MOPS) document, DO-365. This paper reports on the integration into DAIDALUS of two new capabilities, namely dynamic well clear volumes and sensor uncertainty mitigation.","2155-7209","978-1-5386-4112-5","10.1109/DASC.2018.8569468","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8569468","DAIDALUS;well clear;unmanned;detect and avoid","Aircraft;Uncertainty;Standards;Prediction algorithms;NASA;Atmospheric modeling;Surveillance","","19","","4","IEEE","9 Dec 2018","23-27 Sept. 2018","23-27 Sept. 2018","IEEE","IEEE Conferences"
"Collaborative Situational Awareness for Conflict-Aware Flight Planning","S. Paul; S. Patterson; C. A. Varela","Department of Computer Science, Rensselaer Polytechnic Institute, Troy, New York; Department of Computer Science, Rensselaer Polytechnic Institute, Troy, New York; Department of Computer Science, Rensselaer Polytechnic Institute, Troy, New York",2020 AIAA/IEEE 39th Digital Avionics Systems Conference (DASC),"18 Nov 2020","2020","","","1","10","In autonomous air-traffic management scenarios of the future, manned and unmanned aircraft will be able to safely navigate through the National Airspace System, independent of centralized air-traffic controllers. They will do this by sharing critical data necessary for maintaining standard separation with each other. Under such conditions, every aircraft must have sufficient knowledge about other aircraft sharing the airspace to operate safely. In this paper, we specify a safe state of knowledge that is necessary for aircraft to operate safely in the absence of a centralized air-traffic controller and present a distributed knowledge propagation protocol to attain this safe state. This protocol can be used by network-connected aircraft to achieve collaborative situational awareness for cooperative flight planning. We identify certain system conditions necessary to guarantee two correctness properties for our protocol - safety and progress. We use the TLA+ Specification Language to formally specify our protocol, the correctness properties, and the conditions necessary to guarantee the properties. Using the formal specifications, we also provide mechanically-verified proofs of the correctness properties in the TLA+ Proof System.","2155-7209","978-1-7281-9825-5","10.1109/DASC50938.2020.9256620","National Science Foundation (NSF)(grant numbers:CNS-1816307,CNS-1553340); Air Force Office of Scientific Research (AFOSR)(grant numbers:FA9550-19-1-0054); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9256620","","Aircraft;Protocols;Aircraft navigation;Planning;Safety;Cognition;Aerospace control","","9","","42","IEEE","18 Nov 2020","11-15 Oct. 2020","11-15 Oct. 2020","IEEE","IEEE Conferences"
