"title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Model-based development and the implications to design assurance and certification","D. Bhatt; B. Hall; S. Dajani-Brown; S. Hickman; M. Paulitsch","Honeywell International, Inc., Minneapolis, MI, USA; Honeywell International, Inc., Minneapolis, MI, USA; Honeywell International, Inc., Minneapolis, MI, USA; Honeywell International, Inc., Minneapolis, MI, USA; Honeywell International, Inc., Minneapolis, MI, USA",24th Digital Avionics Systems Conference,"27 Dec 2005","2005","2","","13 pp. Vol. 2","","The term ""Model based design and development"" has grown in popularity over the past decade. Within the embedded avionics community the term model based design implies the development and application of ""control models and simulations"" within tools such as MATLAB. At Honeywell, the authors have been engaged in model based development (MBD) and associated tools development for avionics applications. This position paper applies the lessons learned and discusses several issues, relating to sound model-based design, to meet design assurance and certification objectives. The paper examines the dominant approaches utilized by some of the popular model-based design, code generation and verification tool suites available commercially. It contrasts these approaches to traditional software design, implementation, and verification methods. This paper also recommends taking a broader perspective of MBD and suggests adopting lessons learned from the classical software engineering arena. We discuss this together with areas for future investigation, standardization, and automation tool development and integration.","2155-7209","0-7803-9307-4","10.1109/DASC.2005.1563401","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1563401","","Certification;Mathematical model;Aerospace electronics;MATLAB;Software design;Software engineering;Standardization;Automation","","3","11","29","IEEE","27 Dec 2005","30 Oct.-3 Nov. 2005","30 Oct.-3 Nov. 2005","IEEE","IEEE Conferences"
"VHDL implementation of a bidirectional interface for 3ATI avionic sub-systems","P. Mahdian; M. Griebling","University of Waterloo, Waterloo, ONT, Canada; Luxell Technologies, Inc., Mississauga, ONT, Canada",The 23rd Digital Avionics Systems Conference (IEEE Cat. No.04CH37576),"14 Feb 2005","2004","2","","11.C.5","11.1","Interfacing two electrical components, and accuracy of data, based on a specified protocol, are critical parts of electronic interfacing. This work highlights the design and implementation of an integrated circuit under bidirectional interfacing of a digital signal processor (DSP) to a Manchester encoder-decoder (MED), and to a secondary device. The implementation of this design is used for a global positioning systems such as in 3ATI avionic display systems. This interface design is specifically for Actel ProASIC/sup PLUS/ programmable FPGA chip in behavioral and data flow levels using VHSIC hardware description language (VHDL). Libero integrated design environment software is used for implementation. Synthesis was done with synplicity, while simulation and post-synthesis were done with ModelSim. Verifications were operated at the hardware level.","","0-7803-8539-X","10.1109/DASC.2004.1390828","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1390828","","Aerospace electronics;Protocols;Signal design;Digital integrated circuits;Digital signal processors;Digital signal processing chips;Displays;Field programmable gate arrays;Very high speed integrated circuits;Hardware design languages","","2","","10","IEEE","14 Feb 2005","28-28 Oct. 2004","28-28 Oct. 2004","IEEE","IEEE Conferences"
"An overview of the VITAL program","W. D. Hodges","Boeing Company, Saint Louis, MO, USA",16th DASC. AIAA/IEEE Digital Avionics Systems Conference. Reflections to the Future. Proceedings,"6 Aug 2002","1997","2","","7.2","1","VITAL is a Defense Advanced Research Projects Agency (DARPA) Technology Reinvestment Project (TRP) with the objective of reducing the life cycle cost of vehicle management systems by 50% with respect to current systems. The approach is to develop an open architecture with common hardware and software building blocks based on commercial parts and practices. The approach will be applicable to a wide variety of platforms including, fixed wing fighter aircraft, helicopters, and transport aircraft. Software development using MATRIX/sub x/(R) is a significant process improvement being exploited in the VITAL program to reduce non-recurring costs. Verification of the VITAL approach will occur in three flight demonstrations on an F/A-18, AH-64 and an MD-90. VITAL is a three year effort that began in mid-1996. Milestone 2 (initial design review) was completed in August 1997.","","0-7803-4150-3","10.1109/DASC.1997.637228","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=637228","","Costs;Aircraft manufacture;Military aircraft;Vehicles;Project management;Technology management;Computer architecture;Hardware;Helicopters;Programming","","","","","IEEE","6 Aug 2002","30-30 Oct. 1997","30-30 Oct. 1997","IEEE","IEEE Conferences"
"EMI/EMC, lightning, radiation shielding verification approach for the Dragon COTS spacecraft: Part II","W. Elkman; J. Trinh; P. McCaughey; W. Chen","Space Exploration Technologies, Hawthorne, CA, USA; Space Exploration Technologies, Hawthorne, CA, USA; Space Exploration Technologies, Hawthorne, CA, USA; Space Exploration Technologies, Hawthorne, CA, USA",2011 IEEE International Symposium on Electromagnetic Compatibility,"10 Oct 2011","2011","","","647","652","Designing the Dragon COTS (Commercial Orbital Transfer System) for EMI/EMC interface compliance to the International Space Station (ISS) is a complex task. It involves designing Dragon for self-compatibility, compatibility with the Falcon 9 Launch Vehicle, designing to the LEO Space radiation environment, and designing for interface compatibility to the ISS mechanical, electrical and RF interfaces. This paper, Part II, describes the Space Exploration Technologies analysis and test verification methods used to achieve Dragon spacecraft self-compatibility, compatibility with the Eastern Launch Range RF requirements, and interface compatibility to the ISS requirements for EMC emissions and susceptibility.","2158-1118","978-1-4577-0811-4","10.1109/ISEMC.2011.6038390","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6038390","","Lightning;Surges;Surge protection;Radar imaging;Aerospace electronics;Radio frequency","","3","","9","IEEE","10 Oct 2011","14-19 Aug. 2011","14-19 Aug. 2011","IEEE","IEEE Conferences"
"Model-driven development of ARINC 653 configuration tables","Á. Horváth; D. Varró","Department of Measurement and Information, Budapest University슠of슠Technology슠and슠Economics, Budapest, Hungary; Department of Measurement and Information, Budapest University슠of슠Technology슠and슠Economics, Budapest, Hungary",29th Digital Avionics Systems Conference,"3 Dec 2010","2010","","","6.E.3-1","6.E.3-15","Model-driven development (MDD) has become a key technique in systems and software engineering, including the aeronautic domain. It facilitates on systematic use of models from a very early phase of the design process and through various model transformation steps (semi-)automatically generates source code and documentation. However, on one hand, the use of model-driven approaches for the development of configuration data is not as widely used as for source code synthesis. On the other hand, we believe that, particular systems that make heavy use of configuration tables like the ARINC 653 standard can benefit from model-driven design by (i) automating error-prone configuration file editing and (ii) using model based validation for early error detection. In this paper, we will present the results of the European project DIANA that investigated the use of MDD in the context of Integrated Modular Avionics (IMA) and the ARINC 653 standard. In the scope of the project, a tool chain was implemented that generates ARINC 653 configuration tables from high-level architecture models. The tool chain was integrated with different target systems (VxWorks 653, SIMA) and evaluated during case studies with real-world and real-sized avionics applications.","2155-7209","978-1-4244-6618-4","10.1109/DASC.2010.5655451","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5655451","","Unified modeling language;Analytical models;Mathematical model;Biological system modeling;Data models;Documentation;Atmospheric modeling","","16","","36","IEEE","3 Dec 2010","3-7 Oct. 2010","3-7 Oct. 2010","IEEE","IEEE Conferences"
"Analysis of SEU effects in partially reconfigurable SoPCs","L. Sterpone; F. Margaglia; M. Koester; J. Hagemeyer; M. Porrmann","DAUIN, Politecnico di Turino, Torino, Italy; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany",2011 NASA/ESA Conference on Adaptive Hardware and Systems (AHS),"28 Jul 2011","2011","","","129","136","Systems on Programmable Chips (SoPCs) are receiving an increasing interest from various application domains. Safety critical missions, driven by space and avionics applications, are especially attracted in using SoPCs due to low non-recurring engineering costs, reconfigurability and the large number of logic resources they provide. The capability of partial reconfiguration has recently become a promising approach to enhance the flexibility of a given system and to adapt and customize to different requirements. However, Single Event Upsets (SEUs) induced by radiation environment where space and avionics system operate, have a critical and catastrophic effect in these devices. In this paper, we propose a novel algorithm, which is able to identify critical SEUs corrupting the functionality of a SoPC using dynamic and partial reconfiguration. The algorithm is based on an analyzer able to interact with the dynamic system components containing partial reconfiguration modules, the communication infrastructure and the static region. Efficient critical SEUs estimation depends not only on the independent component mapping but also on the routing interaction between reconfigurable modules placed in different feasible positions. The analysis algorithm has been proven on a partially reconfigurable platform using different applications, besides it has been validated by means of fault injection campaigns of SEUs into SoPC's configuration memory. The experimental results demonstrated the effectiveness of the developed algorithm. Fault injection results have been accurately investigated and commented.","","978-1-4577-0599-1","10.1109/AHS.2011.5963926","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5963926","","Circuit faults;Routing;Heuristic algorithms;Tiles;Field programmable gate arrays;Algorithm design and analysis;Aerospace electronics","","11","","14","IEEE","28 Jul 2011","6-9 June 2011","6-9 June 2011","IEEE","IEEE Conferences"
"On the design of tunable fault tolerant circuits on SRAM-based FPGAs for safety critical applications","L. Sterpone; M. Aguirre; J. Tombs; H. Guzman-Miranda","Dipartimento di Automatica e Informatica, Politecnico di Turino, Torino, Italy; Departamento de Ingeniería Electrónica, Universidad de Sevilla, Seville, Spain; Departamento de Ingeniería Electrónica, Universidad de Sevilla, Seville, Spain; Departamento de Ingeniería Electrónica, Universidad de Sevilla, Seville, Spain","2008 Design, Automation and Test in Europe","11 Apr 2008","2008","","","336","341","Mission-critical applications such as space or avionics increasingly demand high fault tolerance capabilities of their electronic systems. Among the fault tolerance characteristics, the performance and costs of an electronic system remain the leader factors in the space and avionics market. In particular, when considering SRAM-based FPGAs, specific hardening techniques generally based on Triple Modular Redundancy need to be adopted in order to guarantee the desired fault tolerance degree. While effectively increasing the fault tolerance capability, these techniques introduce an important performance degradation and a dramatic area overhead, that results in higher design costs. In this paper, we propose an innovative design flow that allow the implementation of fault tolerance circuits in SRAM-based FPGA devices with different fault tolerance capability degrees. We introduce a new metric that allows a designer to precisely estimate and set the desired fault tolerance capabilities. Experimental analysis performed on a realistic industrial-type case study demonstrates the efficiency of our methodology.","1558-1101","978-3-9810801-3-1","10.1109/DATE.2008.4484702","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4484702","","Tunable circuits and devices;Fault tolerance;Field programmable gate arrays;Safety;Aerospace electronics;Fault tolerant systems;Costs;Mission critical systems;Space missions;Redundancy","","11","","14","","11 Apr 2008","10-14 March 2008","10-14 March 2008","IEEE","IEEE Conferences"
"Model-driven development of ARINC 653 configuration tables","Á. Horváth; D. Varró; T. Schoofs","Dept. of Meas. & Inf., Budapest Univ. of Technol. & Econ., Budapest, Hungary; Dept. of Meas. & Inf., Budapest Univ. of Technol. & Econ., Budapest, Hungary; GMV, Lisboa, Portugal",29th Digital Avionics Systems Conference,"3 Dec 2010","2010","","","5.A.5-1","5.A.5-115","Model-driven development (MDD) has become a key technique in systems and software engineering, including the aeronautic domain. It facilitates on systematic use of models from a very early phase of the design process and through various model transformation steps (semi-)automatically generates source code and documentation. However, on one hand, the use of model-driven approaches for the development of configuration data is not as widely used as for source code synthesis. On the other hand, we believe that, particular systems that make heavy use of configuration tables like the ARINC 653 standard can benefit from model-driven design by (i) automating error-prone configuration file editing and (ii) using model based validation for early error detection. In this paper, we will present the results of the European project DIANA that investigated the use of MDD in the context of Integrated Modular Avionics (IMA) and the ARINC 653 standard. In the scope of the project, a tool chain was implemented that generates ARINC 653 configuration tables from high-level architecture models. The tool chain was integrated with different target systems (VxWorks 653, SIMA) and evaluated during case studies with real-world and real-sized avionics applications.","2155-7209","978-1-4244-6618-4","10.1109/DASC.2010.5655322","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5655322","","Unified modeling language;Analytical models;Mathematical model;Biological system modeling;Data models;Documentation;Atmospheric modeling","","7","","36","IEEE","3 Dec 2010","3-7 Oct. 2010","3-7 Oct. 2010","IEEE","IEEE Conferences"
"A Novel Design Flow for the Performance Optimization of Fault Tolerant Circuits on SRAM-based FPGA's","L. Sterpone; N. Battezzati","Dipartimento di Automatica e Informatica, Politecnico di Turino, Italy; Dipartimento di Automatica e Informatica, Politecnico di Turino, Italy",2008 NASA/ESA Conference on Adaptive Hardware and Systems,"1 Aug 2008","2008","","","157","163","Reconfigurable logic devices such as SRAM-based field programmable gate arrays (FPGAs) are nowadays increasingly popular thanks to their capability of implementing complex circuits with very short development time and for their high versatility in implementing different kind of applications, ranging from signal processing to the networking. The usage of reconfigurable devices in safety critical fields, such as space or avionics, require the adoption of specific fault tolerant techniques, like triple modular redundancy (TMR), in order to protect their functionality against radiation effects. While these techniques allow increasing the protection capability against radiation effects, they introduce several penalties to the design, particularly in terms of performances. In this paper, we present a novel design flow able to implement fault tolerant circuits on SRAM-based FPGAs while reducing the performance penalties. The flow is based on a placement algorithm ruled by topology heuristics and on a routing algorithm driven by a congestion graph able to remove the crossing errors domains. Experimental evaluations performed by means of timing analysis and static analysis on industrial-like case studies demonstrated that the proposed algorithm is able to improve the running frequency up to the 44% versus standard TMR-based techniques while maintaining complete fault tolerance capabilities.","","978-0-7695-3166-3","10.1109/AHS.2008.59","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4584268","Fault Tolerance;Placement Algorithm;FPGA","Field programmable gate arrays;Routing;Tunneling magnetoresistance;Delay;Integrated circuit interconnections;Integrated circuits;Integrated circuit modeling","","5","","15","IEEE","1 Aug 2008","22-25 June 2008","22-25 June 2008","IEEE","IEEE Conferences"
"Event-triggered vs. time-triggered communications with UML MARTE","F. Mallet; R. de Simone; L. Rioux","INRIA Sophia Antipolis Mediterranee, Aoste project, France; INRIA Sophia Antipolis Mediterranee, Aoste project, France; Embedded systems Laboratory, Thales Research and Technology Limited, Palaiseau, France","2008 Forum on Specification, Verification and Design Languages","10 Oct 2008","2008","","","154","159","In the real-time and embedded domain, systems tend to combine periodic and aperiodic computations. This leads to mixing event-triggered with time-triggered communications with their pros and cons. Then, modeling standards of the domain must provide mechanisms to support both kinds whereas historically they pertain to different communities: asynchronous and synchronous designers. In this paper, we compare the expressiveness of two standards of the domain (AADL and MARTE) to model these two kinds of communications. Specifically we focus on the time facilities of MARTE and on AADL models amenable to end-to-end flow latency analyses.","","978-1-4244-2264-7","10.1109/FDL.2008.4641438","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4641438","","Unified modeling language;Clocks;Computational modeling;Software;Analytical models;Protocols;Standards","","5","","10","IEEE","10 Oct 2008","23-25 Sept. 2008","23-25 Sept. 2008","IEEE","IEEE Conferences"
"A System Analysis Study Comparing Reverse Engineered Combinatorial Testing to Expert Judgment","A. M. Cunningham Jr.; J. Hagar; R. J. Holman","Lockheed Martin, Hot Sulphur Springs, CO, USA; Lockheed Martin, Hot Sulphur Springs, CO, USA; Lockheed Martin, Hot Sulphur Springs, CO, USA","2012 IEEE Fifth International Conference on Software Testing, Verification and Validation","17 May 2012","2012","","","630","635","The Lockheed Martin F-16 ventral fin redesign-combinatorial test study effort was to demonstrate how Combinatorial Testing (CT) could have been applied to system hardware design flaw analysis. The historic analysis was able to determine a set of combinations, which isolated the problem and tested a solution. However, the original effort was expensive, time consuming, and required highly specialized knowledge from the expert to be effective. The new study was an effort to understand if combinatorial test could be applied to similar situations using the original data but conducted by a less senior person without an expert's knowledgebase. The situation and CT approaches are detailed in this paper. In the study, a series of iterations created combinatorial test cases which could have ""replicated"" the original highly optimized and successful test program, without the expert.","2159-4848","978-0-7695-4670-4","10.1109/ICST.2012.151","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6200163","Case-Study;Combinatorial Test;Design problem","Testing;Aircraft;Aerodynamics;Industries;NIST;Analytical models;Fatigue","","4","","7","IEEE","17 May 2012","17-21 April 2012","17-21 April 2012","IEEE","IEEE Conferences"
"Controller-pilot data link results from NASA and FAA Dallas-Fort Worth 2000 test and demonstration","E. Best; J. M. Rankin","Avionics Engineering Center, Ohio University, Athens, OH, USA; Avionics Engineering Center, Ohio University, Athens, OH, USA",20th DASC. 20th Digital Avionics Systems Conference (Cat. No.01CH37219),"7 Aug 2002","2001","1","","2D1/1","2D1/9 vol.1","The controller's communication and situational awareness terminal (C-CAST) was recently tested and demonstrated at Dallas-Fort Worth International Airport. C-CAST is part of NASA's runway incursion prevention system (RIPS) and the FAA's runway incursion reduction program (RIRP). The purpose of these programs is to assist pilots during low visibility, landing and surface operations and create a more reliable and efficient means of air traffic control. C-CAST has been developed to make the controller more aware of the surrounding traffic, generate text messages of controller commands for command verification and create a ""heads up"" environment for the controller. Voice recognition is used to generate a text version of the controller pilot data link communications (CPDLC) for an easy reference for the pilot and controller. C-CAST also receives traffic information from a surveillance server through a wireless TCP/IP connection and displays the aircraft on a zoomable map of the airport.","","0-7803-7034-1","10.1109/DASC.2001.963332","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=963332","","NASA;FAA;Communication system traffic control;Communication system control;Air traffic control;Airports;Testing;Speech recognition;Text recognition;Surveillance","","1","1","6","IEEE","7 Aug 2002","14-18 Oct. 2001","14-18 Oct. 2001","IEEE","IEEE Conferences"
"Real-time aeronautical channel simulator","C. Zhang; J. Yu","Labs of Avionics, Tsinghua Univ., Beijing, P. R. China; Labs of Avionics, Tsinghua Univ., Beijing, P. R. China",2013 IEEE/AIAA 32nd Digital Avionics Systems Conference (DASC),"23 Jan 2014","2013","","","3B1-1","3B1-9","Air-to-Ground (A/G) channel model is quite important for verification of the key technologies in the A/G communications, especially the schemes in physical layers, such as the modulation and coding etc. The aeronautical A/G channel has three important features:1) Due to the high speed of the aircraft, the Doppler spread will be very serious; 2) In some scenarios, the radio wave will reflet many times and the multiple signals are abundant, such as a mountain valley; 3) As the transmission scenario is very sophisticated, there is not fispc eccihannel model for A/G communications for the spfiecci location; 4) The frequency band that can be used is discrete; 5) Some electromagnetic interferences are quite strong, Establishing statistical model needs large experimental data of channel measurement, which is really costly and time-exhausted. In this letter, a method of real-time A/G aeronautical communications channel modeling is proposed with ray-tracing algorithm. This model can directly produce the real-time simulation result of the channel with computer. Moreover, the result can be further employed to build up the statistical model, which is really economic compared with the traditional experimental method.","2155-7209","978-1-4799-1538-5","10.1109/DASC.2013.6712557","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6712557","","Channel models;Real-time systems;Ray tracing;Data models;Atmospheric modeling;Fading;Aircraft","","1","","8","IEEE","23 Jan 2014","5-10 Oct. 2013","5-10 Oct. 2013","IEEE","IEEE Conferences"
"Specification-based testing for real-time avionic systems","O. Biberstein; J. S. Fitzgerald","Centre for Software Reliability, University of Newcastle, Newcastle-upon-Tyne, UK; Centre for Software Reliability, University of Newcastle, Newcastle-upon-Tyne, UK","IEE Colloquium on Applicable Modelling, Verification and Analysis Techniques for Real-Time Systems (Ref. No. 1999/006)","6 Aug 2002","1999","","","4/1","4/4","The paper describes the early stages of work towards the development of specification based testing techniques for real time distributed systems. This work has taken place in the context of the aerospace industry, where the complexity and the criticality of avionic systems makes them a challenge to develop. This paper briefly presents the DoRIs/ADL notation and its proof theoretic semantics, and sketches the techniques used to represent test cases for single activities. We look forward to the issues dominating future work on the automatic generation of tests from DoRIs/ADL models.","","","10.1049/ic:19990010","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=755112","","","","1","","","","6 Aug 2002","11-11 Jan. 1999","11-11 Jan. 1999","IET","IET Conferences"
"DO-254 high-speed interfaces compliance","N. Weintroub; S. Jabsheh","Verisense, Jerusalem, Israel; Verisense, Jerusalem, Israel",2014 IEEE/AIAA 33rd Digital Avionics Systems Conference (DASC),"11 Dec 2014","2014","","","5A1-1","5A1-9","As the complexity of electronics for airborne applications continues to rise, an increasing number of applications need to comply with the Radio Technical Commission for Aeronautics (RTCA) DO-254/The European Organization for Civil Aviation Equipment (EuroCAE) ED-80 standard for certification of complex electronic hardware. Complex electronic hardware includes devices like Field Programmable Gate Arrays (FPGAs) and Application Specific Integrated Circuits (ASICs). An important aspect of the regulations is that you need to capture requirements and track them throughout the design and verification process and the functioning hardware in the system. The DO-254 standard defines five levels of compliance depending on the effect the failure of the hardware will have on the operation of the aircraft. Level A is the most stringent, defined as ""catastrophic"" (e.g. loss of the aircraft), while a failure of Level E hardware will not affect the safety of the aircraft. Meeting Level A compliance for complex electronic hardware requires a much higher level of verification and validation than Level E compliance [1]. Chapter 6.2 of the DO-254 standard mandates that for the most stringent levels of compliance, the verification process for FPGAs and ASICs must measure and record the verification coverage by running tests on the device in its operational environment. What this essentially means is that you need to compare the behavior of the physical outputs of the device on the hardware device pins with their corresponding RTL (software model) simulation results. In addition the standard requires running robustness tests on the interface pins. The robustness testing is accomplished by forcing abnormal behavior on the device and its externalities and ensuring that the device is able to deal with this behavior without catastrophic results. These requirements become especially challenging for high speed interfaces such as DDR3 or PCIe because it is not possible to create and observe the abnormal behavior when an FPGA is connected directly to a functional operational counterpart. For example, when a real memory is connected to a DDR model, there is no way to control the DDR behavior and use different kind of DDR memories. This paper will explain the challenges inherent to DAL A and B certification of FPGAs and ASICs with a focus on the high speed interfaces. Based on advanced pre-silicon verification methodologies that will be introduced, the paper will present a new approach for hardware testing that makes it not only possible but also straightforward to comply more completely with the DO-254 requirements for real inhardware testing including easily running an array of robustness tests.","2155-7209","978-1-4799-5001-0","10.1109/DASC.2014.6979476","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6979476","","Testing;Hardware;Field programmable gate arrays;Robustness;Monitoring;Aerospace electronics;Standards","","1","","3","IEEE","11 Dec 2014","5-9 Oct. 2014","5-9 Oct. 2014","IEEE","IEEE Conferences"
"Model-Based Test Suite Generation for Function Block Diagrams Using the UPPAAL Model Checker","E. P. Enoiu; D. Sundmark; P. Pettersson","Mälardalen Real-Time Research Centre (MRTC), Mälardalen University, Vasteras, Sweden; Mälardalen Real-Time Research Centre (MRTC), Mälardalen University, Vasteras, Sweden; Mälardalen Real-Time Research Centre (MRTC), Mälardalen University, Vasteras, Sweden","2013 IEEE Sixth International Conference on Software Testing, Verification and Validation Workshops","1 Aug 2013","2013","","","158","167","A method for model-based test generation of safety-critical embedded applications using Programmable Logic Controllers and implemented in a programming language such as Function Block Diagram (FBD) is described. The FBD component model is based on the IEC 1131 standard and it is used primarily for embedded systems, in which timeliness is an important property to be tested. Our method involves the transformation of FBD programs with timed annotations into timed automata models which are used to automatically generate test suites. Specifically we demonstrate how to use model transformation for formalization and model-checking of FBD programs using the UPPAAL tool. Many benefits emerge from this method, including the ability to automatically generate test suites from a formal model in order to ensure compliance to strict quality requirements including unit testing and specific coverage measurements. The approach is experimentally assessed on a train control system in terms of consumed resources.","","978-0-7695-4993-4","10.1109/ICSTW.2013.27","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6571626","function block diagram;plc;model based testing;timed automata;test case generation;structural coverage","Iron;Automata;Testing;IEC standards;Software;Timing","","33","","24","IEEE","1 Aug 2013","18-22 March 2013","18-22 March 2013","IEEE","IEEE Conferences"
"Specification patterns for probabilistic quality properties","L. Grunske","Faculty of ICT, Swinburne University of Technology, Hawthorn, VIC, Australia",2008 ACM/IEEE 30th International Conference on Software Engineering,"14 Apr 2009","2008","","","31","40","Probabilistic verification techniques are a powerful means to ensure that a software-intensive system fulfills its quality requirements. To apply these techniques an accurate specification of the required properties in a probabilistic temporal logic is necessary. To help practitioners formulate these properties correctly, this paper presents a specification pattern system of common probabilistic properties called ProProST. This pattern system has been a developed based on a survey of 152 properties from academic examples and 48 properties of real-word quality requirements from avionic, defence and automotive systems. Furthermore, a structured English grammar that can guide in the specification of probabilistic properties is given. Similar to previous specification patterns for traditional and real-time properties, the presented specification pattern system and the structured English grammar captures expert knowledge and helps practitioners to correctly apply formal verification techniques.","1558-1225","978-1-60558-079-1","10.1145/1368088.1368094","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4814114","csl;pctl;pctl*;performance;probabilistic quality;probabilistic quality patterns;reliability;safety;security;specification patterns","Probabilistic logic;Real time systems;Automotive engineering;Formal verification;Computer aided software engineering;Hazards;Permission;Australia;Aerospace electronics;Software engineering","","43","","38","","14 Apr 2009","10-18 May 2008","10-18 May 2008","IEEE","IEEE Conferences"
"Applying lessons from safety-critical systems to security-critical software","C. W. Axelrod","Decilog, Inc., Melville, NY, USA","2011 IEEE Long Island Systems, Applications and Technology Conference","6 Jun 2011","2011","","","1","6","Researchers involved directly with the security of information-processing systems know that many such systems do not have the levels of integrity and sustainability that are much more prevalent for safety-critical systems. Safety-critical systems, many of which are industrial process control systems, are generally built and tested to much higher standards for handling system failure or aberrant behavior than is typical for even mission-critical information-processing systems. There is a long history of stringent standards for creating, running and sustaining safety-critical systems, particularly avionics, military systems, and the like. For example, international standard DO-178B, which was developed specifically for avionics but has been adopted by other fields, is acknowledged by the Federal Aviation Administration (FAA) and European Aviation Safety Agency (EASA) as a certification standard for avionics software. Also, NIST's Special Publication 800-82 “Guide to Industrial Control Systems (ICS) Security” provides guidance as to securing “Supervisory Control and Data Acquisition (SCADA) systems, Distributed Control Systems (DCS), and other control system configurations such as Programmable Logic Controllers (PLC).” In the U.S. government, the Federal Information Security Management Act of 2002 (FISMA) defines security objectives for information and information systems according to the traditional triad of confidentiality, integrity and availability. FISMA defines three levels of potential impact - low, moderate, high - on organizations or individuals were a security breach to occur. Many private-sector organizations do in fact categorize information processing systems according to business criticality. Certain key sectors, such as financial services, are obliged to classify systems as critical in order to comply with legal and regulatory requirements. For key critical operations, systems must incorporate sufficient resiliency so as to mitigate the risk of failure. Usually criticality falls into one of three categories, namely, based on regulatory requirements or guidelines, business continuity, or class of information held, such as nonpublic personal information, and processed within the system. In this paper we examine systems across the full spectrum of criticality, from non-critical, through security-critical and safety-critical systems, in terms of how they are engineered,. That is, we look at the processes by which they are designed, built, deployed, operated, modified and decommissioned. We also discuss how mission-criticality affects the requisite level of assurance. Finally, we describe how some of the demanding methods used to strengthen safety-critical systems, which are expected to exhibit high levels of assurance and integrity, might be adapted to the engineering of security-critical information systems.","","978-1-4244-9877-2","10.1109/LISAT.2011.5784222","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5784222","safety-critical;security-critical;standards;software;information systems;process control systems","Security;Information systems;Safety;Process control;Standards;Control systems;Software","","14","","8","IEEE","6 Jun 2011","6-6 May 2011","6-6 May 2011","IEEE","IEEE Conferences"
"Quo Vadis, SLD? Reasoning About the Trends and Challenges of System Level Design","A. Sangiovanni-Vincentelli","Department of Electrical Engineering and Computer Science, University of California, Berkeley, CA, USA",Proceedings of the IEEE,"30 Apr 2007","2007","95","3","467","506","System-level design (SLD) is considered by many as the next frontier in electronic design automation (EDA). SLD means many things to different people since there is no wide agreement on a definition of the term. Academia, designers, and EDA experts have taken different avenues to attack the problem, for the most part springing from the basis of traditional EDA and trying to raise the level of abstraction at which integrated circuit designs are captured, analyzed, and synthesized from. However, my opinion is that this is just the tip of the iceberg of a much bigger problem that is common to all system industry. In particular, I believe that notwithstanding the obvious differences in the vertical industrial segments (for example, consumer, automotive, computing, and communication), there is a common underlying basis that can be explored. This basis may yield a novel EDA industry and even a novel engineering field that could bring substantial productivity gains not only to the semiconductor industry but to all system industries including industrial and automotive, communication and computing, avionics and building automation, space and agriculture, and health and security, in short, a real technical renaissance. In this paper, I present the challenges faced by industry in system level design. Then, I propose a design methodology, platform-based design (PBD), that has the potential of addressing these challenges in a unified way. Further, I place methodology and tools available today in the PBD framework and present a tool environment, Metropolis, that supports PBD and that can be used to integrate available tools and methods together with two examples of its application to separate industrial domains","1558-2256","","10.1109/JPROC.2006.890107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4167779","Embedded software;embedded systems;models and tools;platform-based design (PBD);system-level design (SLD);system-level design environments","Superluminescent diodes;System-level design;Electronic design automation and methodology;Communication industry;Computer industry;Automotive engineering;Aerospace industry;Integrated circuit synthesis;Aerospace electronics;Design methodology","","251","7","217","IEEE","30 Apr 2007","March 2007","","IEEE","IEEE Journals"
