"title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Braille Text to Speech Conversion","M. K. Snigdha; L. Pappala; D. V. Joshita Lavanya; N. Sankeerthana; A. Srisaila","Information Technology Velagapudi Ramakrishna Siddhartha Engineering College, JNTU Kakinada, Vijayawada, India; Information Technology Velagapudi Ramakrishna Siddhartha Engineering College, JNTU Kakinada, Vijayawada, India; Information Technology Velagapudi Ramakrishna Siddhartha Engineering College, JNTU Kakinada, Vijayawada, India; Information Technology Velagapudi Ramakrishna Siddhartha Engineering College, JNTU Kakinada, Vijayawada, India; Information Technology Velagapudi Ramakrishna Siddhartha Engineering College, JNTU Kakinada, Vijayawada, India",2022 6th International Conference on Intelligent Computing and Control Systems (ICICCS),"8 Jun 2022","2022","","","260","263","It is well known that communication plays a key role among people. Normal people can easily share their thoughts by reading and writing, but people who are blind, use a different type of script known as Braille which is a model where the blind people touch and feel the raised dots on the braille script. In this way, each language can be characterized using braille script; it just changes from language to language. The aim of this paper is to convert the braille script to text format and later into the speech format so it is easy to read and write the language without learning to use Braille separately. This is also helpful for the common people as they can read and hear letters, books, etc. written by blind people.","2768-5330","978-1-6654-1035-9","10.1109/ICICCS53718.2022.9788402","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9788402","python;computer vision;image processing","Communication systems;Sociology;Process control;Blindness;Control systems;Software;Real-time systems","","1","","15","IEEE","8 Jun 2022","25-27 May 2022","25-27 May 2022","IEEE","IEEE Conferences"
"Less-Last Number Hyperparameter Algorithm for MCMC on Online Scheme: In Updating Hyperparameter Online Gaussian Process","S. S. Sholihat; S. W. Indratno; U. Mukhaiyar","Universitas Gunadarma, Depok, West Java, Indonesia; Statistics Research Division, Institut Teknologi Bandung, Bandung, West Java, Indonesia; Statistics Research Division, Institut Teknologi Bandung, Bandung, West Java, Indonesia",2022 International Conference on Frontiers of Artificial Intelligence and Machine Learning (FAIML),"7 Dec 2022","2022","","","1","6","The exciting topic on the Gaussian process is hyper-parameter estimation. The simple and powerful method for the hyper-parameter estimation is Markov Chain Monte Carlo (MCMC). In the internet era, we need to consider the influence of new data coming to hyper-parameter of the Gaussian Process in online manner, updating is needed. Meanwhile, the main problem of running hyper-parameter estimation using MCMC is time-computation. The large size of covariance matrices on the Gaussian process has an expensive time-computing if should be combined to MCMC. We proposed the Less-Last Number Hyper-parameter (LLNH) algorithm for less time computing MCMC. The idea is merging two Markov Chain Monte Carlo (MCMC) sub-posterior algorithm iteratively. The first sub-posterior results recent hyper-parameter estimation. Meanwhile, the second sub-posterior run MCMC for $m$ last data points including new data coming iteratively, $m$-online sub-data ($m$ « data size), using the recent hyper-parameter estimation. The merging is to estimates new hyper-parameter estimation. Technically, MCMC runs m-data size on every iteration for less time-computing. Moreover, MCMC is started by the recent estimation to represent the MCMC involving left data. The algorithm is an efficient method for the hyper-parameter estimation of Gaussian process regression on iterative real-time data. It is applicable to the online scheme. The result showed that the LLNH algorithm performs well on hyper-parameter estimation and has less time-computation comparing to the offline MCMC.","","978-1-6654-7364-4","10.1109/FAIML57028.2022.00011","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9969209","Online Gaussian process;Markov Chain Monte Carlo;Updating hyper-parameter","Monte Carlo methods;Machine learning algorithms;Merging;Estimation;Gaussian processes;Machine learning;Markov processes","","","","22","IEEE","7 Dec 2022","19-21 June 2022","19-21 June 2022","IEEE","IEEE Conferences"
"Evaluation of Global Positioning System Internet of Things-LoRa based","P. D. P. Adi; D. E. Harmadji; Y. Wahyu; Y. Sulaeman; F. S. Mukti; A. Mappadang; S. Prapto; D. A. Sunarto; Y. Prastiyono; O. Endarto","Telecommunication Research Center, National Research and Innovation Agency (BRIN-RI), Bandung, Indonesia; Faculty Economics and Business, Universitas Wisnu Wardana Malang; Telecommunication Research Center, National Research and Innovation Agency (BRIN-RI), Bandung, Indonesia; Telecommunication Research Center, National Research and Innovation Agency (BRIN-RI), Bandung, Indonesia; Department of Informatics Engineering, Institut Teknologi dan Bisnis Asia, Malang, East Java, Indonesia; Faculty of Economics and Business, Budi Luhur University, Jakarta, Indonesia; National Research and Innovation Agency (BRIN-RI); Research Center for Horticulture and Estate Crops, National Research and Innovation Agency (BRIN-RI); Veterinary Research Center National Research and Innovation Agency (BRIN-RI); Research Center for Horticulture and Estate Crops, National Research and Innovation Agency (BRIN-RI)",2022 2nd International Conference on Electronic and Electrical Engineering and Intelligent System (ICE3IS),"16 Jan 2023","2022","","","180","185","The GPS Module is one of the essential parameters in the Internet of Things (IoT) and the Microcontroller. A GPS module is a device that can be combined with a microcontroller to be developed for various projects. One of them is the LoRa module capability analysis project, which provides parameters for Receive Signal Strength (RSS), Signal Power (dB), Latitude and Longitude, or the position or location of an object transmitter and receiver. This project discusses the GPS analysis of the U-Blox Neo 6M-0-001 combined with the Graphical User Interface (GUI) software, complete with the parameters shown in the U-Center. The development of this u-center is in combination with Google Maps for data for the latest photos or a more user-friendly display with street, 2D, or 3D forms. By using the GPS Shield module, duinopeak RSSI reaches −118 dBm at a distance of 500 meters with a GPS data reception ratio of 96% Longitude and Latitude. in the next analysis, the GPS Module is placed on the Drone and flown in LoS and NLoS, RSSI and SNR of LoRa can analyze.","","978-1-6654-6541-0","10.1109/ICE3IS56585.2022.10010203","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10010203","Internet of Things;GPS Module;Performance evaluation;Quality of Service;project;u-center","Meters;Three-dimensional displays;Microcontrollers;Two dimensional displays;Software;Real-time systems;Sensors","","1","","23","IEEE","16 Jan 2023","4-5 Nov. 2022","4-5 Nov. 2022","IEEE","IEEE Conferences"
"DB-BlendMask: Decomposed Attention and Balanced BlendMask for Instance Segmentation of High-Resolution Remote Sensing Images","Z. Chen; Y. Shang; A. Python; Y. Cai; J. Yin","College of Computer Science and Technology, Zhejiang University, Hangzhou, China; Research Institute of Advanced Technology, Zhejiang University, Hangzhou, China; Center for Data Science, Zhejiang University, Hangzhou, China; College of Computer Science and Technology, Zhejiang University, Hangzhou, China; College of Computer Science and Technology, Hangzhou, China",IEEE Transactions on Geoscience and Remote Sensing,"3 Mar 2022","2022","60","","1","15","Instance segmentation is an important method for high-resolution remote sensing images (HRRSIs) analysis. Traditional instance segmentation algorithms are not suitable to analyze complex HRRSIs that exhibit: 1) various shapes and sizes of targets; 2) a large number of small targets; and 3) data with long tail distribution. Here we introduce DB-BlendMask, an efficient and accurate instance segmentation method that can accommodate complex HRRSIs. It is composed of size balance coefficient (SBC), class balance module (CBM), and decomposed attention blender module (DA-Blender module). SBC consists of a fair weight allocation strategy for positive samples in object detection. CBM combines classification obtained in object detection stage to guide the semantic feature extraction. Complementary to a traditional convolutional neural network (CNN) architecture, DA-Blender module has the ability to considerably compress space complexity of attention and merge attention with semantic feature to generate the instance mask. We compare the performance of DB-BlendMask with a benchmark Mask R-CNN on two typical datasets, iSAID, and ISPRS Postdam. We obtain an average detection precision of 39.2% on iSAID and 63.6% on ISPRS Postdam, which corresponds to an improvement of 2.5% and 2.7%, respectively, compared to the benchmark in a real-time scenario.","1558-0644","","10.1109/TGRS.2021.3138913","National Natural Science Foundation of China(grant numbers:61825205,61772459); Key Research and Development Program of Zhejiang Province, China(grant numbers:2021C01017); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9663365","BlendMask;class balance module (CBM);decomposed attention blender module (DA-Blender module);high-resolution remote sensing images (HRRSIs);instance segmentation;size balance coefficient (SBC)","Feature extraction;Semantics;Object detection;Image segmentation;Shape;Marine vehicles;Resource management","","18","","59","IEEE","27 Dec 2021","2022","","IEEE","IEEE Journals"
"Anomalib: A Deep Learning Library for Anomaly Detection","S. Akcay; D. Ameln; A. Vaidya; B. Lakshmanan; N. Ahuja; U. Genc",Intel; Intel; Intel; Intel; Intel; Intel,2022 IEEE International Conference on Image Processing (ICIP),"18 Oct 2022","2022","","","1706","1710","This paper introduces anomalib1, a novel library for unsupervised anomaly detection and localization. With reproducibility and modularity in mind, this open-source library provides algorithms from the literature and a set of tools to design custom anomaly detection algorithms via a plug-and-play approach. Anomalib comprises state-of-the-art anomaly detection algorithms that achieve top performance on the benchmarks and that can be used off-the-shelf. In addition, the library provides components to design custom algorithms that could be tailored towards specific needs. Additional tools, including experiment trackers, visualizers, and hyper-parameter optimizers, make it simple to design and implement anomaly detection models. The library also supports OpenVINO model-optimization and quantization for real-time deployment. Overall, anomalib is an extensive library for the design, implementation, and deployment of unsupervised anomaly detection models from data to the edge.","2381-8549","978-1-6654-9620-9","10.1109/ICIP46576.2022.9897283","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9897283","Unsupervised Anomaly detection;localization","Training;Location awareness;Deep learning;Quantization (signal);Image processing;Image edge detection;Benchmark testing","","140","","23","IEEE","18 Oct 2022","16-19 Oct. 2022","16-19 Oct. 2022","IEEE","IEEE Conferences"
"Providing Real-time Assistance for Repairing Runtime Exceptions using Stack Overflow Posts","S. Mahajan; M. R. Prasad","Fujitsu Research of America, Inc; Fujitsu Research of America, Inc","2022 IEEE Conference on Software Testing, Verification and Validation (ICST)","8 Jun 2022","2022","","","196","207","Runtime Exceptions (REs) are an important class of bugs that occur frequently during code development. Traditional Automatic Program Repair (APR) tools are of limited use in this “in-development” use case, since they require a test-suite to be available as a patching oracle. Thus, developers typically tend to manually resolve their in-development REs, often by referring to technical forums, such as Stack Overflow (SO). To automate this manual process we extend our previous work, MaesTro, to provide real-time assistance to developers for repairing Java REs by recommending a relevant patch-suggesting SO post and synthesizing a repair patch from this post to fix the RE in the developer's code. Maestro exploits a library of Runtime Exception Patterns (REPs) semi-automatically mined from SO posts, through a relatively inexpensive, one-time, incremental process. An REP is an abstracted sequence of statements that triggers a given RE. REPs are used to index SO posts, retrieve a post most relevant to the RE instance exhibited by a developer's code and then mediate the process of extracting a concrete repair from the SO post, abstracting out post-specific details, and concretizing the repair to the developer's buggy code. We evaluate MaesTro on a published RE benchmark comprised of 78 instances. Maestro is able to generate a correct repair patch at the top position in 27% of the cases, within the top-3 in 40% of the cases and overall return a useful artifact in 81% of the cases. Further, the use of REPs proves instrumental to all aspects of Maestro's performance, from ranking and searching of SO posts to synthesizing patches from a given post. In particular, 45% of correct patches generated by MaesTro could not be produced by a baseline technique not using REPs, even when provided with Maestro's SO-post ranking. Maestro is also fast, needing around 1 second, on average, to generate its output. Overall, these results indicate that Maestro can provide effective real-time assistance to developers in repairing REs.","2159-4848","978-1-6654-6679-0","10.1109/ICST53961.2022.00030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9787856","program repair;exceptions;Stack Overflow","Software testing;Java;Codes;Runtime;Manuals;Maintenance engineering;Benchmark testing","","3","","66","IEEE","8 Jun 2022","4-14 April 2022","4-14 April 2022","IEEE","IEEE Conferences"
"Data Mining Model Framework for GTD (Global Terrorism Database)","N. Thakur; S. S. Saini; A. K. Pathak","Department of Computer Science, Chandigarh University, Gharuan, Punjab, India; Department of Computer Science, Chandigarh University, Gharuan, Punjab, India; Uttaranchal University, Dehradun, India",2022 International Conference on Cyber Resilience (ICCR),"3 Jan 2023","2022","","","1","5","Terrorism is the evolving phenomenon which has been increased to a huge extent in the past few decades which threatens the stability of a country / region. Government Officials like FBI, CIA etc. could not depend upon only telecommunications, satellite activities etc. to capture activities of terrorists as they are prone to these technologies and can easily plan attacks against it. Real time collection of terrorism data can be a source of great use for counter terrorism measures. But to process such huge growing data one need the efficient methodologies to practically visualize the complex unstructured data. Data Science provides efficient way to process infinite growing data with time with distributive frame works, statistical and mathematical computation modeling, clusters etc.. We had developed a model to analyze real time terrorism data with the help of data science in python to solve the existing and growing problem of terrorism in India. The Data Science Model is based on the Global Terrorism Database (GTD) which contains the records off terrorist attacks since 1970. The model is used for the visualization of the Real-Time-Data of the terrorist attacks with the help of data manipulation tools in python. It is an intelligent early warning model which includes the Terrorist attack in India since 1970. The model proposes the statistical model, analysis, correlation and findings in the Punjab region. It includes the analysis of geospatial data, REST API (Foursquare API), data manipulation with pandas, clustering with folium, seaborn, plotly and other data visualization tools.","","978-1-6654-6122-1","10.1109/ICCR56254.2022.9995939","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9995939","Analysis Model;Counter-Terrorism;Data Mining;GTD (Global Terrorism Database)","Analytical models;Databases;Terrorism;Computational modeling;Data visualization;Data science;Data models","","","","18","IEEE","3 Jan 2023","6-7 Oct. 2022","6-7 Oct. 2022","IEEE","IEEE Conferences"
"Interactive Visualization of Protein RINs using NetworKit in the Cloud","E. Angriman; F. Brandt-Tumescheit; L. Franke; A. van der Grinten; H. Meyerhenke","Department of Computer Science, Humboldt-Universitat zu Berlin, Germany; Department of Computer Science, Humboldt-Universitat zu Berlin, Germany; Department of Chemistry, Konstanz Research School Chemical Biology, University of Konstanz, Germany; Department of Computer Science, Humboldt-Universitat zu Berlin, Germany; Department of Computer Science, Humboldt-Universitat zu Berlin, Germany",2022 IEEE International Parallel and Distributed Processing Symposium Workshops (IPDPSW),"1 Aug 2022","2022","","","255","264","Network analysis has been applied in diverse application domains. We consider an application from protein dynamics, specifically residue interaction networks (RINs). While numerous RIN visualization tools exist, there are no solutions that are both easily programmable and as fast as optimized network analysis toolkits. In this work, we use NetworKit - an established package for network analysis - to build a cloud-based environment that enables domain scientists to run their visualization and analysis workflows on large compute servers, without requiring extensive programming and/or system administration knowledge. To demonstrate the versatility of this approach, we use it to build a custom Jupyter-based widget for RIN visualization. In contrast to existing RIN visualization approaches, our widget can easily be customized through simple modifications of Python code, while both supporting a comprehensive feature set and providing near real-time speed. Due to its integration into Jupyter notebooks, our widget can easily interact with other popular packages of the Python ecosystem to build custom analysis pipelines (e.g., pipelines that feed RIN data into downstream machine learning tasks).","","978-1-6654-9747-3","10.1109/IPDPSW55747.2022.00055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9835218","network analysis;cloud computing;graph visualization;residue interaction networks;molecular dynamics simulations","Proteins;Pipelines;Data visualization;Network analyzers;Machine learning;Programming;Real-time systems","","","","65","IEEE","1 Aug 2022","30 May-3 June 2022","30 May-3 June 2022","IEEE","IEEE Conferences"
"A Deep Learning-Based Intrusion Detection and Preventation System for Detecting and Preventing Denial-of-Service Attacks","J. F. Cañola Garcia; G. E. T. Blandon","Grupo Éxito S.A., Envigado, Colombia; Research Group in Automation, Electronics and Computer Science, Instituto Tecnológico Metropolitano, Medellín, Colombia",IEEE Access,"16 Aug 2022","2022","10","","83043","83060","This document classifies, selects and trains a deep learning algorithm to create an IDS/IPS (Intrusion Prevention/Detection System) called Dique, which can detect and prevent denial of service (DoS) attacks. To mitigate DoS attacks, the IDS/IPS system, using the proposed deep learning model, classifies incoming packets to the web server into two classes: benign (which are normal traffic packets) and malicious (which the system considers to contain possible DoS attacks). Dique has a Graphical User Interface (GUI) where “in real time” you can display graphically and textually the information of captured and classified packets, and allows you to switch between the IDS mode and the IPS mode of the system operation. The proposed DoS attack classification model uses a multi-layered Deep Feed Forward neural network, the CICDDoS2019 Dataset was used for training and an accuracy of 0.994 was achieved. In addition, an offensive system called Diluvio was developed to verify the functioning of the Dique system. In Diluvio seven different types of DoS attacks were implemented (five contents in the training Datset and two that are not in said dataset) that users can selectively launch against a web server.","2169-3536","","10.1109/ACCESS.2022.3196642","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9851436","Denial of service attack;deep learning;intrusion detection system;intrusion prevention system;neural networks","Classification algorithms;Feature extraction;Denial-of-service attack;Deep learning;Machine learning algorithms;Computer crime;Artificial neural networks","","49","","27","CCBY","5 Aug 2022","2022","","IEEE","IEEE Journals"
"People Tracking and Re-Identifying in Distributed Contexts: Extension Study of PoseTReID","R. Siv; M. Mancas; B. Gosselin; D. Valy; S. Sreng","University of Mons, Belgium; University of Mons, Belgium; University of Mons, Belgium; Institute of Technology of Cambodia, Phnom Penh, Cambodia; Institute of Technology of Cambodia, Phnom Penh, Cambodia","2022 9th International Conference on Electrical Engineering, Computer Science and Informatics (EECSI)","16 Nov 2022","2022","","","337","342","In our previous paper, we introduced PoseTReID which is a generic framework for real-time 2D multi-person tracking in distributed interaction spaces where long-term people's identities are important for other studies such as behavior analysis, etc. In this paper, we introduce a further study of PoseTReID framework in order to give a more complete comprehension of the framework. We use a well-known bounding box detector YOLO (v4) for the detection to compare to OpenPose which was used in our last paper, and we use SORT and Deep-SORT to compare to centroid which was also used previously, and most importantly for the re-identification, we use a bunch of deep leaning methods such as MLFN, OSNet, and OSNet-AIN with our custom classification layer to compare to FaceNet which was also used earlier in our last paper. By evaluating on our PoseTReID datasets, even though those deep learning re-identification methods are designed for only short-term re-identification across multiple cameras or videos, it is worth showing that they give impressive results which boost the overall tracking performance of PoseTReID framework regardless the type of tracking method. At the same time, we also introduce our research-friendly and open source Python toolbox pyppbox, which is purely written in Python and contains all sub-modules which are used in this study along with real-time online and offline evaluations for our PoseTReID datasets. This pyppbox is available on GitHub https://github.com/rathaumons/pyppbox.","","978-623-92135-6-5","10.23919/EECSI56542.2022.9946587","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9946587","People Re-Identification;People Tracking;People Tracking Dataset;People Tracking Framework;Python Toolbox","Electrical engineering;Deep learning;Computer science;Detectors;Cameras;Real-time systems;Behavioral sciences","","","","26","","16 Nov 2022","6-7 Oct. 2022","6-7 Oct. 2022","IEEE","IEEE Conferences"
"Identifying Randomness related Flaky Tests through Divergence and Execution Tracing","A. Ahmad; E. N. Held; O. Leifler; K. Sandahl","Department of Computer Science, Linköping University, Linköping, Sweden; Department of Computer Science, Linköping University, Linköping, Sweden; Department of Computer Science, Linköping University, Linköping, Sweden; Department of Computer Science, Linköping University, Linköping, Sweden","2022 IEEE International Conference on Software Testing, Verification and Validation Workshops (ICSTW)","8 Jun 2022","2022","","","293","300","Developers often spend time to determine whether test case failures are real failures or flaky. The flaky tests, known as non-deterministic tests, change their outcomes without any changes in the codebase, thus reducing the trust of developers during a software release as well as in the quality of a product. While rerunning test cases is a common approach, it is resource intensive, unreliable, and does not uncover the actual cause of test flakiness. Our paper evaluates an approach to identify randomness-related flaky. This paper used a divergence algorithm and execution tracing techniques to identify flaky tests, which resulted in the FlakyPy prototype. In addition, this paper discusses the cases where FlakyPy successfully identified the flaky test as well as those cases where FlakyPy failed. The papers discuss how the reporting mechanism of FlakyPy can help developers in identifying the root cause of randomness-related test flakiness. Thirty-two open-source projects were used in this. We concluded that FlakyPy can detect most of the randomness-related test flakiness. In addition, the reporting mechanism of FlakyPy reveals sufficient information about possible root causes of test flakiness.","2159-4848","978-1-6654-9628-5","10.1109/ICSTW55395.2022.00057","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9787977","flaky tests;non-deterministic tests;flaky test detection;automated root-cause analysis;execution tracing;divergence","Software testing;Root cause analysis;Conferences;Software algorithms;Prototypes;Open source software;Python","","6","","25","IEEE","8 Jun 2022","4-13 April 2022","4-13 April 2022","IEEE","IEEE Conferences"
"Fine-Grained I/O Traffic Control Middleware for I/O Fairness in Virtualized System","J. Lee; H. Lee; H. Yu","Department of Computer Science and Engineering, Korea University, Seoul, South Korea; Department of Medical Informatics, College of Medicine, Korea University, Seoul, South Korea; Department of Computer Science and Engineering, Korea University, Seoul, South Korea",IEEE Access,"19 Jul 2022","2022","10","","73122","73144","The development of IT technology in the 21st century has created a new paradigm for real-time, data-intensive user services, such as connected cars, smart factories, and remote health care services. The considerable computational resources required by these services are rendering the cloud increasingly more important. In the cloud server, user services are forced to share physical resources because of the emerging resource competition, thus introducing various types of unpredictable workloads. The core technology of the cloud is a virtualized system, which isolates and shares the powerful physical resources of the server in the form of a virtual machine (VM) to increase resource efficiency. However, the scheduling policy of a virtual CPU (vCPU), which is a logical CPU of a VM, generally schedules the vCPU based on the degree of occupation of the physical CPU (pCPU) without regarding I/O strength; so it brings the unfair I/O performance among VMs in the virtualized systems. The user services performing on the VM are not aware of the user-contention architectures, which sharing of I/O devices, in the virtualized systems; Furthermore, the current virtualized system simply adopts the Linux-based I/O processing process which optimized for user-contention-free architectures. Therefore, the architecture that brings the unfair usage of I/O devices among user services is hardly regarded and has low awareness in current virtualized systems. To overcome this problem, in this study, I-Balancer is presented to provide fair I/O performance among I/O-intensive user services by applying an asynchronous inter-communication control technique for the virtualized system with a high VM density. The main design goal of I-Balancer is to increase the awareness of user-contention architectures in the hypervisor. I-Balancer derives the fine-grained workload and I/O strength for each vCPU during the scheduler and event channel areas. Subsequently, to strengthen fair I/O performance, an I/O traffic control mechanism is implemented to control the inter-domain communication traffic according to the I/O strength of the VMs. Experiments were performed on the fairness of I/O(disk and network) performance on virtualized systems with Xen 4.12 hypervisor adopted based on various performance metrics. The experimental results showed that the virtualization system to which I-Balancer is applied reduces the network and disk I/O performance standard deviation among VMs by up to 71% and 61% respectively compared to the existing virtualization system; and, performance interference and overhead are also confirmed to be negligible.","2169-3536","","10.1109/ACCESS.2022.3187731","Research and Development Program for Forest Science Technology provided by Korea Forest Service (Korea Forestry Promotion Institute)(grant numbers:2022427C10-2224-0801); National Research Foundation of Korea (NRF) Grant; Korea Government [Ministry of Science and ICT (MSIT)](grant numbers:2021R1A2C1009290); Institute of Information & Communications Technology Planning & Evaluation (IITP) Grant; Korea Government (MSIT) (Development of an Edge Cloud-Based Vehicle Sharing Platform That Supports User-Specific Automotive Healthcare Services)(grant numbers:2022-0-00983); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9812606","Cloud computing;virtualization;system communication;hypervisor;fairness;middleware;network I/O;disk I/O;traffic control;resource management;Xen","Cloud computing;Servers;Virtual machine monitors;Traffic control;Performance evaluation;Real-time systems;Schedules","","1","","61","CCBY","1 Jul 2022","2022","","IEEE","IEEE Journals"
"Betterment of Classroom and Examination Performance Using Historical Data - A Survey","A. Rajaraman; Y. S; A. Ananya; V. Vivek","Department of Computer Science and Engineering(Artificial Intelligence and Machine Learning), Faculty of Engineering and Technology, JAIN (Deemed-to-be University); Department of Computer Science and Engineering(Artificial Intelligence and Machine Learning), Faculty of Engineering and Technology, JAIN (Deemed-to-be University); Department of Computer Science and Engineering(Artificial Intelligence and Machine Learning), Faculty of Engineering and Technology, JAIN (Deemed-to-be University); Department of Computer Science and Engineering(Artificial Intelligence and Machine Learning), Faculty of Engineering and Technology, JAIN (Deemed-to-be University)","2022 4th International Conference on Advances in Computing, Communication Control and Networking (ICAC3N)","28 Mar 2023","2022","","","364","369","In higher education, understanding, modelling, and forecasting student performance presents considerable hurdles in terms of developing accurate and effective diagnostic models. Several researchers have attempted to construct intelligent classifiers for predicting student accomplishment, but they failed to recognise the necessity of identifying the main components that contribute to the obtained performance. Such recognition is vital for programme directors to evaluate the strengths and limitations of their academic programmes and, as a result, make the required corrections to improve student accomplishment. Consequently, there is room to present a model that improves the accuracy of predicting student academic performance, as measured by future grades in various courses, and, also an optimized multi-label classifier that predicts qualitative values for the influence of various factors on the obtained student performance, primarily using a feed-forward neural network. The goal of the experimental findings are to demonstrate significant gains over single baseline models (e.g., linear regression, matrix factorization), indicating the applicability of the suggested technique in identifying several factors influencing student performance. This study underlines the need of predicting student achievement of learning outcomes in future studies. Along with this, another model that proved to be precise and accurate in predicting the outcome in a similar but not identical scenario, was the KNN classifier, which used data to classify the graduation chances of students. Using the classifiers in the data sets, there are several analyses that can be covered in terms of question pattern, format, and more. This study aims to push a new service that can be established in several organizations and locations to benefit educational professionals and students. The datasets are naturally created in the course of the university’s classes. This allows for a lot of flexibility in terms of output variables and classifiers. Along with this, using PyCharm or another Python based IDE and Python’s built in packages and libraries to perform the analyses and build the neural models. This allows for widespread application and use.","","978-1-6654-7436-8","10.1109/ICAC3N56670.2022.10074199","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10074199","KNN;MLP;Student Performance;Multilabel Classification;Predicting Grades","Computational modeling;Linear regression;Education;Organizations;Predictive models;Libraries;Data models","","","","14","IEEE","28 Mar 2023","16-17 Dec. 2022","16-17 Dec. 2022","IEEE","IEEE Conferences"
"Clustering Method Response and Recovery Time Analysis with Different Temperature for different Toxic Gas","A. Gupta; A. V. N. Rao; B. Raghavaiah; S. K. Dargar","Department of ECE, NEC Narasaraopeta, Guntur, Andhra Pradesh, India; Department of ECE, NEC Narasaraopeta, Guntur, Andhra Pradesh, India; Department of ECE, NEC Narasaraopeta, Guntur, Andhra Pradesh, India; Department of ECE, Kalasalingam Academy of Research and Education, Tamilnadu, India",2022 2nd International Conference on Innovative Practices in Technology and Management (ICIPTM),"18 Apr 2022","2022","2","","79","83","Nitrogen Dioxide sensors supported Zinc Stannate films were manufactured utilizing the splattering-pyrolysis technique. The impact of parent material pyrexia on Nitrogen Dioxide reaction was investigated. The sheets deposited at 400 °C dominate flakes like geomorphology that the blanks put forward within the superficial increase the roughness. The zinc Stannate sensor demonstrated maximum sensor reaction 29.3 at comparatively low (300 °C) functioning pyrexia regarding 40 ppm Nitrogen Dioxide concentration. The new Zinc Stannate films demonstrate excellent gas sensing characteristics and evidence extraordinary reaction and rehabilitation dynamics with no superficial variation by element or surface-active agent. The proposed work follows the use of anaconda software over spider tool (spyder-3) operation with python programming language. The Python scripts in machine learning with applied clustering techniques have valued toxic liquids. The results are close to real-time results with simulated ones at divergent functional temperatures.","","978-1-6654-6643-1","10.1109/ICIPTM54933.2022.9754047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9754047","Thin Film MOS gas detector;Response Period;Rehabilitation Period;Clustering;MOS","Temperature measurement;Temperature sensors;Films;Sensor phenomena and characterization;Surface roughness;Software;Nitrogen","","","","19","IEEE","18 Apr 2022","23-25 Feb. 2022","23-25 Feb. 2022","IEEE","IEEE Conferences"
