"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Simulation Tool for Space Traffic Management","K. Thangavel; N. E. -D. Safwat; K. F. Hussain; A. Gardi; R. Sabatini","Department of Aerospace Engineering, Khalifa University of Science and Technology, Abu Dhabi, United Arab Emirates; Department of Aerospace Engineering, Khalifa University of Science and Technology, Abu Dhabi, United Arab Emirates; Department of Aerospace Engineering, Khalifa University of Science and Technology, Abu Dhabi, United Arab Emirates; Department of Aerospace Engineering, Khalifa University of Science and Technology, Abu Dhabi, United Arab Emirates; Department of Aerospace Engineering, Khalifa University of Science and Technology, Abu Dhabi, United Arab Emirates",2024 AIAA DATC/IEEE 43rd Digital Avionics Systems Conference (DASC),"15 Nov 2024","2024","","","1","6","A paradigm shift in Space Traffic Management (STM) is required due to the expanding space sector and the continuously growing traffic volume. In this research, an innovative simulation tool is presented, specifically designed to support the design and verification of STM Decision Support Systems (DSS) in realistic operational environments. The primary goal of DSS is ensuring the safe, efficient and sustainable operation of space vehicles, while optimizing human-autonomy teaming. To allow this, the proposed simulation tool uses onboard avionics with automated decision-making capabilities in conjunction with advanced Communication, Navigation and Surveillance (CNS) systems for STM. This facilitates strategic and tactical-level traffic management in the space domain by guaranteeing Separation Assurance and Collision Avoidance (SACA) in all required scenarios. Based on this research, STM capabilities will be much improved in the future, enabling safe and effective operations in an increasingly crowded space environment. Moreover, by laying the foundations for a smooth integration of high-altitude and low-altitude airspace operations, the proposed simulation tool will help to shape a cohesive framework for air, space, and multi-domain traffic management.","2155-7209","979-8-3503-4961-0","10.1109/DASC62030.2024.10749168","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10749168","Avionics;Air Traffic Management;Airspace Mangement;Intelligent Aerospace Systems;Cyber Physical System;High Altitude Operations;Low-Altitude Operations;Multi-Domain Traffic Management;Space Domain Awareness;Space Traffic Management","Decision support systems;Space vehicles;Shape;Navigation;Surveillance;Aerospace electronics;Collision avoidance","","1","","24","IEEE","15 Nov 2024","29 Sept.-3 Oct. 2024","29 Sept.-3 Oct. 2024","IEEE","IEEE Conferences"
"Design of a Middleware Interface for ARINC 429 Data Bus","L. M. Parrilla; A. L. Rodriguez; A. Simon-Muela; M. M. Prats","Department of Electronic Engineering, University of Seville, Spain; Department of Electronic Engineering, University of Seville, Spain; CRISA-Astrium EADS, Spain; Department of Electronic Engineering, University of Seville, Spain",IEEE Transactions on Aerospace and Electronic Systems,"5 Apr 2012","2012","48","2","1136","1149","This work is focused on the design and development of a middleware software layer which will enable real-time communication among different embedded avionics modules through an ARINC 429 bus. The implemented layer is based on a C++ object-oriented (OO)-based structure and it has been designed in accordance with middleware concepts. It makes each specific avionics application independent from the bus, from the manufacturers' hardware and finally, from the avionics hardware board model.","1557-9603","","10.1109/TAES.2012.6178053","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6178053","","Middleware;Aerospace electronics;Production facilities;Computer architecture;Hardware;Protocols","","6","1","39","IEEE","5 Apr 2012","APRIL 2012","","IEEE","IEEE Journals"
"checsdm: A Method for Ensuring Consistency in Heterogeneous Safety-Critical System Design","A. Paz; G. E. Boussaidi; H. Mili","Département de génie logiciel et des TI, École de Technologie Supérieure, Université du Québec, Montreal, QC, Canada; Département de génie logiciel et des TI, École de Technologie Supérieure, Université du Québec, Montreal, QC, Canada; Département d'informatique, Université du Québec à Montréal, Montreal, QC, Canada",IEEE Transactions on Software Engineering,"10 Dec 2021","2021","47","12","2713","2739","Safety-critical systems are highly heterogeneous, combining different characteristics. Effectively designing such systems requires a complex modelling approach that deals with diverse components (e.g., mechanical, electronic, software)—each having its own underlying domain theories and vocabularies—as well as with various aspects of the same component (e.g., function, structure, behaviour). Furthermore, the regulated nature of such systems prescribes the objectives for their design verification and validation. This paper proposes checsdm, a systematic approach, based on Model-Driven Engineering (MDE), for assisting engineering teams in ensuring consistency of heterogeneous design of safety-critical systems. The approach is developed as a generic methodology and a tool framework, that can be applied to various design scenarios involving different modelling languages and different design guidelines. The methodology comprises an iterative three-phased process. The first phase, elicitation, aims at specifying requirements of the heterogeneous design scenario. Using the proposed tool framework, the second phase, codification, consists in building a particular tool set that supports the heterogeneous design scenario and helps engineers in flagging consistency errors for review and eventual correction. The third phase, operation, applies the tool set to actual system designs. Empirical evaluation of the work is presented through two executions of the checsdm approach for the specific cases of a design scenario involving a mix of UML, Simulink and Stateflow, and a design scenario involving a mix of AADL, Simulink and Stateflow. The operation phase of the first case was performed over three avionics systems and the identified inconsistencies in the design models of these systems were compared to the results of a fully manual verification carried out by professional engineers. The evaluation also includes an assessment workshop with industrial practitioners to examine their perceptions about the approach. The empirical validation indicates the feasibility and “cost-effectiveness” of the approach. Inconsistencies were identified in the three avionics systems with a greater recall rate over the manual verification. The assessment workshop shows the practitioners found the approach easy to understand and gave an overall likelihood of adoption within the context of their work.","1939-3520","","10.1109/TSE.2020.2966994","Natural Sciences and Engineering Research Council of Canada(grant numbers:CRDPJ 463076-14); Consortium for Research and Innovation in Aerospace in Quebec(grant numbers:AVIO-604); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8960313","Model-driven engineering;safety-critical systems;heterogeneous design;consistency;design guidelines;DO-178C","Unified modeling language;Software packages;Tools;Object oriented modeling;Safety;Guidelines;Design methodology","","6","","40","IEEE","15 Jan 2020","1 Dec. 2021","","IEEE","IEEE Journals"
"An Online Impedance Spectrum Measurement Method Based on Dual Active Bridge Converter","H. Song; M. Liu; Y. Liu; C. Wang; S. Gao; Y. Wang","dept. Integrated Avionics Department, Shenyang Aircraft Design and Research Institute, Shenyang, China; dept. Integrated Avionics Department, Shenyang Aircraft Design and Research Institute, Shenyang, China; dept. Integrated Avionics Department, Shenyang Aircraft Design and Research Institute, Shenyang, China; dept. Integrated Avionics Department, Shenyang Aircraft Design and Research Institute, Shenyang, China; School of Electrical Engineering, Harbin Institute of Technology, Harbin, China; School of Electrical Engineering, Harbin Institute of Technology, Harbin, China",2024 IEEE 7th International Electrical and Energy Conference (CIEEC),"15 Jul 2024","2024","","","843","848","An online impedance spectrum measurement method based on a dual active bridge (DAB) converter is proposed in this article. This work integrates AC impedance measurement technology into the DAB converter in the charging interface device, and achieves online measurement of the AC impedance spectrum by applying sinusoidal disturbance signals of different frequencies to a given part of the PI controller. Through frequency sweep verification and PI controller design, high-quality sinusoidal disturbance signals are achieved. A high-bandwidth operational amplifier was used to build a signal conditioning circuit, and the USB-6211 data acquisition card was used to implement signal acquisition. The fast Fourier transform (FFT) algorithm was used to extract the amplitude and phase information of the impedance. The experimental results show that the error rates of the impedance measurement results are less than ±10%, confirming the functionality and feasibility, and providing a basis for online AC impedance spectroscopy. At the same time, it also provides a low-cost and practical solution strategy.","","979-8-3503-5955-8","10.1109/CIEEC60922.2024.10583416","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10583416","AC impedance spectroscopy;online measurement;dual active bridge converter;data acquisition card","Impedance measurement;PI control;Fast Fourier transforms;Error analysis;Measurement uncertainty;Bridge circuits;Energy measurement","","1","","6","IEEE","15 Jul 2024","10-12 May 2024","10-12 May 2024","IEEE","IEEE Conferences"
"MBSqlE: Enabling sql as Powerful Query Language for Sysml v2 in Aviation","A. Ahlbrecht; W. Zaeske; U. Durak","German Aerospace Center (DLR), Institute of Flight Systems, Braunschweig, Germany; German Aerospace Center (DLR), Institute of Flight Systems, Braunschweig, Germany; German Aerospace Center (DLR), Institute of Flight Systems, Braunschweig, Germany",2025 AIAA DATC/IEEE 44th Digital Avionics Systems Conference (DASC),"2 Dec 2025","2025","","","1","10","Model-Based Systems Engineering (MBSE) has emerged as a promising paradigm to manage increasing engineering complexity of safety-critical systems. One significant challenge impeding the overall benefits of MBSE is the limited data accessibility of MBSE tools. This disconnect hinders both efficient collaboration and automation. In recognition of this challenge, the second version of the Systems Modeling Language (SysML) introduces a standardized Application Programming Interface (API). However, the API's query model has some limitations. For instance, no direct graph traversal of the model is featured, leading to performance bottlenecks. To address this limitation, a data access based on the Structured Query Language (SQL) is proposed in this paper. The expressive yet mature syntax of SQL unlocks vast data extraction and model analysis possibilities. In addition, rigorously tested databases such as SQLite can serve as an intermediate model representation with potential for tool qualification in safety-critical domains.","2155-7209","979-8-3315-2519-4","10.1109/DASC66011.2025.11257403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11257403","MBSE;SysML v2;API;SQL;Aviation","Structured Query Language;Visualization;Aerospace electronics;Syntactics;Libraries;Systems Modeling Language;Visual databases;Modeling;Application programming interfaces;Qualifications","","","","37","IEEE","2 Dec 2025","14-18 Sept. 2025","14-18 Sept. 2025","IEEE","IEEE Conferences"
"On the MC/DC Code Coverage of Vulkan SC GPU Code","J. L. M. Aleman; A. Agenjo; S. Carretero; L. Kosmidis",Airbus Defence and Space (ADS); Airbus Defence and Space (ADS); Airbus Defence and Space (ADS); Universitat Politècnica de Catalunya (UPC),2022 IEEE/AIAA 41st Digital Avionics Systems Conference (DASC),"31 Oct 2022","2022","","","1","9","Next generation avionics systems require high performance, which can be provided by graphics processing units (GPUs). The newly introduced API Vulkan SC, enables the development of safety critical GPU software with complex control flow, whose certification is subject to DO-178C certifiability objectives, such as MC/DC code coverage.In this paper we explain for the first time how MC/DC coverage can be applied in Vulkan SC code as well as the type of potential development errors which can arise in GPU programming. We show how GPU code can be converted in equivalent sequential CPU code and how both versions can achieve 100% MC/DC code coverage.","2155-7209","978-1-6654-8607-1","10.1109/DASC55683.2022.9925766","Ministry of Economy; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9925766","code coverage;MC/DC;graphics processing unit (GPU);Vulkan SC","Codes;Instruction sets;Graphics processing units;Static analysis;Aerospace electronics;Writing;Central Processing Unit","","3","","22","IEEE","31 Oct 2022","18-22 Sept. 2022","18-22 Sept. 2022","IEEE","IEEE Conferences"
"An ANN-Based Resampling Approach for Handling Imbalance and Overlapped Data","T. Ramzan; N. Tariq; U. Farooq; H. B. Jazri; H. Ashraf; J. S. Khan; P. Kumar","Department of Computer Science, SZABIST, Islamabad, Pakistan; Department of Avionics Engineering, Air University, Islamabad, Pakistan; Department of Computer Science, NUCES, FAST, Islamabad, Pakistan; School of Computer Science, Taylor's University; School of Computer Science, Taylor's University; Department of Avionics Engineering, Air University, Islamabad, Pakistan; Division of Research and Development, Lovely Professional University, Phagwara",2024 International Conference on Emerging Trends in Networks and Computer Communications (ETNCC),"4 Dec 2024","2024","","","1","8","Imbalanced datasets in class are common across numerous zones, including banking, security, fraud detection, and health. Most supervised learning methods are biased towards the dominant class when dealing with imbalanced datasets. The learning effort increases when there is a mix of examples from various classes. As a result, by deleting possibly overlapping data points, a resampling structure for controlling class imbalance in binary datasets has been developed. The methods are intended to find and remove majority class instances from the overlapping area. At the data level, solutions for unbalanced class situations try to change the class distribution. Resampling data via under-sampling or oversampling, which decreases the majority class appearances and raises the minority class instances, is a popular procedure. The challenge may be solved at the algorithmic level by developing new learning algorithms or altering current ones. The benefit of algorithm-level solutions is that they directly include the user's choices in the model. Accurate identification and eradication of these instances maximize the visibility of the minority class instances while minimizing data removal, resulting in less information loss. Techniques based on Artificial Neural Networks (ANN) reach good mean average precisions. The study aims to enhance the resampling approach for decomposition using ANN with undersampling and oversampling techniques like (Nearest Neighbour Random UnderSampling (NN-RUS), Near Miss UnderSampling (NMUS), Cluster Centroid Undersampling (CCUS) and SMOTE OS) that will become visible for minority class instances. Extensive tests were conducted utilizing both simulated and real-world datasets. The results reveal that state-of - the-art approaches perform similarly across various popular criteria, with extraordinary and statistically significant gains in sensitivity and accuracy of the classifier without compromising the minority class instances of a dataset.","","979-8-3503-5326-6","10.1109/ETNCC63262.2024.10767538","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10767538","ANN;Classification;Undersampling;Oversampling;Imbalance data;overlap data","Accuracy;Sensitivity;Supervised learning;Artificial neural networks;Banking;Market research;Fraud;Security","","","","40","IEEE","4 Dec 2024","23-25 July 2024","23-25 July 2024","IEEE","IEEE Conferences"
"XANDAR: Exploiting the X-by-Construction Paradigm in Model-based Development of Safety-critical Systems","L. Masing; T. Dörr; F. Schade; J. Becker; G. Keramidas; C. P. Antonopoulos; M. Mavropoulos; E. Tiganourias; V. Kelefouras; K. Antonopoulos; N. Voros; U. Durak; A. Ahlbrecht; W. Zaeske; C. Panagiotou; D. Karadimas; N. Adler; A. Sailer; R. Weber; T. Wilhelm; G. Nemeth; F. Siddiqui; R. Khan; V. Garousi; S. Sezer; V. Morales","Karlsruhe Institute of Technology, Germany; Karlsruhe Institute of Technology, Germany; Karlsruhe Institute of Technology, Germany; Karlsruhe Institute of Technology, Germany; University of Peloponnese, Greece; University of Peloponnese, Greece; University of Peloponnese, Greece; University of Peloponnese, Greece; University of Peloponnese, Greece; University of Peloponnese, Greece; University of Peloponnese, Greece; German Aerospace Center (DLR), Institute of Flight Systems, Germany; German Aerospace Center (DLR), Institute of Flight Systems, Germany; German Aerospace Center (DLR), Institute of Flight Systems, Germany; AVN Innovative Technology Solutions Limited, Cyprus; AVN Innovative Technology Solutions Limited, Cyprus; Vector Informatik GmbH, Germany; Vector Informatik GmbH, Germany; Vector Informatik GmbH, Germany; Vector Informatik GmbH, Germany; Bayerische Motoren Werke Aktiengesellschaft, Germany; Queen's University, Belfast, UK; Queen's University, Belfast, UK; Queen's University, Belfast, UK; Queen's University, Belfast, UK; Fent Innovative Software Solutions, SL, Spain","2022 Design, Automation & Test in Europe Conference & Exhibition (DATE)","19 May 2022","2022","","","1","5","Realizing desired properties “by construction” is a highly appealing goal in the design of safety-critical embedded systems. As verification and validation tasks in this domain are often both challenging and time-consuming, the by-construction paradigm is a promising solution to increase design productivity and reduce design errors. In the XANDAR project, partners from industry and academia develop a toolchain that will advance current development processes by employing a modelbased X-by-Construction (XbC) approach. XANDAR defines a development process, metamodel extensions, a library of safety and security patterns, and investigates many further techniques for design automation, verification, and validation. The developed toolchain will use a hypervisor-based platform, targeting future centralized, AI-capable high-performance embedded processing systems. It is co-developed and validated in both an avionics use case for situation perception and pilot assistance as well as an automotive use case for autonomous driving.","1558-1101","978-3-9819263-6-1","10.23919/DATE54114.2022.9774534","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9774534","X-by-Construction;Model-based development;Real-time systems;Safety-critical systems;Hypervisors","Productivity;Industries;Embedded systems;Design automation;Libraries;Timing;Safety","","16","","16","","19 May 2022","14-23 March 2022","14-23 March 2022","IEEE","IEEE Conferences"
"Emirates Mars Mission Flight Simulator: FlatSat Overview","A. AlSuwaidi","Mohammed bin Rashid Space Center, Dubai, United Arab Emirates",2020 IEEE Aerospace Conference,"21 Aug 2020","2020","","","1","11","The Emirates Mars Mission (EMM) was announced in July 2014, the mission is expected to launch July of 2020. Paving the road forward for the development of the science sector in the region is one of the main objectives of the mission. EMM is led by Mohammed Bin Rashid Space Center (MBRSC), with international partners from the University of Colorado - Laboratory for Atmospheric and Space Physics (LASP), Arizona State University (ASU), and the University of California at Berkeley's Space Sciences Laboratory (UCB). Due to extremely high cost, lead time, and sensitivity associated with flight hardware; engineering models are essential when it comes to building a spacecraft from scratch. FlatSat is a term used in the aerospace field that refers to a setup with a high-fidelity representation of the flight model in both the hardware and software functionality. FlatSat provides a venue for procedure development, verification and risk reduction testing. In addition, it is utilized as a verification test to determine any changes required prior to the development of flight models, especially with low technology readiness level (TRL) components. FlatSat is used to detect interface issues between components and help resolve them. In addition, FlatSat allows that interface control document to be robust and error-free by holding high similarity with the observatory. Developing an interplanetary mission in just six years is a challenge. FlatSat has been a great asset to this mission. Starting with the development of the Electrical Ground Support Equipment (EGSE) to the final mission scenario testing and fault protection. FlatSat has been developed through three phases, phase one consisted of the basic EGSE and avionics functionality, then the communication and attitude control functionality were added as the second phase. Lastly the third phase encoded the simulated functionality for the spacecraft with the addition of payload simulators. Those three phases are lined up with the spacecraft schedule to ensure vigorous tests are performed on the units before the development of the flight models. EMM has developed two FlatSat benches, each located in a different time zone, to be operated around the clock. The time difference has strategically been applied to execute long-duration testing on one of the FlatSat test benches while keeping the other bench useable for spacecraft support. This operation has reduced some of the overhead associated with the test schedule.","1095-323X","978-1-7281-2734-7","10.1109/AERO47225.2020.9172253","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9172253","","Space vehicles;Schedules;Mars;Sensitivity;Atmospheric modeling;Roads;Hardware;Software;Physics;Testing","","3","","4","IEEE","21 Aug 2020","7-14 March 2020","7-14 March 2020","IEEE","IEEE Conferences"
"Issues on software testing for safety-critical real-time automation systems","L. Wang","University of Virginia, Charlottesville, VA, USA",The 23rd Digital Avionics Systems Conference (IEEE Cat. No.04CH37576),"14 Feb 2005","2004","2","","10.B.2-1","10.B.2-12","Software quality indicates how well the software product complies with the user requirements. The challenge in software testing is how to uncover the difficult-to-find software problems. Networked and embedded real-time automation software in safety-critical applications such as avionics software poses unique concerns about software quality due to its demanding requirements on system performance. The benefits of the rigorous software development and verification processes include both functional and nonfunctional software performance assurance. The heart of safety-critical software development lies in processes and techniques for software validation and verification. The effective software testing can ensure the software quality as well as make the developer garner, the customer kudos for the high software quality.","","0-7803-8539-X","10.1109/DASC.2004.1390801","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1390801","","Software testing;Real time systems;Automation;Software quality;Software performance;Software safety;Embedded software;Programming;Application software;Aerospace electronics","","","","17","IEEE","14 Feb 2005","28-28 Oct. 2004","28-28 Oct. 2004","IEEE","IEEE Conferences"
"Reuse in Systems Engineering","G. Wang; R. Valerdi; J. Fortune","BAE Systems Avionics, Reston, VA, USA; Engineering Systems Division, Massachusetts Institute of Technology, Cambridge, MA, USA; Center of Systems and Software Engineering, University of Southern California, Los Angeles, CA, USA",IEEE Systems Journal,"30 Aug 2010","2010","4","3","376","384","Reuse in systems engineering is a frequent but poorly understood phenomenon. Nevertheless, it has a significant impact on system development and on estimating the appropriate amount of systems engineering effort with models like the Constructive Systems Engineering Cost Model (COSYSMO). Practical experience showed that the initial version of COSYSMO, based on a “build from the scratch” philosophy, needed to be refined in order to incorporate reuse considerations that fit today's industry environment. The notion of reuse recognizes the effect of legacy system definition in engineering a system and introduces multiple reuse categories for classifying the four COSYSMO size drivers-requirements, interfaces, algorithms, and operational scenarios. It fundamentally modifies the driver counting rules and updates its definition of system size. It provides an enabling framework for estimating a system under incremental and spiral development. In this paper, we present: 1) the definition of the COSYSMO reuse extension and the approach employed to define this extension; 2) the updated COSYSMO size driver definitions to be consistent with the reuse model; 3) the method applied to defining the reuse weights used in the modified parametric relationship; 4) a practical implementation example that instantiates the reuse model by an industry organization and the empirical data that provided practical validation of the extended COSYSMO model; and 5) recommendations for organizational implementation and deployment of this extension.","1937-9234","","10.1109/JSYST.2010.2051748","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5492294","Cost estimation;metrics;reuse;systems engineering","Systems engineering and theory;Costs;Industrial relations;Computer industry;Software engineering;Process design;Productivity;Gallium nitride;Refining;Spirals","","28","","31","IEEE","28 Jun 2010","Sept. 2010","","IEEE","IEEE Journals"
"An Empirical Evaluation of Mutation Testing for Improving the Test Quality of Safety-Critical Software","R. Baker; I. Habli","Aero Engine Controls, Birmingham, UK; Department of Computer Science, University of York, York, UK",IEEE Transactions on Software Engineering,"23 May 2013","2013","39","6","787","805","Testing provides a primary means for assuring software in safety-critical systems. To demonstrate, particularly to a certification authority, that sufficient testing has been performed, it is necessary to achieve the test coverage levels recommended or mandated by safety standards and industry guidelines. Mutation testing provides an alternative or complementary method of measuring test sufficiency, but has not been widely adopted in the safety-critical industry. In this study, we provide an empirical evaluation of the application of mutation testing to airborne software systems which have already satisfied the coverage requirements for certification. Specifically, we apply mutation testing to safety-critical software developed using high-integrity subsets of C and Ada, identify the most effective mutant types, and analyze the root causes of failures in test cases. Our findings show how mutation testing could be effective where traditional structural coverage analysis and manual peer review have failed. They also show that several testing issues have origins beyond the test activity, and this suggests improvements to the requirements definition and coding process. Our study also examines the relationship between program characteristics and mutation survival and considers how program size can provide a means for targeting test areas most likely to have dormant faults. Industry feedback is also provided, particularly on how mutation testing can be integrated into a typical verification life cycle of airborne software.","1939-3520","","10.1109/TSE.2012.56","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6298894","Mutation;safety-critical software;verification;testing;certification","Testing;Certification;Software systems;Safety;Industries;Guidelines","","57","","41","IEEE","11 Sep 2012","June 2013","","IEEE","IEEE Journals"
"UVM Methodology for ARINC 429 Transceiver in Loop Back Mode","M. R; K. H. Krishnappa; S. R; S. G; Y. K. P; S. G. R","Department of Electronics and Communication Engineering, Dayananda Sagar College of Engineering, Bengaluru, India; Dept. of Computer Science, Southern University and A&M College, Baton Rouge, Louisina; Department of Electronics and Communication Engineering, JSS Science and Technology University, Mysuru, India; Department of Electronics and Communication Engineering, Dayananda Sagar College of Engineering, Bengaluru, India; Department of Electronics and Communication Engineering, Dayananda Sagar College of Engineering, Bengaluru, India; Department of Electronics and Communication Engineering, Dayananda Sagar College of Engineering, Bengaluru, India",2023 3rd International Conference on Mobile Networks and Wireless Communications (ICMNWC),"22 Feb 2024","2023","","","1","7","Verification plays vital role in chip design and takes up more than 70% of the time. Thus, building a reliable and reusable verification environment is necessary. UVM, or universal verification methodology, offers a potential remedy for these issues. In this paper, we demonstrate the digital design and verification of the ARINC 429 data bus which is frequently used in avionics applications using the Universal Verification Methodology (UVM) and DO-254 procedures. This paper entails designing the transmitter and receiver blocks in accordance with standard requirements and focusses on a thorough analysis of the ARINC 429 bus protocol. Next, a UVM test bench that complies with DO-254 standards and uses constrained random verification to confirm the design. In the creation of hardware for safety-critical tasks, DO-254 places a strong emphasis on the application of formal methods and requirements traceability. Multiple test cases were written to improve functional coverage and ensure thorough verification, resulting in a functional coverage of 98.43%.","","979-8-3503-1702-2","10.1109/ICMNWC60182.2023.10435932","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10435932","System Verilog;ARINC 429;DO-254 procedures;avionic systems","Wireless communication;Protocols;Transmitters;Receivers;Transceivers;Task analysis;Standards","","4","","19","IEEE","22 Feb 2024","4-5 Dec. 2023","4-5 Dec. 2023","IEEE","IEEE Conferences"
"Behavior Modeling on ARINC653 to Support the Temporal Verification of Conformed Application Design","K. Zhang; J. Wu; C. Liu; S. S. Ali; J. Ren","State Key Laboratory of Software Development Environment, School of Computer Science and Engineering, Beihang University, Beijing, China; State Key Laboratory of Software Development Environment, School of Computer Science and Engineering, Beihang University, Beijing, China; State Key Laboratory of Software Development Environment, School of Computer Science and Engineering, Beihang University, Beijing, China; State Key Laboratory of Software Development Environment, School of Computer Science and Engineering, Beihang University, Beijing, China; State Key Laboratory of Software Development Environment, School of Computer Science and Engineering, Beihang University, Beijing, China",IEEE Access,"4 Mar 2019","2019","7","","23852","23863","Numerous factors have an impact on the temporal correction of integrated modular avionics application. As early as in the design phase, verification should be conducted to guarantee the rigorous temporal requirements for safety consideration which are fulfilled. This paper proposes a model for underlining verification in the design phase. The model captures the temporally related design in an industrial standard for software application and operation system (ARINC653). The finite-state machine mechanism is employed to formulate the behavior model of the application and application execution interface. Furthermore, temporal requirements are measured under the simulation of the state machine model. A case study is conducted on a real-world auto-pilot application that conformed with ARINC653.","2169-3536","","10.1109/ACCESS.2019.2895996","National Natural Science Foundation of China(grant numbers:61602021); State Key Laboratory of Software Development Environment(grant numbers:SKLSDE-2017ZX-20); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8633888","Software behavior model;ARINC653 application design;finite state machine;temporal verification","Aerospace electronics;Computer architecture;Real-time systems;Unified modeling language;Software;Modeling;Safety","","9","","36","OAPA","3 Feb 2019","2019","","IEEE","IEEE Journals"
"Increasing Performance and Removing Bottlenecks in Reconfigurable Space Processing","J. R. Marshall; J. Robertson","BAE Systems Avionics, Manassas, VA, USA; BAE Systems Avionics, Manassas, VA, USA",2007 IEEE Aerospace Conference,"18 Jun 2007","2007","","","1","9","In this paper we describe a new building block under development for reconfigurable systems. This block marries programmable support circuitry for reconfigurable devices and non-volatile configuration memory into an integrated and expandable building block based on BAE Systems technologies in non-volatile memories and reconfigurable support logic. We will discuss the application of this building block and its insertion into various reconfigurable processing systems. We will describe its universal applicability and internal programming. In order to adapt to the changing RAM-based FPGA configuration interfaces and broad potential application of the technology, significant portions of the reconfigurable control logic are implemented in software. This embedded software design and implementation is discussed. We discuss the flexibility, applicability across FPGA families and the savings in size and power that are being utilized through its usage. We describe a test board that allows testing of the device elements, demonstration of reconfigurable applications, connections to various interfaces both heritage such as CompactPCI and SpaceWire and new interfaces such as Rocket IO, Rapid IO or PCI Express. We discuss its usage and insertion as a Plug and Play subsystem and application to responsive space systems.","1095-323X","1-4244-0524-6","10.1109/AERO.2007.353095","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4161505","","Application software;Space technology;Nonvolatile memory;Logic devices;Reconfigurable logic;Logic programming;Field programmable gate arrays;Testing;Integrated circuit technology;Logic circuits","","5","","13","IEEE","18 Jun 2007","3-10 March 2007","3-10 March 2007","IEEE","IEEE Conferences"
"The Spacecraft Early Analysis Model: An MBSE Framework for Early Analysis of Spacecraft Behavior","J. Gregory; L. Berthoud; T. Tryfonas; L. Faure; A. Prezzavento","Department of Systems and Industrial Engineering, University of Arizona, Tucson, AZ, USA; Department of Aerospace Engineering, Queens Building, University of Bristol, Bristol, U.K.; Department of Civil Engineering, Queens Building, University of Bristol, Bristol, U.K.; Department of Functional Avionics, Airbus Defence and Space, Toulouse, France; Department of Functional Avionics, Airbus Defence and Space, Stevenage, U.K.","IEEE Transactions on Systems, Man, and Cybernetics: Systems","19 Sep 2025","2025","55","10","6658","6670","Model-based systems engineering (MBSE) represents a move away from the traditional approach to systems engineering. MBSE has the potential to promote consistency, communication, clarity and maintainability within systems engineering projects. MBSE also has the potential to address one of the well-known issues of the systems engineering process—the late discovery of errors or design faults. In this article, the development of the “Spacecraft early analysis model” (SEAM) is detailed and the current version is presented. The SEAM is a model-based framework developed by the authors to define, execute and analyze spacecraft structure and behavior during preliminary design. The SEAM comprises multiple modules (Project, Requirements, Mission, System, Operations) that enable the definition of the spacecraft and its supporting systems, and enables each to be updated independently. The SEAM incorporates a novel behavioral pattern that structures the modes and functions of the spacecraft using state machines and activities. Using this pattern, the behavior itself is not prescribed, as is common in similar model-based representations of spacecraft. The user defines individual functions and modes, and the user then simulates the behavior of the spacecraft in response to a concept of operations (ConOps). In this article, the need for the SEAM, the development approach, the SEAM composition and the limitations of the SEAM are presented and discussed.","2168-2232","","10.1109/TSMC.2025.3581567","EPSRC iCASE(grant numbers:16000151); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11072826","Functional analysis;model-based systems engineering (MBSE);modeling;simulation;spacecraft;systems engineering","Space vehicles;Modeling;Systems engineering and theory;Analytical models;CubeSat;Atmospheric modeling;Aerospace electronics;Interviews;Design methodology;Systems Modeling Language","","3","","84","IEEE","8 Jul 2025","Oct. 2025","","IEEE","IEEE Journals"
