"title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Design of a high-fidelity testing framework for secure electric grid control","S. B. Yoginath; K. S. Perumalla","Computational Sciences and Engineering Division, Oak Ridge National Laboratory, Oak Ridge, TN, USA; Computational Sciences and Engineering Division, Oak Ridge National Laboratory, Oak Ridge, TN, USA",Proceedings of the Winter Simulation Conference 2014,"26 Jan 2015","2014","","","3024","3035","A solution methodology and implementation components are presented that can uncover unwanted, unintentional or unanticipated effects on electric grids from changes to actual electric grid control software. A new design is presented to leapfrog over the limitations of current modeling and testing techniques for cyber technologies in electric grids. We design a fully virtualized approach in which actual, unmodified operational software under test is enabled to interact with simulated surrogates of electric grids. It enables the software to influence the (simulated) grid operation and vice versa in a controlled, high fidelity environment. Challenges in achieving such capability include achieving low-overhead time control mechanisms in hypervisor schedulers, network capture and time-stamping, translation of network packets emanating from grid software into discrete events of virtual grid models, translation back from virtual sensors/actuators into data packets to control software, and transplanting the entire system onto an accurately and efficiently maintained virtual-time plane.","1558-4305","978-1-4799-7486-3","10.1109/WSC.2014.7020141","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7020141","","Software;Virtual machine monitors;Synchronization;Testing;Hardware;Real-time systems;Computational modeling","","","","15","IEEE","26 Jan 2015","7-10 Dec. 2014","7-10 Dec. 2014","IEEE","IEEE Conferences"
"Towards hierarchical scheduling of dependent systems with hypervisor-based virtualization","J. Jatzkowski; M. Kreutz; A. Rettberg","C-LAB, University of Paderborn, Paderborn, Germany; UFRN, Department of Informatics and Applied Mathematics, Natal, Brazil; Carl von Ossietzky University Oldenburg, Oldenburg, Germany",2015 Electronic System Level Synthesis Conference (ESLsyn),"28 Dec 2015","2015","","","28","33","Multicore hardware platforms raise more and more interest in cyber physical systems due to the increasing computational power demands. In addition, multicore systems promise reduction of network complexity by enabling composition of former singlecore entities onto a single network node. Hypervisor-based virtualization is well known to enable running various software stacks concurrently on a single hardware platform as well as porting singlecore software to a multicore system. Depending on the kind of applied virtualization - full or para-virtualization - porting software requires no or just low adaptation effort. However, software within cyber physical systems is characterized by the need of communication that has to be served even though it is running in a set of virtual machines. Typical hardware platforms addressed by virtualization approaches are multicore systems enabling not only concurrent but even parallel execution of guest systems. In this paper, we propose a concept to compute a feasible global schedule for dependent systems executed in various virtual machines on a multicore hardware unit. To enable transfer of legacy software from single- to multicore platforms, we apply hierarchical scheduling and thus enable keeping scheduling policy of original software untouched. As a first step towards hierarchical scheduling of dependent systems, we consider guest systems scheduled by EDF* to show capabilities of our concept. Future work aims at extending our concept for further local schedulers.","2117-4628","979-1-0922-7912-2","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7365123","Cyber Physical Systems;Virtualization;Communication;Multicore Scheduling","Multicore processing;Software;Hardware;Virtualization;Virtual machine monitors;Processor scheduling;Real-time systems","","","","23","","28 Dec 2015","10-11 June 2015","10-11 June 2015","IEEE","IEEE Conferences"
"T-Res: Enabling Reconfigurable In-network Processing in IoT-based WSNs","D. Alessandrelli; M. Petraccay; P. Pagano","National Laboratory of Photonic Networks, Consorzio Nazionale Interuniversitario per le Telecomunicazioni, Pisa, Italy; National Laboratory of Photonic Networks, Consorzio Nazionale Interuniversitario per le Telecomunicazioni, Pisa, Italy; Real-Time Systems Laboratory, Scuola Superiore Sant'Anna, Pisa, Italy",2013 IEEE International Conference on Distributed Computing in Sensor Systems,"29 Jul 2013","2013","","","337","344","Internet of Things (IoT) standards are a key technology for enabling multi-purpose Wireless Sensor Networks (WSNs). Indeed, by providing a common interface for interacting with sensor nodes, they help decouple the sensing infrastructure from the applications running on top of it. To this end, much work has been done to define the semantics for controlling sensors and actuators. On the contrary, a solution for manipulating the in-network processing performed by an IoT-based WSN is still undefined. As a result, IoT applications usually run “out-of-the-network”, e.g., in high-end application servers or in the Cloud. This paper addresses such a limitation by proposing TRes, a new programming abstraction for IoT-based WSNs. The proposed solution allows using IoT protocols for changing the data-processing performed by sensor nodes and the interaction among them, thus enabling “in-network” applications. To prove the feasibility of T-Res, a real implementation based on Contiki OS is presented and evaluated. Evaluation results show that the use of T-Res, compared with the traditional “out-of-network” approach, lowers the risk of network congestion, reduces the power consumption, and can improve application response time.","2325-2944","978-0-7695-5041-1","10.1109/DCOSS.2013.75","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6569453","","Wireless sensor networks;Heating;Actuators;Random access memory;Temperature sensors;Protocols;Temperature measurement","","46","","18","IEEE","29 Jul 2013","20-23 May 2013","20-23 May 2013","IEEE","IEEE Conferences"
"A real-time approach for novelty detection and trajectories analysis for anomaly recognition in video surveillance systems","P. Sadeghi-Tehran; P. Angelov","School of Computing and Communications, Infolab21, Lancaster University, UK; School of Computing and Communications, Infolab21, Lancaster University, UK",2012 IEEE Conference on Evolving and Adaptive Intelligent Systems,"9 Jul 2012","2012","","","108","113","In this paper, we present a novel approach for automatic object detection and also using on-line trajectory clustering for RT anomaly detection in video streams. The proposed approach is based on two main steps. In the first step, a recently introduced approach called Recursive Density Estimation (RDE) is used for novelty detection. This method is using a Cauchy type of kernel which works on a frame-by-frame basis and does not require a pre-defined threshold to identify objects. In the second step, multifeature object trajectory is clustered on-line to identify anomalies in video streams. To identify an anomaly, first the trajectories are transformed into a set of features in a space to which eClustering approach identifies the modes and the corresponding clusters. At the end, by using cluster fusion the final common pattern is estimated and any sparse trajectories are considered as anomalous.","","978-1-4673-1726-9","10.1109/EAIS.2012.6232814","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6232814","visual surveillance;recursive density estimation;eClustering;anomaly detection","Educational institutions;Trajectory;Nickel;Subspace constraints;Java","","9","","18","IEEE","9 Jul 2012","17-18 May 2012","17-18 May 2012","IEEE","IEEE Conferences"
"Hardware In the Loop for VDM-real time modeling of embedded systems","J. A. E. Isasa; P. W. V. Jørgensen; P. G. Larsen","Department of Engineering, Aarhus University, Finlandsgade 22, Denmark; Department of Engineering, Aarhus University, Finlandsgade 22, Denmark; Department of Engineering, Aarhus University",2014 2nd International Conference on Model-Driven Engineering and Software Development (MODELSWARD),"26 Jan 2015","2014","","","209","216","This paper introduces a generic solution for gradually moving from a model of an embedded system to include embedded hardware and software components into the simulation of the model. Our technique enables combined execution (co-execution) of system components models expressed in the VDM-RT formalism with actual hardware/software realizations through the application of Hardware In the Loop (HIL) simulation. Introducing such component realizations in the simulation increases the fidelity of the simulation outcome, thus enabling improved prediction of properties for the system realization.","","978-9-8975-8066-6","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7018467","Hardware In the Loop (HIL);Modeling;Embedded Systems;VDM-RT","Hardware;Unified modeling language;Java;Embedded systems;Data structures;Boolean functions","","","","24","","26 Jan 2015","7-9 Jan. 2014","7-9 Jan. 2014","IEEE","IEEE Conferences"
"Development of IoT based vehicular pollution monitoring system","R. Rushikesh; C. M. R. Sivappagari","Department of ECE, JNTUA College of Engineering, Pulivendula, Kadapa, AP, India; Department of ECE, JNTUA College of Engineering, Pulivendula-516390, Kadapa, AP, India",2015 International Conference on Green Computing and Internet of Things (ICGCIoT),"14 Jan 2016","2015","","","779","783","Wireless sensors are used in most of the in real time applications for collecting physical information. The impossible measurements in typical ways have currently become attainable using the wireless technology. In this technology, the measurement of air quality is one of the difficult areas for the researchers. The main source of atmosphere pollution happens due to vehicles. The high inflow of vehicles in urban areas causing more air pollution and decreasing air quality that leads to severe health diseases. The main objective of the paper is to introduce vehicular pollution monitoring system using Internet of Things (IoT) which is capable of detecting vehicles causing pollution on the city roads and measures various types of pollutants, and its level in air. This paper also reports the status of air quality whenever needed to the environmental agencies. The proposed systems also assures the existence of wireless sensors for vehicle pollution system that specialize in a straight forward accessibility of real time data through internet using IoT. The measured data is also shared to vehicle owner, traffic department and agencies of national environment. This system is a low cost and provides good results in controlling the air pollution especially in the urban areas.","","978-1-4673-7910-6","10.1109/ICGCIoT.2015.7380568","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7380568","Internet of Things;Radio Frequency Identification;Vehicular pollution monitoring system;wireless technology","Vehicles;Pollution;Monitoring;Radiofrequency identification;Servers;Wireless sensor networks","","47","","6","IEEE","14 Jan 2016","8-10 Oct. 2015","8-10 Oct. 2015","IEEE","IEEE Conferences"
"Combining Model-Based Systems Engineering, Simulation and Domain Engineering in the Development of Industrial Automation Systems: Industrial Case Study","I. Scheeren; C. E. Pereira","General Electric do Brasil Ltda, Federal University of Rio Grande do Sul, UFRGS, Porto Alegre, Brazil; Electrical Engineering Department, Federal University of Rio Grande do Sul, UFRGS, Porto Alegre, Brazil",2014 IEEE 17th International Symposium on Object/Component/Service-Oriented Real-Time Distributed Computing,"18 Sep 2014","2014","","","40","47","Due to increasing complexity, the design of Industrial Automation Systems are becoming more challenging. In that sense, efforts have been driven to develop Model-Based Systems Engineering tools and methods. Despite recent progress, there are still doubts in terms of the practical use and benefits. The main concerns are related to integration among tools and exchange of information between multidisciplinary artifacts. This paper compares Document-Centric Engineering (CAx tools) and Model-Based Systems Engineering (MBSE) in light of Industrial Automation Systems using a real domain. Therefore, a MBSE compliant method was developed and tested. Commercial tools such as the Eclipse platform and the ModelicaML language were used to perform abstract modeling while COMOS® from Siemens® was used to develop the multidisciplinary artifacts for project documentation. A Java application was developed to integrate component information between the selected environments. The OpenModelica Compiler was integrated to the platform to allow system and component behavior simulation. Tests have shown that the tools involved on this investigation still need further development concerning maturity and exchange of information from abstract models down to domain specific models. On the other hand, MBSE has proven to be an important tool to match different team approaches and concerns, improving team communication using conceptual-wide and abstract symbols. Connecting abstract ModelicaML models to a simulation environment using Modelica led to a better understanding of systems behavior prior to realization and provided an analysis environment for early detection of project errors and operational failures.","2375-5261","978-1-4799-4430-9","10.1109/ISORC.2014.64","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6899129","Industrial Systems Engineering; Model-Based Systems Engineering; Modelica; COMOS®","Object oriented modeling;Unified modeling language;Computational modeling;Automation;Mathematical model","","13","","19","IEEE","18 Sep 2014","10-12 June 2014","10-12 June 2014","IEEE","IEEE Conferences"
"New Persistent Back-End for the ATLAS online information service","I. Soloviev; A. Sicoe","UCI, Irvine, CA, USA; CERN, Geneva, Switzerland",2014 19th IEEE-NPSS Real Time Conference,"30 Apr 2015","2014","","","1","6","The Trigger and Data Acquisition (TDAQ) and detector systems of the ATLAS experiment deploy more than 3000 computers, running more than 15000 concurrent processes, to perform the selection, recording and monitoring of the proton collisions data in ATLAS. Most of these processes produce and share operational monitoring data used for inter-process communication and analysis of the systems. Few of these data are archived by dedicated applications into conditions and histogram databases. The rest of the data remained transient and lost at the end of a data taking session. To save these data for later, offline analysis of the quality of data taking and to help investigating the behavior of the system by experts, the first prototype of a new Persistent Back-End for the Atlas Information System of TDAQ (P-BEAST) was developed and deployed in the second half of 2012. The modern, distributed, and Java-based Cassandra database has been used as the storage technology and the CERN EOS for long-term storage. This paper provides details of the architecture and the experience with such a system during the last months of the first LHC Run. It explains why that very promising prototype has failed and how it was reimplemented using the Google C++ protobuf technology. It finally presents the new architecture and details of the service, which will be used during second LHC Run.","","978-1-4799-3659-5","10.1109/RTC.2014.7097465","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7097465","","Computers;Databases;Receivers;Servers;Monitoring;Earth Observing System;Large Hadron Collider","","2","","10","IEEE","30 Apr 2015","26-30 May 2014","26-30 May 2014","IEEE","IEEE Conferences"
"Pervasive monitoring of carbon monoxide and methane using air quality prediction","S. Karamchandani; A. Gonsalves; D. Gupta","Department of Electronics and Telecommunications, Dwarkadas J. Sanghvi College of Engineering, Mumbai, India; Department of Electronics and Telecommunications, Dwarkadas J. Sanghvi College of Engineering, Mumbai, India; Department of Electronics and Telecommunications, Dwarkadas J. Sanghvi College of Engineering, Mumbai, India",2016 3rd International Conference on Computing for Sustainable Global Development (INDIACom),"31 Oct 2016","2016","","","2498","2502","The first step towards pollution control is monitoring pollution. In this paper we present an innovative way of pollution monitoring in which any person can see the pollution content of a specific area where the sensors are installed and take measures to control the same. A prototype for monitoring few major gas pollutants like CO, CH4 along with the temperature variations in the surroundings has been implemented. The semiconductor gas sensors (MQ7, MQ4) were calibrated according to standard methods and interfaced with Raspberry Pi Model B+ using Python 2.7. The readings are displayed in real time and also recorded using an online analytics and data visualization tool, Plotly. This model can further be improved by adding more number of sensors to create a low cost and portable system for pollution monitoring.","","978-9-3805-4421-2","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7724711","Plotly;Pollution;Python;Raspberry Pi;Semiconductor Gas Sensor","Carbon dioxide;Temperature sensors;Gas detectors;Monitoring;Pollution;Sensor phenomena and characterization","","","","12","","31 Oct 2016","16-18 March 2016","16-18 March 2016","IEEE","IEEE Conferences"
"Detecting distance between injected microspheres and target tumor via 3D reconstruction of tissue sections","J. P. Carson; A. P. Kuprat; S. M. Colby; C. A. Davis; C. A. Basciano; K. Greene; J. T. Feo; A. Kennedy","Pacific Northwest National Laboratory, Richland, WA, USA; Pacific Northwest National Laboratory, Richland, WA, USA; Pacific Northwest National Laboratory, Richland, WA, USA; Pacific Northwest National Laboratory, Richland, WA, USA; Applied Research Associates, Inc., Raleigh, NC, USA; North Carolina State University, Chapel Hill, NC, USA; Pacific Northwest National Laboratory, Richland, WA, USA; Cancer Centers of North Carolina, Cary, NC, USA",2012 Annual International Conference of the IEEE Engineering in Medicine and Biology Society,"10 Nov 2012","2012","","","1149","1152","One treatment increasing in use for solid tumors in the liver is radioembolization via the delivery of 90Y microspheres to the vascular bed within or near the location of the tumor. It is desirable as part of the treatment for the microspheres to embed preferentially in or near the tumor. This work details an approach for analyzing the deposition of microspheres with respect to the location of the tumor. The approach used is based upon thin-slice serial sectioning of the tissue sample, followed by high resolution imaging, microsphere detection, and 3-D reconstruction of the tumor surface. Distance from the microspheres to the tumor was calculated using a fast deterministic point inclusion method.","1558-4615","978-1-4577-1787-1","10.1109/EMBC.2012.6346139","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6346139","","Tumors;Liver;Surface treatment;Surface reconstruction;Image resolution;Three dimensional displays;Biomedical imaging","Aged;Carcinoma, Hepatocellular;Carcinoma, Hepatocellular;Embolization, Therapeutic;Histocytochemistry;Humans;Imaging, Three-Dimensional;Liver Neoplasms;Liver Neoplasms;Male;Microdissection;Microspheres","","","10","IEEE","10 Nov 2012","28 Aug.-1 Sept. 2012","28 Aug.-1 Sept. 2012","IEEE","IEEE Conferences"
"A scalable and reliable message transport service for the ATLAS Trigger and Data Acquisition system","A. Kazarov; M. Caprini; S. Kolos; G. L. Miotto; I. Soloviev","Petersburg Nuclear Physics Institute, Kurchatov NPI, Gatchina, Russian Federation; NIPNE-HH, Bucharest, Romania; UCI, Irvine, CA, USA; CERN, Geneva, Switzerland; UCI, Irvine, CA, USA",2014 19th IEEE-NPSS Real Time Conference,"30 Apr 2015","2014","","","1","4","The ATLAS Trigger and Data Acquisition (TDAQ) is a large distributed computing system composed of several thousands of interconnected computers and tens of thousands applications. During a run, TDAQ applications produce a lot of control and information messages with variable rates, addressed to TDAQ operators or to other applications. Reliable, fast and accurate delivery of the messages is important for the functioning of the whole TDAQ system. The Message Transport Service (MTS) provides facilities for the reliable transport, the filtering and the routing of the messages, based on the publish-subscribe-notify communication pattern with content-based message filtering.During the ongoing LHC shutdown, MTS was re-implemented, taking into account important requirements like reliability, scalability and performance, handling of slow subscribers case and also simplicity of the design and the implementation. MTS uses CORBA middleware, a common layer for TDAQ infrastructure, and provides sending/subscribing APIs in the Java and C++ programming languages. The paper presents the design and the implementation details of MTS, as well as the results of performance and scalability tests executed on a computing farm with an amount of workers and working conditions which reproduced a realistic TDAQ environment during ATLAS operations.","","978-1-4799-3659-5","10.1109/RTC.2014.7097447","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7097447","","Receivers;Message systems;Reliability;Scalability;Subscriptions;Large Hadron Collider;Libraries","","","","5","IEEE","30 Apr 2015","26-30 May 2014","26-30 May 2014","IEEE","IEEE Conferences"
"Epics based prototype client for ICRH DAC","R. Joshi; M. Parihar; H. M. Jadav; S. V. Kulkarni","Institute for Plasma Research, Gandhinagar, Gujarat, IN; Institute for Plasma Research, Gandhinagar, Gujarat, IN; Institute for Plasma Research, Gandhinagar, Gujarat, IN; Institute for Plasma Research, Gandhinagar, Gujarat, IN","2015 IEEE International Conference on Electrical, Computer and Communication Technologies (ICECCT)","27 Aug 2015","2015","","","1","5","The VME based Ion Cyclotron Resonance Heating (ICRH) Data Acquisition Control system (DAC) is integrated for auxiliary heating experiment on SST-1 Tokamak. VME processor board contains real-time operating system which works as server and Linux based host computer contains client user interface and additional support software. ICRH-DAC is distributed into two sections one at RF Lab and second at SST-1 hall which are 200 meter far away from each other. RF Lab DAC is installed to take care of RF power generation part. SST-1 hall DAC is installed to take care of diagnostics, matching networks and interface vacuum. Both DACs are running on master-slave mode when synchronized operation is needed. This synchronization of both DAC could be possible with EPICS (Experimental Physics and Industrial Control System) process variables, which broadcast and describe itself in Ethernet. The existing system uses the TCP/IP socket communication between both DAC clients. EPICS provides channel access protocol layers which broadcast required process variable on periodic time interval which are available on network for communication. Master DAC communicates with central control system using high speed trigger network and message passing interface on Ethernet network. During experiment shot details available using TCP/IP socket communication to master DAC only with hardware trigger event. Slave DAC acquires data using experimental shot details available on network which are broadcasted by master DAC using EPICS process variables. Same way the interface vacuum monitored at slave DAC will be available to master DAC for interlock. The prototype program is used for real-time parameters transmission, dynamic graphical user interface, modification of the existing system with synchronization. This paper will describe the prototype software design of EPICS based ICRH DAC software to achieve desired goal of experiment.","","978-1-4799-6085-9","10.1109/ICECCT.2015.7225952","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225952","VME;ICRH;EPICS;DAC","Couplers;Benchmark testing;Databases;Software reliability;Software;Control design","","","","18","IEEE","27 Aug 2015","5-7 March 2015","5-7 March 2015","IEEE","IEEE Conferences"
"Resource and Instance Hour Minimization for Deadline Constrained DAG Applications Using Computer Clouds","H. Wu; X. Hua; Z. Li; S. Ren","Illinois Institute of Technology, Chicago, IL, USA; Illinois Institute of Technology, Chicago, IL, USA; Illinois Institute of Technology, Chicago, IL, USA; Illinois Institute of Technology, Chicago, IL, USA",IEEE Transactions on Parallel and Distributed Systems,"11 Feb 2016","2016","27","3","885","899","In this paper, we address the resource and virtual machine instance hour minimization problem for directed-acyclic-graph based deadline constrained applications deployed on computer clouds. The allocated resources and instance hours on computer clouds must: (1) guarantee the satisfaction of a deadline constrained application's end-to-end deadline; (2) ensure that the number of virtual machine (VM) instances allocated to the application is minimized; (3) under the allocated number of VM instances, determine application execution schedule that minimizes the application's makespan; and (4) under the decided application execution schedule, determine a VM operation schedule, i.e., when a VM should be turned on or off, that minimizes total VM instance hours needed to execute the application. We first give lower and upper bounds for the number of VM instances needed to guarantee the satisfaction of a deadline constrained application's end-to-end deadline. Based on the bounds, we develop a heuristic algorithm called minimal slack time and minimal distance (MSMD) algorithm that finds the minimum number of VM instances needed to guarantee the application's deadline and schedules tasks on the allocated VM instances so that the application's makespan is minimized. Once the application execution schedule and the number of VM instances needed are determined, the proposed VM instance hour minimization (IHM) algorithm is applied to further reduce the instance hours needed by VMs to complete the application's execution. Our experimental results show that the MSMD algorithm can guarantee applications' end-to-end deadlines with less resources than the HEFT [32], MOHEFT [16], DBUS [9], QoS-base [40] and Auto-Scaling [25] heuristic scheduling algorithms in the literature. Furthermore, under allocated resources, the MSMD algorithm can, on average, reduce an application's makespan by 3.4 percent of its deadline. In addition, with the IHM algorithm we can effectively reduce the application's execution instance hours compared with when IHM is not applied.","1558-2183","","10.1109/TPDS.2015.2411257","NSF(grant numbers:0746643,1018731,1035894); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7056525","Cloud;scheduling;cost minimization;makespan minimization;resource minimization;real-time,MSMD;instance hour minimization;Cloud;scheduling;cost minimization;makespan minimization;resource minimization;real-time,MSMD;instance hour minimization","Cloud computing;Computers;Virtual machining;Schedules;Minimization;Heuristic algorithms;Processor scheduling","","33","","40","IEEE","9 Mar 2015","1 March 2016","","IEEE","IEEE Journals"
"Green Cloud Broker: On-line Dynamic Virtual Machine Placement Across Multiple Cloud Providers","F. Larumbe; B. Sansò","Polytechnique Montréal and the Group for Research in Decision Analysis (GERAD), Canada; Polytechnique Montréal and the Group for Research in Decision Analysis (GERAD), Canada",2016 5th IEEE International Conference on Cloud Networking (Cloudnet),"8 Dec 2016","2016","","","119","125","Cloud computing controls the increasing energy consumption of applications by consolidating them in shared servers through virtualization. This technique can be greatly improved and complemented by choosing an optimal data center for each Virtual Machine (VM). That dynamic optimization problem was stated as a Mixed Integer Linear Programming (MILP) model that minimizes operational expenditures, while respecting constraints on Quality of Service (QoS), power consumption, and CO2 emissions. Geographically distributed users experience varying response times depending on where users and VMs are located. Users closer to VMs experience a shorter response time, thus distributing VMs close to users improves the QoS. On the other hand, the increasing energy consumption of the cloud raised concerns about the impact on CO2 emissions and global warming. Placing VMs in data centers that use green energy sources is an important way to mitigate this problem. A comprehensive optimization modelling framework and an efficient tabu search heuristic were developed to handle applications with dynamic demands in real time. Test cases had more than 1,000 nodes, 650 applications, and 6,500 VMs. Results report that the communication delay is reduced up to 6 times, 30% of power consumption is saved, and the CO2 emissions can be reduced up to 60 times. The framework also allows to carefully assess the trade-offs between delay, cost, CO2 emissions and power consumption.","","978-1-5090-5093-2","10.1109/CloudNet.2016.41","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7776586","Cloud Computing;on-line Broker;Energy efficiency;Optimization;Tabu Search;Application Mapping;Routing;VM placement;Distributed System","Cloud computing;Delays;Power demand;Servers;Quality of service;Optimization","","10","","20","IEEE","8 Dec 2016","3-5 Oct. 2016","3-5 Oct. 2016","IEEE","IEEE Conferences"
"A complex-event-processing framework for smart-grid management","S. Srinivasagopalan; S. Mukhopadhyay; R. Bharadwaj","Department of Computer Science, Louisiana State University, Baton Rouge, LA, USA; Department of Computer Science, Louisiana State University, Baton Rouge, LA, USA; Center for High Assurance Computer Systems, Naval Research Laboratory, Inc., Washington DC, DC, USA",2012 IEEE International Multi-Disciplinary Conference on Cognitive Methods in Situation Awareness and Decision Support,"23 Apr 2012","2012","","","272","278","Real-time detection and processing of both normal and abnormal event patterns in cyber-physical systems are imperative for advancing early warning and response capabilities. We integrate fundamental principles from logic-based program synthesis and multiagent systems to lay out the foundations of novel complex event processing (CEP) techniques and tools for intelligent reliable management of power systems. We investigate the formal underpinnings of a novel distributed, complex event-triggered, knowledge-based control system for situation-aware, provably-correct, declarative control of the logic of large power systems.","2379-1675","978-1-4673-0345-3","10.1109/CogSIMA.2012.6188396","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6188396","","Reactive power;Reliability;Power system stability;Java;Software agents;Power system reliability;Security","","5","","34","IEEE","23 Apr 2012","6-8 March 2012","6-8 March 2012","IEEE","IEEE Conferences"
"Web Service Run-Time Monitoring and Visualization Analysis Based on Probe","L. Chen; D. Xiong; H. Wang; P. Zou","Science and Technology on Complex Electronic System, The Academy of equipment, Beijing, China; Science and Technology on Complex Electronic System, The Academy of equipment, Beijing, China; Science and Technology on Complex Electronic System, The Academy of equipment, Beijing, China; China Satellite Maritime Tracking and Control Department, Jiangyin, China",2016 IEEE First International Conference on Data Science in Cyberspace (DSC),"2 Mar 2017","2016","","","446","451","In order to get the real-time and accurate operational status information of business processes and Web services called by customers, we proposed a Web service run-time monitoring method based on probe, which used aspect-oriented programming (AOP) to separate the monitoring logic from the business logic of Web service. Firstly, the status monitoring data initiative pushing was implemented by weaving the operating data monitoring probes into services codes, then, the information of services' exceptions, execution time and status events was captured from monitoring data, last, we obtain business processes' and services' run-time status indicators, such as fault notification, running time, reliability and availability by deal with the monitoring information. On the basis of this method, a system of Web service run-time monitoring and visualization analysis was designed and implemented under OSGI. Finally, practical applications and experiments prove that the method and system are both feasible and available.","","978-1-5090-1192-6","10.1109/DSC.2016.21","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7866166","Web service;AOP;probe;run-time monitoring;visualization analysis","Monitoring;Web services;Quality of service;Probes;Reliability engineering;Java","","3","","14","IEEE","2 Mar 2017","13-16 June 2016","13-16 June 2016","IEEE","IEEE Conferences"
"Real-time efficient FPGA implementation of aes algorithm","M. El Maraghy; S. Hesham; M. A. Abd El Ghany","Electronics and Communications Department, German University in Cairo, Egypt; Electronics and Communications Department, German University in Cairo, Egypt; German University in Cairo, Cairo, EG",2013 IEEE International SOC Conference,"27 Feb 2014","2013","","","203","208","An efficient optimized area and speed FPGA implementation for the Advanced Encryption Standard is proposed in this paper. The iterative looping method is adopted with multistage sub-pipelining architecture to achieve a 1.33 Gbps throughput for the AES-128 bit Encryption process. The proposed design operates at 425 MHz with 303 CLB slices on a Xilinx Virtex-5 XC5VLX50 FPGA Device. For real-time hardware evaluation, an end-user Java based application is developed. The software application is linked to the hardware design through the Xilinx MicroBlaze soft processor core.","2164-1706","978-1-4799-1166-0","10.1109/SOCC.2013.6749688","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6749688","AES;FPGA;VHDL;cryptography;hardware implementation;MicroBlaze","Abstracts;Indexes;Hardware;Encryption","","24","","17","IEEE","27 Feb 2014","4-6 Sept. 2013","4-6 Sept. 2013","IEEE","IEEE Conferences"
"Low cost real-time system monitoring using Raspberry Pi","Huu-Quoc Nguyen; Ton Thi Kim Loan; Bui Dinh Mao; Eui-Nam Huh","Computer Engineering Department, Kyung Hee University, Yongin, South Korea; Computer Engineering Department, Kyung Hee University, Yongin, South Korea; Computer Engineering Department, Kyung Hee University, Yongin, South Korea; Computer Engineering Department, Kyung Hee University, Yongin, South Korea",2015 Seventh International Conference on Ubiquitous and Future Networks,"10 Aug 2015","2015","","","857","859","Nowadays, the Closed-Circuit Television (CCTV) surveillance system is being utilized in order to keep peace and provide security to people. There are several defects in the video surveillance system, such as: picture is indistinct, anomalies cannot be identified automatically, a lot of storage spaces are needed to save the surveillance information, and prices remain relatively high. This paper describes the design and implementation of a low-cost system monitoring based on Raspberry Pi, a single board computer which follows Motion Detection algorithm written in Python as a default programming environment. In addition, the system uses the motion detection algorithm to significantly decrease storage usage and save investment costs. The algorithm for motion detection is being implemented on Raspberry Pi, which enables live streaming camera along with detection of motion. The live video camera can be viewed from any web browser, even from mobile in real-time.","2165-8536","978-1-4799-8993-5","10.1109/ICUFN.2015.7182665","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7182665","Video surveillance;Raspberry Pi;Motion Detection;streaming","Motion detection;Cameras;Streaming media;Surveillance;Boards;Computers","","34","","5","IEEE","10 Aug 2015","7-10 July 2015","7-10 July 2015","IEEE","IEEE Conferences"
