"title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A general-purpose Java tool for action dispatching and supervision in nuclear fusion experiments","O. Barana; A. Luchetta; G. Manduchi; C. Taliercio","Consorzio RFX-Associazione EURATOM-ENEA sulla Fusione, Padova, Italy; Consorzio RFX-Associazione EURATOM-ENEA sulla Fusione, Padova, Italy; Consorzio RFX-Associazione EURATOM-ENEA sulla Fusione, Padova, Italy; Consorzio RFX-Associazione EURATOM-ENEA sulla Fusione, Padova, Italy",IEEE Transactions on Nuclear Science,"7 Aug 2002","2002","49","2","469","473","In nuclear fusion experiments, the plasma discharge requires a preparation sequence followed by a data acquisition phase. During these phases, the control and data acquisition system is required to carry out a sequence of operations for set up of the various devices, data readout, and on-line computation. An action dispatcher tool must comply with several requirements such as the support for a distributed and heterogeneous environment, a comprehensive user interface for the supervision of the whole sequence, and the need for web-based support. The paper describes the architecture of a general-purpose Java-based tool for action dispatching. The use of the platform-independent Java framework, combined with the generic approach in the architecture definition, satisfies the above requirements. The Java framework has been chosen for the implementation because of its platform-independence, network, and multithreading support. The architecture of the tool has been kept quite generic, thus making the tool adaptable to a variety of operating environments with minimal changes in the application code.","1558-1578","","10.1109/TNS.2002.1003777","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1003777","","Java;Dispatching;Fusion reactors;Control systems;Centralized control;Data acquisition;Plasma confinement;Real time systems;Plasma devices;User interfaces","","5","","5","IEEE","7 Aug 2002","April 2002","","IEEE","IEEE Journals"
"The Java CAN API-a Java gateway to field bus communication","D. Buhler; G. Nusser","Wilhelm-Schickard Institute Symbolic Computation Group, University of Tübingen, Tubingen, Germany; Institute for Automation Engineering, University of Applied Sciences of Reutlingen, Reutlingen, Germany",2000 IEEE International Workshop on Factory Communication Systems. Proceedings (Cat. No.00TH8531),"6 Aug 2002","2000","","","37","43","Object oriented problem analysis and software design is becoming more common in the field of industrial control. We present the Java CAN API which provides a convenient, object oriented programming framework for rapid CAN field bus tool development. It provides a hierarchy of classes and interfaces to access arbitrary CAN/CANopen devices via the Java Native Interface. In order to access Windows-based CAN drivers a native dynamic link library has been developed featuring high performance message filtering and asynchronous message notification. The created Java class hierarchy encapsulates the CANopen layer 7 communication objects as well as generic CAN layer 2 messages. Further classes provide access to the CANopen network management services. The paper also briefly presents some practical uses of the Java CAN APl for teleservice, distance education and CAN system management.","","0-7803-6500-3","10.1109/WFCS.2000.882531","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=882531","","Java;Field buses;Software maintenance;Real time systems;Automatic control;Application software;Manufacturing automation;ISO standards;Open systems;Design automation","","3","1","15","IEEE","6 Aug 2002","6-8 Sept. 2000","6-8 Sept. 2000","IEEE","IEEE Conferences"
"Java-based proactive buffering for multimedia streaming continuity in the wireless Internet","P. Bellavista; A. Corradi; L. Foschini","Dipartimento di Elettronica Informatica e Sistemistica, Università di Bologna, Bologna, Italy; Dipartimento di Elettronica Informatica e Sistemistica, Università di Bologna, Bologna, Italy; Dipartimento di Elettronica Informatica e Sistemistica, Università di Bologna, Bologna, Italy",Sixth IEEE International Symposium on a World of Wireless Mobile and Multimedia Networks,"27 Jun 2005","2005","","","448","450","New challenging deployment scenarios are accommodating portable devices with limited and heterogeneous capabilities that roam among wireless access localities during service provisioning with session continuity requirements, such as in multimedia streaming. The paper proposes an original two-level buffering strategy to maintain streaming continuity independently of client roaming at provision time. In particular, it focuses on a specific component of the proposed support infrastructure, i.e., the pure Java buffering component, which has been shown to outperform the standard Java Media Framework in both streaming initialization time and imposed overhead.","","0-7695-2342-0","10.1109/WOWMOM.2005.58","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1443534","","Streaming media;Java;Middleware;Web and internet services;Roaming;IP networks;Computer buffers;Availability;Bridges;Local area networks","","1","","8","IEEE","27 Jun 2005","16-16 June 2005","16-16 June 2005","IEEE","IEEE Conferences"
"Experimenting a real-time industrial messaging service for a power utility: TASE.2 over the real-time micro-kernel pSOS+","E. Becquet; E. Gressier-Soudan; E. Le Grand; G. Hellack","Laboratoire Cedric, Cnam, Paris, France; Laboratoire Cedric, Cnam, Paris, France; EDF R&D, EP/CCC/GAS, Chatou, France; GHF automation GmbH, Herzogenrath, Germany",ETFA 2001. 8th International Conference on Emerging Technologies and Factory Automation. Proceedings (Cat. No.01TH8597),"7 Aug 2002","2001","","","359","366 vol.1","Our project evaluated the ability of the TASE.2 standard to support EDF's application requirements for small and medium production units. EDF is the French power supplier. Our work focused on TASE.2 conformance blocks 1, 2 and 5. TASE.2 is a companion standard of ISO MMS. We studied the TASE.2 services through the port of an off-the-shelf server over pSOS+, a real-time kernel. This paper describes our tests and our results. The port has been successful and our implementation behaves like the reference implementation over Windows NT. Finally, this work allowed us to investigate the TASE.2 standard deeply, and contributes to define functional tests.","","0-7803-7241-7","10.1109/ETFA.2001.996389","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=996389","","Message service;Testing;Production;Kernel;Java;Remote monitoring;Research and development;Automation;Power supplies;Protocols","","1","","12","IEEE","7 Aug 2002","15-18 Oct. 2001","15-18 Oct. 2001","IEEE","IEEE Conferences"
"An online prototype speech-enabled information access tool using Java Speech Application Programming Interface","A. Narayanaswami; C. Vassiliadis","Department of Electrical Engineering & Computer Science Pzr, Ohio University, Russ College of Engineering and Technology, Athens, OH, USA; Department of Electrical Engineering & Computer Science, Ohio University, Russ College of Engineering and Technology, Athens, OH, USA",Proceedings of the 33rd Southeastern Symposium on System Theory (Cat. No.01EX460),"7 Aug 2002","2001","","","111","115","The World Wide Web today has become a major force in driving the economy, and the technology. In spite of the abundance of information freely available on the Web, the information is not accessible to everyone. There are a couple of reasons for this trend. Firstly, most of this information has primarily been used by and restricted to persons who connect and use the Web via a traditional computer. Thus access to Web information, for an increasing number of mobile device users, is very limited at this point. Secondly, most of the contents on the Web are in a format unsuitable for disabled people. Contents are either visually rich or highly structured. Proposed here is the prototype of an application tool that would provide increased access to Web information using speech technology. The implemented tool is based on distributed computing techniques to provide scalability. The tool incorporates both speech recognition and speech synthesis thereby providing complete speech input and output capability, tending towards a complete hands-free Web access. The proposed tool is implemented using a Java Speech Application Programming Interface (JSAPI) compliant speech engine which uses Java as the host language. This arrangement provides platform independence and portability to the tool. The tool is based on client-server architecture and uses remote method invocation (RMI) for distributed computational purposes. This paper provides a brief overview of the design and implementation of the application, includes discussion on current research issues and provides observations and suggestions for future enhancements.","","0-7803-6661-1","10.1109/SSST.2001.918501","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=918501","","Prototypes;Distributed computing;Speech synthesis;Java;Web sites;Scalability;Speech recognition;Engines;Natural languages;Computer architecture","","","7","7","IEEE","7 Aug 2002","20-20 March 2001","20-20 March 2001","IEEE","IEEE Conferences"
"Towards predictable CORBA-based Web-services","A. Polze; J. Richling; J. Schwarz; M. Malek","Department of Computer Science, Humboldt University of Berlin, Berlin, Germany; Department of Computer Science, Humboldt University of Berlin, Berlin, Germany; Department of Computer Science, Humboldt University of Berlin, Berlin, Germany; Department of Computer Science, Humboldt University of Berlin, Berlin, Germany",Proceedings 2nd IEEE International Symposium on Object-Oriented Real-Time Distributed Computing (ISORC'99) (Cat. No.99-61702),"6 Aug 2002","1999","","","182","191","The Common Object Request Broker Architecture (CORBA) is a widely-accepted, standardized open system integration framework based on distributed object technologies, which has been successfully used for implementation of open Web services. CORBA is focused on facilitating general computing environments and does not explicitly address quality-of-service parameters neither for its communication links nor its endsystems. However efforts like the Real-Time CORBA Special Interest Group (SIG) at OMG and the ""pluggable protocols"" proposal will ultimately lead to support of quality-of-service properties for CORBA communication links. We concentrate on architectural approaches for fault-tolerant, highly available endsystems. We present the Observer approach for implementation of reliable CORBA clients. Consensus protocols based on the Composite Objects technique is our solution for constructing CORBA servers with high predictability regarding timely and reliable method execution. Our middleware uses commercial off-the-shelf (COTS) technology and aims at conversion of legacy applications into reliable Web-services. We present Java-based Web-interfaces to the Balancing Robots soft real-time simulation. Also, we demonstrate a fault-tolerant version of the Netscape Navigator based on our Observer technique.","","0-7695-0207-5","10.1109/ISORC.1999.776375","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=776375","","Quality of service;Fault tolerance;Computer architecture;Service oriented architecture;Open systems;Web services;Proposals;Protocols;Middleware;Java","","2","","30","IEEE","6 Aug 2002","2-5 May 1999","2-5 May 1999","IEEE","IEEE Conferences"
"Web-based environment for collaborative remote experimentation","C. Rohrig; A. Bischoff","Department of Electrical Engineering, University of Hagen, Hagen, Germany; Department of Electrical Engineering, University of Hagen, Hagen, Germany",42nd IEEE International Conference on Decision and Control (IEEE Cat. No.03CH37475),"15 Mar 2004","2003","3","","2514","2518 Vol.3","Remote experimentation helps to overcome restrictions in time and space. In local experimentation students usually work together in groups of two or more. This learning paradigm is often called collaborative learning. This paper presents a Web-based approach to collaborative remote experimentation. The collaborative environment introduced here allows experimentation in a team. The group is able to interact and to discuss the results of their work. A real collaboration like in local experimentation is possible. Students have access to the experiments via Internet from anywhere at any time. They control the experiments exclusively with their standard Web browser, no additional software is needed. The remote laboratory is based on a client/server architecture, which is mainly implemented in the Java programming language. The methods and software modules presented in this paper are generic and frequently used in several remote experiments.","0191-2216","0-7803-7924-1","10.1109/CDC.2003.1272999","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1272999","","Collaboration;Collaborative work;Internet;Remote laboratories;Computer architecture;Java;Computer aided instruction;Virtual environment;Collaborative tools;Software standards","","4","","25","IEEE","15 Mar 2004","9-12 Dec. 2003","9-12 Dec. 2003","IEEE","IEEE Conferences"
"An architecture for Java-based real-time distributed visualization","J. Mahovsky; L. Benedicenti","Department of Computer Science, University of Calgary, Calgary, AB, Canada; Faculty of Engineering, University of Regina, Regina, SAS, Canada",IEEE Transactions on Visualization and Computer Graphics,"21 Jan 2004","2003","9","4","570","579","In this paper, we present a Java-based software architecture for real-time visualization that utilizes a cluster of conventional PCs to generate high-quality interactive graphics. Normally, a large multiprocessor computer would be needed for interactive visualization tasks requiring more processing power than a single PC can provide. By using clusters of PCs, enormous cost savings can be realized, and proprietary ""high-end"" hardware is no longer necessary for these tasks. Our architecture minimizes the amount of synchronization needed between PCs, resulting in excellent scalability. It provides a modular framework that can accommodate a wide variety of rendering algorithms and data formats, provided that the rendering algorithms can generate pixels individually and the data is duplicated on each PC. Demonstration modules that implement ray tracing, fractal rendering, and volume rendering algorithms were developed to evaluate the architecture. Results are encouraging-using 15 PCs connected to a standard 100 Megabit/s Ethernet network, the system can interactively render simple to moderately complex data sets at modest resolution. Excellent scalability is achieved; however, our tests were limited to a cluster of 15 PCs. Results also demonstrate that Java is a viable platform for real-time distributed visualization.","1941-0506","","10.1109/TVCG.2003.1260749","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1260749","","Java;Visualization;Personal communication networks;Computer architecture;Computer graphics;Scalability;Clustering algorithms;Software architecture;Costs;Hardware","","5","","25","IEEE","21 Jan 2004","Oct.-Dec. 2003","","IEEE","IEEE Journals"
"Prototyping QoS based architecture for power plant control applications","C. Lizzi; L. Bacon; E. Becquet; E. Gressier-Soudan","CEDRIC-CNAM, Paris, France; EDF DRD EP CCC Groupe Architecture, France; CEDRIC-CNAM, Paris, France; CEDRIC-CNAM, Paris, France",2000 IEEE International Workshop on Factory Communication Systems. Proceedings (Cat. No.00TH8531),"6 Aug 2002","2000","","","119","126","The goal of the project is to gain experience on QoS (quality of service) based distributed system for EDF's power control applications. EDF is the French power utility. QoS is related to time constraints in this case. We adopted a distributed system approach to build our execution platform. The first prototype uses a modified ChorusOS micro-kernel with a real-time inter-process communication facility based on an ATM network and supports a specific real-time Java Virtual Machine. Our second proposal attempts to build an equivalent architecture using off-the-shelf products. Reality constraints lead to a CoS (classification of service) based design. We show that there is no available off-the-shelf QoS or CoS based technology for real-time object oriented distributed applications.","","0-7803-6500-3","10.1109/WFCS.2000.882541","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=882541","","Prototypes;Power generation;Quality of service;Application software;Time factors;Java;Virtual machining;Proposals;Process control;Computer integrated manufacturing","","2","2","45","IEEE","6 Aug 2002","6-8 Sept. 2000","6-8 Sept. 2000","IEEE","IEEE Conferences"
"Building a networked 3D virtual environment using VRML and Java","Y. Santoso; E. C. Prakash","Division of Software Systems, School of Computer Engineering, Nanyang Technological University, Singapore; Division of Software Systems, School of Computer Engineering, Nanyang Technological University, Singapore",2000 TENCON Proceedings. Intelligent Systems and Technologies for the New Millennium (Cat. No.00CH37119),"6 Aug 2002","2000","2","","538","541 vol.2","The paper reports on research and development in building a networked prototype VR system MyL@nd with 3D humanoids in action. MyL@nd is a simple networked 3D virtual environment built using VRML and Java. The system was created based on the idea of a flexible and interoperable system. It also has to incorporate basic features which are discussed. Further in the paper, this prototype will be used to illustrate and explain some of the design and implementation considerations in building such a system.","","0-7803-6355-8","10.1109/TENCON.2000.888796","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=888796","","Virtual environment;Java;Avatars;Space technology;Buildings;Software systems;Computer networks;Design engineering;Research and development;Software prototyping","","1","1","3","IEEE","6 Aug 2002","24-27 Sept. 2000","24-27 Sept. 2000","IEEE","IEEE Conferences"
"Web embedded PLC applications in substations","",,2001 IEEE Power Engineering Society Winter Meeting. Conference Proceedings (Cat. No.01CH37194),"7 Aug 2002","2001","2","","487","488 vol.2","The utilization of server based Java software enabling utility enterprises access to PLC real-time data using standard browser technology, pushes the envelop in utility substation automation. Enterprise-wide access to substation real-time data, combined with the speed supported by Internet/intranet based systems, allow globally recognized technology to support the economic drivers of a changing business environment for the electric utility market place.","","0-7803-6672-7","10.1109/PESW.2001.916894","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=916894","","Programmable control;Application software;Web server;Java;Software standards;Substation automation;Real time systems;Internet;Environmental economics;Power industry","","1","","","IEEE","7 Aug 2002","28 Jan.-1 Feb. 2001","28 Jan.-1 Feb. 2001","IEEE","IEEE Conferences"
"Security issues in networked appliances and home gateways","N. Pittsley; I. Suandy","Southern Polytechnic State University, Marietta, GA, USA; Southern Polytechnic State University, Marietta, GA, USA",Proceedings 3rd IEEE International Workshop on System-on-Chip for Real-Time Applications,"3 Nov 2003","2002","","","35","38","A wide variety of applications and services are planned for our homes in the coming years. With the technology of Connected Home you could have your cell phone, PDA or other devices at home interact with each other. We cover important security issues as related to network-based services environment. Proposed implementations are included based on the Java platform.","","0-7803-7686-2","10.1109/IWNA.2002.1241333","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1241333","","Intelligent networks;Home appliances;Java;Computer hacking;Computer networks;Weather forecasting;Computer security;Control systems;Home computing;Instruction sets","","","1","30","IEEE","3 Nov 2003","30-31 Oct. 2002","30-31 Oct. 2002","IEEE","IEEE Conferences"
"Distributed observable/observer: a distributed real-time object-communication mechanism","V. Gundoju; T. Minoura","Department of Computer Science, Oregon State University, Corvallis, OR, USA; Department of Computer Science, Oregon State University, Corvallis, OR, USA",Proceedings First International Symposium on Object-Oriented Real-Time Distributed Computing (ISORC '98),"6 Aug 2002","1998","","","358","362","We describe a software mechanism that simplifies the implementation of real time distributed object oriented applications. The distributed observable/observer mechanism extends the Observable/Observer concept of Java to a distributed environment encapsulating the communication protocol used by networking. The mechanism supports the distributed model/view controller (M/VC) paradigm, allowing view controllers to be attached to remote models by distributed structural object composition (DSOC). DSOC simplifies the development of distributed real time applications significantly since DSOC objects need only be interconnected to interact properly with each other. We illustrate the distributed observable/observer mechanism with DSOC by examples.","","0-8186-8430-5","10.1109/ISORC.1998.666808","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=666808","","Electrical capacitance tomography;Application software;Java;Virtual colonoscopy;Computer science;Identity-based encryption;Availability;Communications technology;Time sharing computer systems;Distributed computing","","","","7","IEEE","6 Aug 2002","20-22 April 1998","20-22 April 1998","IEEE","IEEE Conferences"
"The general purpose data acquisition system MBS","H. G. Essel; N. Kurz","Gesellschaft für Schwerionenforschung mbH (GSI), Darmstadt, Germany; Gesellschaft für Schwerionenforschung mbH (GSI), Darmstadt, Germany",1999 IEEE Conference on Real-Time Computer Applications in Nuclear Particle and Plasma Physics. 11th IEEE NPSS Real Time Conference. Conference Record (Cat. No.99EX295),"6 Aug 2002","1999","","","475","478","The GSI data acquisition system MBS (Multi Branch System) has become, since its introduction in 1994, the standard system at GSI (37 active systems+9 portable systems). It is also used at numerous outside laboratories (29 systems active). The current version MBS 2.2 will be replaced by the version 3.0, which contains three major enhancements. First, the data busses are no longer restricted to address mapped devices. It allows now also the usage of message oriented busses, like Ethernet (100 Mbit, Gigabit) or ATM. Second, a data acquisition system can now be configured with multiple event builders to increase the overall data rate on output devices. Third, a graphical user interface, written in Java has been implemented.","","0-7803-5463-X","10.1109/RTCON.1999.842672","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=842672","","Data acquisition;Ethernet networks;System testing;Laboratories;Graphical user interfaces;Java;CAMAC;Fastbus;Real time systems;Operating systems","","","","1","IEEE","6 Aug 2002","14-18 June 1999","14-18 June 1999","IEEE","IEEE Conferences"
"A scheduling technique providing a strict isolation of real-time threads","U. Brinkschulte; J. Kreuzinger; M. Pfeffer; T. Ungerer","Automation and Robotics, University of Karlsruhe, Karlsruhe, Germany; Institute for Computer Design and Fault Tolerance, University of Karlsruhe, Karlsruhe, Germany; Institute for Computer Science, University of Augsburg, Augsburg, Germany; Institute for Computer Science, University of Augsburg, Augsburg, Germany",Proceedings of the Seventh IEEE International Workshop on Object-Oriented Real-Time Dependable Systems. (WORDS 2002),"7 Aug 2002","2002","","","334","340","Highly dynamic programming environments for embedded real-time systems require a strict isolation of real-time threads from each other to achieve dependable systems. We propose a new real-time scheduling technique, called guaranteed percentage (GP) scheme that assigns each thread a specific percentage of the processor power. A hardware scheduler in conjunction with a multithreaded processor guarantees the execution of instructions of each thread according to their assigned percentages within a time interval of 100 processor cycles. We compare performance and implementation overhead of GP scheduling against fixed priority, preemptive (FPP), earliest deadline first (EDF), and least laxity first (LLF) scheduling using several benchmarks on our Komodo microcontroller that features a multithreaded Java processor kernel. Our evaluations show that GP scheduling reaches a speed-up similar to EDF and FPP but worse than LLF. However its hardware implementation costs are still reasonable, whereas the LLF overhead is prohibitive. Only GP reaches the isolation goal among the examined scheduling schemes.","1530-1443","0-7695-1576-2","10.1109/WORDS.2002.1000071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1000071","","Yarn;Processor scheduling;Real time systems;Microcontrollers;Hardware;Java;Pipelines;Delay;Robotics and automation;Dynamic programming","","12","","12","IEEE","7 Aug 2002","9-9 Jan. 2002","9-9 Jan. 2002","IEEE","IEEE Conferences"
"Experiences from implementing multiprocessor support for an industrial operating system kernel","S. Kagstrom; H. Grahn; L. Lundberg","Department of Systems and Software Engineering, Blekinge Institute of Technology, School of Engineering, Ronneby, Sweden; Department of Systems and Software Engineering, Blekinge Institute of Technology, School of Engineering, Ronneby, Sweden; Department of Systems and Software Engineering, Blekinge Institute of Technology, School of Engineering, Ronneby, Sweden",11th IEEE International Conference on Embedded and Real-Time Computing Systems and Applications (RTCSA'05),"21 Nov 2005","2005","","","365","368","The ongoing transition from uniprocessor to multiprocessor computers requires operating system support. There is a large body of specialized operating systems which require porting in order to work on multiprocessors. In this paper we describe the design and implementation of a multiprocessor port of a cluster operating system kernel. The multiprocessor support is implemented with a giant locking scheme, which allowed us to get an initial working version with only minor changes to the original code. We also discuss performance and implementation experiences.","2325-1301","0-7695-2346-3","10.1109/RTCSA.2005.45","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1541109","","Operating systems;Kernel;Databases;Linux;Computer industry;Real time systems;Java;Yarn;Protection;Containers","","3","","5","IEEE","21 Nov 2005","17-19 Aug. 2005","17-19 Aug. 2005","IEEE","IEEE Conferences"
"Steering of real-time systems based on monitoring and checking","O. Sokolsky; S. Kannan; Moonjoo Kim; Insup Lee; M. Viswanathan","Department of Computer and Information Science, University of Pennsylvania; Department of Computer and Information Science, University of Pennsylvania; Department of Computer and Information Science, University of Pennsylvania; Department of Computer and Information Science, University of Pennsylvania; Department of Computer and Information Science, University of Pennsylvania",Proceedings. Fifth International Workshop on Object-Oriented Real-Time Dependable Systems,"6 Aug 2002","1999","","","11","18","Presents an approach to enhance the fault tolerance of real-time systems through steering. Steering means external alteration of the system's behavior in response to a deviation from requirements. The steering technique is embedded into a framework of monitoring and checking (MaC). MaC allows the users to perform runtime analysis of the current execution of a system with respect to formally specified requirements. We describe our current and future work on steering, including the language to specify steering actions and system instrumentation that enables steering. A prototype implementation for the monitoring and steering of Java programs is also presented.","","0-7695-0616-X","10.1109/WORDSF.1999.842327","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=842327","","Performance analysis;Computerized monitoring;System testing;Information science;Prototypes;Java;Performance evaluation;Control systems;Protocols;Research and development","","2","6","7","IEEE","6 Aug 2002","20-20 Nov. 1999","20-20 Nov. 1999","IEEE","IEEE Conferences"
"Compiling Prolog to Logic Virtual Machine","Yifei Wang; Xining Li","Department of Computer Science, Lakehead University, Thunder Bay, ONT, Canada; Department of Computer Science, Lakehead University, Thunder Bay, ONT, Canada",Conference Proceedings. IEEE Canadian Conference on Electrical and Computer Engineering (Cat. No.98TH8341),"6 Aug 2002","1998","1","","317","320 vol.1","The Logic Virtual Machine (LVM) is an efficient Prolog execution model consisting of a set of high-level instructions and a memory architecture for handling control and unification. Different from the well-known Warren's Abstract Machine which uses Structure Copying method, the LVM adopts a hybrid of Program Sharing and Structure Copying to represent first-order terms. In addition, the LVM employs a single stack paradigm for dynamical memory allocation and embeds an efficient garbage collection algorithm to reclaim useless memory cells. This paper will present the design of the LVM compiler-LVMC. It is developed to translate Prolog programs into LVM bytecode instructions. The compiler heavily depends on the input mode to generate optimized LVM code. It will extract the necessary properties, such as determinacy and garbage estimation, from source programs. At the implementation level, the LVMC carries out determinism transformation, garbage collection assistance, last argument dispatching, and some special optimizations. The first version of the LVMC (about 8000 lines of C code) has been developed. Some compiled programs have been tested under the LVM emulator. Benchmarks show that the LVM system is highly promising in memory utilization and performance.","0840-7789","0-7803-4314-X","10.1109/CCECE.1998.682748","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=682748","","Logic;Virtual machining;Lakes;Computer science;Memory architecture;Optimizing compilers;Benchmark testing;Information analysis;Data mining;Tail","","","","5","IEEE","6 Aug 2002","25-28 May 1998","25-28 May 1998","IEEE","IEEE Conferences"
"Integrating clinical alerts into an XML-based health care framework for the neonatal intensive care unit","C. Catley; M. Frize; C. R. Walker; L. StGermain","Department of Systems and Computer Engineering, Carleton University, Ottawa, ON, Canada; Department of Systems and Computer Engineering, Carleton University, Ottawa, ON, Canada; Department of Pediatrics, University of Ottawa, Ottawa, ON, Canada; NA",Proceedings of the 25th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (IEEE Cat. No.03CH37439),"5 Apr 2004","2003","2","","1276","1279 Vol.2","This work extends the functionality of our earlier XML-based health care framework for integrating clinical decision support systems (CDSSs) with capabilities for defining, detecting, and generating clinical alerts in the neonatal intensive care unit (NICU). A first step in this work involved creating a complete NICU XML schema for defining and constraining medical device data, CDSS inputs and outputs, and clinical alerts. The alerts are customizable through a flexible user interface that automatically creates XML documents based on the physician's input specifications. XML documents are transmitted to a central Java application for alert display and transmission. Transmitting XML-based alerts allows the alert information to be shareable in many contexts- within and between hospital information systems, and from remote locations. This is particularly useful when one considers the possibility of offering CDSS-generated alerting systems as ubiquitous web services to pre-authorized users.","1094-687X","0-7803-7789-3","10.1109/IEMBS.2003.1279498","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1279498","","Medical services;Pediatrics;XML;Decision support systems;User interfaces;Java;Displays;Hospitals;Information systems;Web services","","11","","9","IEEE","5 Apr 2004","17-21 Sept. 2003","17-21 Sept. 2003","IEEE","IEEE Conferences"
"Embedded software platform in vehicle navigation system","Nan Wang; Yongfeng Wang; Jiren Liu","Software Center of Northeastern University, ShenYang, China; Software Center of Northeastern University, ShenYang, China; Software Center of Northeastern University, ShenYang, China",Proceedings of the IEEE International Vehicle Electronics Conference (IVEC'99) (Cat. No.99EX257),"6 Aug 2002","1999","","","19","21 vol.1","Combining the characteristic and developing trends of vehicle navigation systems, this paper describes an embedded software platform in a vehicle navigation system, discusses its current situation and development trends, and introduces WindowsCE and PersonalJava as two main platforms of the next generation vehicle multimedia system.","","0-7803-5296-3","10.1109/IVEC.1999.830609","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=830609","","Embedded software;Navigation;Road vehicles;Mobile communication;Multimedia systems;Intelligent vehicles;Mice;Real time systems;Operating systems;Communication system software","","1","","8","IEEE","6 Aug 2002","9-9 Sept. 1999","9-9 Sept. 1999","IEEE","IEEE Conferences"
"Low energy data and concurrency management of highly dynamic real-time multi-media systems","F. Catthoor","IMEC, Belgium","2nd Workshop onEmbedded Systems for Real-Time Multimedia, 2004. ESTImedia 2004.","22 Nov 2004","2004","","","4","","Summary form only given. The merging of computers, consumer and communication disciplines gives rise to very fast growing markets for personal communication, multi-media and broadband networks, in the information technology (IT) area. Rapid evolution in sub-micron process technology allows ever more complex systems to be mapped on platforms that become integrated on one single platform (system -on-chip). Technology advances are however not followed by an increase in system design productivity. One of the most critical bottlenecks is the very dynamic concurrent behaviour of many of these new applications. They are fully specified in software oriented languages (like Java, UML, SDL, C++) and still need to be executed in real-time cost/energy sensitive way on the heterogeneous SoC platforms. The main issue is that fully design time based solutions as proposed earlier in the compiler and system synthesis cannot solve the problem, and run-time solutions as present in nowadays operating systems are too inefficient in terms of cost optimisation (especially energy consumption) and are also not adapted for the real-time constraints (even RTOS kernels). This dynamic nature is especially emerging because of the quality-of-service (QoS) aspects of these multi-media and networking applications. Prominent examples of this can be found in the recent MPEG4/JPEG2000 standards and especially the new MPEG21 standard. Also the emerging Ambient Intelligence and virtual reality paradigms will stimulate this further. In order to deal with these dynamic issues where tasks and complex data types are created and deleted at run-time based on non-deterministic events, a novel system design paradigm is required. This presentation will focus on the new requirements that result in system-level synthesis. In particular both a ""dynamic data management"" and a ""task concurrency management"" problem formulation will be presented, that have to deal with the very dynamic nature of these systems. The concept of Pareto curve based exploration is crucial in these problem formulations and their solutions.","","0-7803-8631-0","10.1109/ESTMED.2004.1359690","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1359690","","Concurrent computing;Energy management;Real time systems;Multimedia systems;Multimedia communication;Runtime;Merging;Computer networks;Broadband communication;Information technology","","","","","IEEE","22 Nov 2004","6-7 Sept. 2004","6-7 Sept. 2004","IEEE","IEEE Conferences"
