"title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Implementing the Compiler of UDLC","C. Hu; R. Zhang; T. Wei; R. Wei; S. Li; Y. Cheng","School of Information Science and Engineering, Engineering Research Center of Open Source Software and Real-time Systems, Lanzhou University, Lanzhou, China; School of Information Science and Engineering, Engineering Research Center of Open Source Software and Real-time Systems, Lanzhou University, Lanzhou, China; School of Information Science and Engineering, Engineering Research Center of Open Source Software and Real-time Systems, Lanzhou University, Lanzhou, China; School of Information Science and Engineering, Engineering Research Center of Open Source Software and Real-time Systems, Lanzhou University, Lanzhou, China; School of Information Science and Engineering, Engineering Research Center of Open Source Software and Real-time Systems, Lanzhou University, Lanzhou, China; School of Information Science and Engineering, Engineering Research Center of Open Source Software and Real-time Systems, Lanzhou University, Lanzhou, China",2010 Ninth International Conference on Grid and Cloud Computing,"13 Jan 2011","2010","","","383","387","The increasing complexity of chemical problems often requiring multiple chemical software work together to complete. Most chemical software uses different script languages to describe jobs, chemists have to consume lots of time to learn them before work. Unified Job-Description Language on Chemical Grid (UDLC) is designed to solve the problem. It is a domain specific-language (DSL), aims at reducing the cost of chemical research substantially by providing a general-purpose chemical job description language standard on grid. Using UDLC to describe a job is simple and can be translate to other chemical software script automatically by computer. Many heterogeneous chemical resources integrated in the grid can be directly invoked using UDLC. In this article, we focus on the three main parts in implementing the compiler of UDLC. Firstly, use ANTLR to build Abstract Syntax tree (AST) for UDLC. The AST is an intermediate form not only records the content of the UDLC input, but also records the structure of it. With the help of AST, we can get the chemical information out conveniently. Secondly, traverse the AST for Semantic processing. The major task of this part is to map the AST into chemical markup language (CML) file and produce jobs written by specified chemical script languages. Lastly, generate the target code. In this part, we insert the jobs into flow control sentences to make the target JAVA code which will be executed in the dynamic runtime we built.","2160-4916","978-1-4244-9334-0","10.1109/GCC.2010.80","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5662719","ANTLR;UDLC;DSL;AST;Chemical Grid","Chemicals;Software;Java;Semantics;Grammar;XML;Generators","","1","","16","IEEE","13 Jan 2011","1-5 Nov. 2010","1-5 Nov. 2010","IEEE","IEEE Conferences"
"Application of JAVA technique on the Report Form Management System of distribution management systems in Power Network","Ruihua Ren; Fang Yuan; Ping Gao","Henan Electric Power Company Zhengzhou Branch, China; Henan Electric Power Company Zhengzhou Branch, China; Yantai Dongfang Electronics Information Industry Group Company Limited, China",CICED 2010 Proceedings,"22 Mar 2011","2010","","","1","6","Report Form Management System (RFMS) is an important part of distribution management systems in Power Network, and it gives accurate and real-time power-grid information to distribution dispatching personals in the form of electronic tables. To counter the disadvantages of traditional Report Form System, this paper puts forward a new RFMS to use JAVA, a high-level multi-platform programming language, to develop a Report Form Management System with more customized style.","2161-749X","978-1-4577-0066-8","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5736017","DMS (Distribution Management System);Report Form Management;JAVA Technique;J2EE Structure;Database","Java;Real time systems;Monitoring;Automation","","","","4","","22 Mar 2011","13-16 Sept. 2010","13-16 Sept. 2010","IEEE","IEEE Conferences"
"A Predictable Execution Model for Digital TV Java Applications in Conformance with GEM Standard","M. F. M. Neto; C. Montez","Pós-Graduate em Engineering Automação e Sistemas-PGEAS, University Federal de Santa Catarina, Brazil; Depto Automação e Sistemas-DAS, University Federal de Santa Catarina, Brazil",2011 Brazilian Symposium on Computing System Engineering,"29 Dec 2011","2011","","","139","144","This article describes an execution model for running TVDI java applications that implement GEM. The goal is to create a model capable of providing better management of resources related applications, some improvement in quality of service (QoS), mechanism treatment and control of overloads, add features to enable soft real-time applications for digital TV that has time constraints.","2324-7894","978-0-7695-4641-4","10.1109/SBESC.2011.38","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6114848","RTSJ;GEM;Xlet;Java TVDI;middleware","Java;Real time systems;TV;Adaptation models;Middleware;Computational modeling;Quality of service","","","","9","IEEE","29 Dec 2011","7-11 Nov. 2011","7-11 Nov. 2011","IEEE","IEEE Conferences"
"Traceme — indoor real-time location system","P. M. M. A. Silva; M. Paralta; R. Caldeirinha; J. Rodrigues; C. M. J. A. Serôdio","CITAB-UTAD, University of UTAD, Vila Real, Portugal; Intelligent Sensing Anywhere, S.A., Coimbra, Portugal; Instituto de Telecomunicaçõzes, DL-IT, Polytechnic Institute of Leiria, Leiria, Portugal; Intelligent Sensing Anywhere, S.A., Coimbra, Portugal; CITAB-UTAD, University of UTAD, Vila Real, Portugal",2009 35th Annual Conference of IEEE Industrial Electronics,"17 Feb 2010","2009","","","2721","2725","Localization of persons and objects is a current need of many industrial applications. Although in outdoor environments GPS or the cell-of-origin technique can have good results, they are very limited in indoor environments. In indoor environments other technologies such as RFID have a better performance. We propose an RFID based system, called TraceMe, to be used in real-time indoor localization. Besides localization it also enables area access control of people and objects, is able of alarm generation due to communications failure, access violation or tag violation, and is responsible for the interoperability of the deployed equipment. System specification, implementation, field tests and analysis of results are presented in this paper. As any traditional RFID system, it is constituted by Readers and Tags. The used tags are active and have the particularity of using two different communications frequencies. Besides the hardware also a Java-based middleware was developed. It is responsible to give meaning to data and to coordinate communications between all architecture elements. Final tests to the prototype were made in a public hospital.","1553-572X","978-1-4244-4650-6","10.1109/IECON.2009.5415425","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5415425","","Real time systems;Radiofrequency identification;Indoor environments;Global Positioning System;Access control;System testing;Frequency;Hardware;Java;Middleware","","7","","10","IEEE","17 Feb 2010","3-5 Nov. 2009","3-5 Nov. 2009","IEEE","IEEE Conferences"
"Approaches to improving real-time java performance and predictability","J. Paunicka","Boeing Phantom Works, USA",2007 IEEE/AIAA 26th Digital Avionics Systems Conference,"4 Dec 2007","2007","","","6.D.3-1","6.D.3-1","","2155-7209","978-1-4244-1107-8","10.1109/DASC.2007.4391963","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4391963","","Java;Imaging phantoms","","","","","IEEE","4 Dec 2007","21-25 Oct. 2007","21-25 Oct. 2007","IEEE","IEEE Conferences"
"WebScope: A new tool for fusion data analysis and visualization","N. Dang; F. Yang; B. Xiao; Y. Zhu","Institute of Plasma Physics, Hefei, Anhui, China; Institute of Plasma Physics, Hefei, Anhui, China; Institute of Plasma Physics, Hefei, Anhui, China; Institute of Plasma Physics, Hefei, Anhui, China",2009 16th IEEE-NPSS Real Time Conference,"10 Nov 2009","2009","","","141","143","In the nuclear fusion research community, tools for data analysis and visualization are very important for experts to do research work. WebScope is such a tool, which is to be used in the experiment of EAST(The Experimental Advanced Superconducting Tokamak) of Institute of Plasma Physics to display waveforms and will be more convenient for researchers to access and analyze data. It is an improvement to the former tool jScope and EastScope. WebScope is a tool with a B/S model on the Internet for data analysis and visualization on the EAST facility, so it can be used through web browser. With the goal of accessing and analyzing the pivotal experimental data online, this data analysis and visualization system is implemented as Java Applet in the Java programming language which can be included in an HTML page. In this way, researchers from all parts of the world can visit the tool WebScope through Internet, which is a dramatically convenient for them to analyze data at anywhere and anytime as long as there is Internet , unnecessary to install it, what's more ,it can display data placed on different servers simultaneously. All of this is not supplied by jScope and EastScope. In conclusion, WebScope is a new and more promising tool for data analysis and visualization. This paper describes the process of its being brought forward, its advantages, its overview and its realization.","","978-1-4244-4455-7","10.1109/RTC.2009.5322112","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5322112","WebScope;EAST;data analysis;data visualization;B/S;Java Applet","Data analysis;Data visualization;Internet;Plasma displays;Java;Fusion reactors;Tokamaks;Plasma waves;Physics;Computer languages","","3","","10","IEEE","10 Nov 2009","10-15 May 2009","10-15 May 2009","IEEE","IEEE Conferences"
"Compilation Techniques for Real-Time Java Programs","M. Fulton; M. Stoodley","IBM Canada Limited, Canada; IBM Canada Limited, Canada",International Symposium on Code Generation and Optimization (CGO'07),"2 Apr 2007","2007","","","221","231","In this paper, we introduce the IBMreg WebSpherereg real time product, which incorporates a virtual machine that is fully Javatrade compliant as well as compliant with the Real-Time Specification for Java (RTSJ). We describe IBM's real-time Java enhancements, particularly in the area of our Testarossa (TR) ahead-of-time (AOT) compiler, our TR just-in-time (JIT) compiler, and our Metronome (Bacon, et al., 2003) deterministic garbage collector (GC). The main focus of this paper is on the various techniques employed by the TR compilers to optimize and regulate the performance of code running in a real-time Java environment through a simple Java source code example. Through the example, we highlight the additional checks required to provide a conformant RTSJ implementation as well as the performance issues with ahead-of-time code generation and the overheads required to support Metronome. We show how these checks are implemented in a production JVM, and then report the cost of the real-time changes in practice for the example as well as the SPECjvm98 benchmark suite, SPECjbb2000, and SPECjbb2005","","0-7695-2764-7","10.1109/CGO.2007.5","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4145117","","Java;Costs;Yarn;Programming profession;Optimizing compilers;Testing;Production;Computer languages;Real time systems;Safety","","9","1","19","IEEE","2 Apr 2007","11-14 March 2007","11-14 March 2007","IEEE","IEEE Conferences"
"Java Support Packages and Benchmarks for Multi-core Processors","V. Olaru; A. Hangan; G. Sebestyen-Pal","Computer Science Department, Politehnica University of Bucharest, Romania; Computer Science Department, Technical University of Cluj-Napoca, Romania; Computer Science Department, Technical University of Cluj-Napoca, Romania",2011 IEEE International Conference on High Performance Computing and Communications,"31 Oct 2011","2011","","","528","535","This paper presents Java support packages that help optimize the program performance by improving the coordination with the underlying software and hardware (operating system and CPU). The software support exports low-level information about processor features (cache sizes and sharing, number of logical CPUs per chip/core, Simultaneous Multi-Threading, etc) to the application level and addresses issues such as CPU/interrupt affinity, thread scheduling and synchronization. The paper also shows how to use the support packages to develop micro-benchmarks for Java VMs and Real-Time Specification for Java (RTSJ) implementations running on multi-core CPUs. A benchmark suite consisting of memory, asynchronous event handling (for RTSJ implementations only) and locking tests is described and evaluated on Java and Jamaica VM [15].","","978-1-4577-1564-8","10.1109/HPCC.2011.75","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6063035","","Instruction sets;Java;Arrays;Hardware;Real time systems;Benchmark testing;Synchronization","","1","","23","IEEE","31 Oct 2011","2-4 Sept. 2011","2-4 Sept. 2011","IEEE","IEEE Conferences"
"RT-Xen: Towards real-time hypervisor scheduling in Xen","S. Xi; J. Wilson; C. Lu; C. Gill","Department of Computer Science and Engineering, Washington University, Saint Louis, USA; Department of Computer Science and Engineering, Washington University, Saint Louis, USA; Department of Computer Science and Engineering, Washington University, Saint Louis, USA; Department of Computer Science and Engineering, Washington University, Saint Louis, USA",2011 Proceedings of the Ninth ACM International Conference on Embedded Software (EMSOFT),"31 Oct 2011","2011","","","39","48","As system integration becomes an increasingly important challenge for complex real-time systems, there has been a significant demand for supporting real-time systems in virtualized environments. This paper presents RT-Xen, the first real-time hypervisor scheduling framework for Xen, the most widely used open-source virtual machine monitor (VMM). RT-Xen bridges the gap between real-time scheduling theory and Xen, whose wide-spread adoption makes it an attractive platform for integrating a broad range of real-time and embedded systems. Moreover, RT-Xen provides an open-source platform for researchers and integrators to develop and evaluate real-time scheduling techniques, which to date have been studied predominantly via analysis and simulations. Extensive experimental results demonstrate the feasibility, efficiency, and efficacy of fixed-priority hierarchical real-time scheduling in RT-Xen. RT-Xen instantiates a suite of fixed-priority servers (Deferrable Server, Periodic Server, Polling Server, and Sporadic Server). While the server algorithms are not new, this empirical study represents the first comprehensive experimental comparison of these algorithms within the same virtualization platform. Our empirical evaluation shows that RT-Xen can provide effective real-time scheduling to guest Linux operating systems at a 1ms quantum, while incurring only moderate overhead for all the fixed-priority server algorithms. While more complex algorithms such as Sporadic Server do incur higher overhead, none of the overhead differences among different server algorithms are significant. Deferrable Server generally delivers better soft real-time performance than the other server algorithms, while Periodic Server incurs high deadline miss ratios in overloaded situations.","","978-1-4503-0714-7","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6064510","real-time virtualization;hierarchical scheduling;sporadic server;deferrable server;periodic server;polling server","Servers;Real time systems;Scheduling;Operating systems;Schedules;Virtual machine monitors;Open source software","","20","1","43","","31 Oct 2011","9-14 Oct. 2011","9-14 Oct. 2011","IEEE","IEEE Conferences"
"Java-Based Framework for Implementing Soft Real-Time Distributed Applications","J. Rodríguez; D. Decouchant; S. Mendoza; C. M. Escobar","Departamento de Computación, CINVESTAV, Mexico; LAFMIA UMI 3175 C. N. R. S.-CINVESTAV, CINVESTAV-IPN, Mexico; Departamento de Computación, CINVESTAV, Mexico; Departamento de Computación, CINVESTAV, Mexico",2008 Mexican International Conference on Computer Science,"17 Oct 2008","2008","","","163","168","Abstract—Nowadays, due to the development of various research domains such as groupware, multimedia, and WWWamong others, distributed applications require more  real-time capabilities to efficiently transfer monomedia and multimedia information between cooperating sites. In last years, Java became unavoidable for the development of distributed applications.Although the Real-Time Specification for Java (RTSJ) proposereal-time supports, it only remains a suited solution for  specific monoprocesor real-time operating systems. Thus, providing dedicated mechanisms to support Java real-time distributed applications on standard operating systems appears as a main challenge.In this work, we propose a Java-based framework for designing/implementing soft real-time distributed applications. This framework focuses on providing central advantages: first, it is “flexible” because it makes possible to define several scenarios to implement an application. It is adaptable because it is possible toadapt the class structure to satisfy the application requirements.Finally, it defines a dynamic infrastructure that allows clients and servers to exchange components at runtime.","2332-5712","978-0-7695-3439-8","10.1109/ENC.2008.38","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4653251","Terms Distributed system framework;middleware;soft real-time;multi-threaded implementation","Real time systems;Servers;Java;Sockets;Computer architecture;Loading;Programming","","","","14","IEEE","17 Oct 2008","6-10 Oct. 2008","6-10 Oct. 2008","IEEE","IEEE Conferences"
"An Execution Environment for Real-Time Constrained Control Software based on IEC 61499","A. Zoitl; G. Grabmair; R. Smodic; T. Strasser","Automation and Control Institute, University of Technology, Vienna, Vienna, Austria; Department for Industrial Informatics, University of Applied Sciences, Wells, Australia; Automation and Control Institute, University of Technology, Vienna, Vienna, Austria; PROFACTOR Produktionsforschungs GmbH, Steyr, Austria",2007 5th IEEE International Conference on Industrial Informatics,"19 Nov 2007","2007","2","","1071","1076","The ever increasing complexity of manufacturing systems demands for new real-time control infrastructures. With the new standard IEC 61499 the IEC introduced a base for such a control infrastructure. An open issue of this standard is the missing definition of real-time execution. This work maps existing real-time execution theory to IEC 61499 execution elements deriving the basic element for the new execution approach-the event chain concept. A novel execution environment for an efficient execution of reconfigurable real-time control in IEC 61499 is presented.","2378-363X","978-1-4244-0850-4","10.1109/INDIN.2007.4384932","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4384932","","IEC standards;Programmable control;Application software;Delay;Manufacturing systems;Computer architecture;Distributed control;Yarn;Java;Real time systems","","3","","12","IEEE","19 Nov 2007","23-27 June 2007","23-27 June 2007","IEEE","IEEE Conferences"
"Deterministic high-speed simulation of complex systems including fault-injection","M. Sand; S. Potyra; V. Sieh","Department Informatik 3 (Computer Architecture), Friedrich-Alexander-Universität Erlangen-Nümberg, Erlangen, Germany; Department Informatik 3 (Computer Architecture), Friedrich-Alexander-Universität Erlangen-Nümberg, Erlangen, Germany; Department Informatik 3 (Computer Architecture), Friedrich-Alexander-Universität Erlangen-Nümberg, Erlangen, Germany",2009 IEEE/IFIP International Conference on Dependable Systems & Networks,"29 Sep 2009","2009","","","211","216","FAUmachine is a virtual machine for the highly detailed simulation of standard PC hardware together with an environment. FAUmachine comes with fault injection capabilities and an automatic experiment controller facility. Due to its use of just-in-time compiler techniques, it offers good performance. This tool description introduces the new feature of FAUmachine to simulate systems deterministically. This will enable developers to design and test complex systems for fault tolerance by running identically reproducible automated tests in reasonable time and thus even allow testing for real time constraints.","2158-3927","978-1-4244-4422-9","10.1109/DSN.2009.5270335","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5270335","","Automatic testing;System testing;Virtual machining;Computational modeling;Hardware;Computer simulation;Automatic control;Fault tolerant systems;Computer architecture;Real time systems","","13","1","24","IEEE","29 Sep 2009","29 June-2 July 2009","29 June-2 July 2009","IEEE","IEEE Conferences"
"A multiplayer real-time game protocol architecture for reducing network latency","Y. W. Ahn; A. M. Kim Cheng; J. Baek; P. S. Fisher","Department of Computer Science, University of Houston, Houston, TX, USA; Department of Computer Science, University of Houston, Houston, TX, USA; Department of Computer Science, Winston-Salem State University, Winston Salem, NC, USA; Department of Computer Science, Winston-Salem State University, Winston Salem, NC, USA",IEEE Transactions on Consumer Electronics,"12 Jan 2010","2009","55","4","1883","1889","Multiplayer, real-time games have become a huge commercial service. Because of this success, the need exists for a more efficient and reliable game server solution. Such games are a kind of soft real-time systems because a game server has to respond to requests from many clients, compute the action of a non-player character (NPC), and filter the data from each client within specified time constraints. Some client and server tasks are periodic and some are not. To meet these timing constraints, we propose a task scheduling policy. Our solution includes two approaches: (1) the STU segment queue approach to convert sporadic events from game clients into serialized periodic event groups; and (2) the spatial domain approach to reduce queuing delay caused by the network outgoing event queue. To implement our solution on the JAVA framework with the non-real-time JAVA virtual machine, we propose a new client/server architecture for a scalable game server that in addition, will reduce the frequency of garbage collection by reusing server resources1.","1558-4127","","10.1109/TCE.2009.5373746","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5373746","Real-time game server, Segment queue, Spatial domain, Garbage collection.","Protocols;Delay;Network servers;Java;Real time systems;Filters;Time factors;Timing;Processor scheduling;Virtual machining","","4","","11","IEEE","12 Jan 2010","November 2009","","IEEE","IEEE Journals"
"Integrated scheduling with garbage collection for real-time embedded applications in CLI","O. Goh; Yann-Hang Lee; Z. Kaakani; E. Rachlin","CSE, Arizona State University, Tempe, AZ, USA; CSE, Arizona State University, Tempe, AZ, USA; Honeywell International, Inc., Phoenix, AZ, USA; Honeywell International, Inc., Phoenix, AZ, USA",Ninth IEEE International Symposium on Object and Component-Oriented Real-Time Distributed Computing (ISORC'06),"15 May 2006","2006","","","8 pp.","","We present a schedulable garbage collection for realtime applications in virtual machine environments. The design objective is to make the pause time caused by garbage collection operations controllable, and the invocation of garbage collection predictable. Thus, real-time applications can be schedulable along with garbage collection. We develop a prototype for a schedulable garbage collection in MONO CLI execution environment. A cost model of garbage collection is established based on measured WCET to predict the execution time and overhead of garbage collection operations. A scheduling algorithm of garbage collection and application tasks is presented to illustrate how the time and memory constraints of real-time systems can be met. The experiment result of the scheduling algorithm for a periodic task set on the prototype is included in the paper.","2375-5261","0-7695-2561-X","10.1109/ISORC.2006.41","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1630468","","Utility programs;Prototypes;Scheduling algorithm;Virtual machining;MONOS devices;Costs;Predictive models;Time measurement;Time factors;Memory management","","","1","19","IEEE","15 May 2006","24-26 April 2006","24-26 April 2006","IEEE","IEEE Conferences"
"A Time-Predictable Object Cache","M. Schoeberl","Department of Informatics and Mathematical Modeling, Technical University of Denmark, Denmark",2011 14th IEEE International Symposium on Object/Component/Service-Oriented Real-Time Distributed Computing,"21 Apr 2011","2011","","","99","105","Static cache analysis for data allocated on the heap is practically impossible for standard data caches. We propose a distinct object cache for heap allocated data. The cache is highly associative to track symbolic object addresses in the static analysis. Cache lines are organized to hold single objects and individual fields are loaded on a miss. This cache organization is statically analyzable and improves the performance. In this paper we present the design and implementation of the object cache in a uniprocessor and chip-multiprocessor version of the Java processor JOP.","2375-5261","978-0-7695-4368-0","10.1109/ISORC.2011.22","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5753597","real-time systems;time-predictable computer architecture;worst-case execution time analysis","Arrays;Indexes;Organizations;Java;Benchmark testing;Standards organizations;Coherence","","10","","18","IEEE","21 Apr 2011","28-31 March 2011","28-31 March 2011","IEEE","IEEE Conferences"
"A New Approach to Determine Number of Loop Iterations for WCET Analysis","S. Parsa; M. Sakhaei-nia","Faculty of Computer Engineering, Iran University of Science and Technology, Tehran, Iran; Faculty of Computer Engineering, Iran University of Science and Technology, Tehran, Iran",2011 Eighth International Conference on Information Technology: New Generations,"11 Jul 2011","2011","","","760","765","Estimation of program execution time is of great importance for development of real time systems. One of the major ingredients affecting the execution time of a program code is the number of loop iterations. In this paper a new approach to determine the number of loop iterations is presented. This is achieved by building symbolic expressions to represent iteration conditions and state change of the loop counters across each of loop iteration path. These expressions are then evaluated to determine the number of the loop iterations. The result of analysis on the Mälardalen benchmark suite reveals the accuracy of the proposed approach.","","978-1-61284-427-5","10.1109/ITNG.2011.134","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5945332","loop bound;WCET analysis;static analysis;symbolic analysis","Radiation detectors;Flow graphs;Binary trees;Decision making;Lips;Algorithm design and analysis;Java","","","","9","IEEE","11 Jul 2011","11-13 April 2011","11-13 April 2011","IEEE","IEEE Conferences"
"Predictable Serialization in Java","D. Tejera; A. Alonso; M. A. de Miguel","Departmento de Ingeniería de Sistemas Telemáticos, ETSI Telecomunicación, Universidad Politécnica de Madrid, Ciudad Universitaria, Madrid, Spain; Departmento de Ingeniería de Sistemas Telemáticos, ETSI Telecomunicación, Universidad Politécnica de Madrid, Ciudad Universitaria, Madrid, Spain; Departmento de Ingeniería de Sistemas Telemáticos, ETSI Telecomunicación, Universidad Politécnica de Madrid, Ciudad Universitaria, Madrid, Spain",10th IEEE International Symposium on Object and Component-Oriented Real-Time Distributed Computing (ISORC'07),"21 May 2007","2007","","","102","109","RTSJ (Real-Time Specification for Java) extends and adapts the Java technology in order to allow the development of real time systems. In RTSJ the requirements of distributed systems were not considered. The serialization in Java is an example of a basic operation that needs to be reviewed to make distributed Java fully predictable and suitable for hard-real time systems. However, the most recent works in the application of Java in distributed real-time systems do not specify how a serialization process must be used in order to obtain a deterministic behavior. This paper describes a new serialization process focused on hard real-time systems which provide full time and space predictability","2375-5261","0-7695-2765-5","10.1109/ISORC.2007.48","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4208832","","Java;Real time systems;Yarn;Safety;Intelligent systems;Ambient intelligence;Wire;Protocols;Telecommunication standards;Industrial economics","","6","","17","IEEE","21 May 2007","7-9 May 2007","7-9 May 2007","IEEE","IEEE Conferences"
"Research on real-time ESB and its application in regional medical information exchange platform","C. Xia; S. Song","College of Computer and Communication Engineering, Jiangsu University, Zhenjiang, Jiangsu, China; College of Computer and Communication Engineering, Jiangsu University, Zhenjiang, Jiangsu, China",2011 4th International Conference on Biomedical Engineering and Informatics (BMEI),"12 Dec 2011","2011","4","","1933","1937","Existing ESB is congested when different types of business flows compete for limited resources. To solve this problem, a real-time ESB model is proposed. The JBI specification was modified, business priority and time restriction semantic were added, together with flow control and bandwidth allocation modules. This system can dynamically allocate the system bandwidth from high to low priority business type at runtime according to bandwidth demand. A simulation environment was built based on regional medical information exchange platform. The simulation results demonstrated that this method can guarantee the bandwidth for high-priority business flows, reduce the congestion and decline of quality of services, thus improve overall system throughput.","1948-2922","978-1-4244-9352-4","10.1109/BMEI.2011.6098735","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6098735","Real-Time System;Enterprise Service Bus;Java Business Integration;Regional Medical Information Exchange","Business;Bandwidth;Real time systems;Medical diagnostic imaging;Service oriented architecture;Routing;Engines","","","","9","IEEE","12 Dec 2011","15-17 Oct. 2011","15-17 Oct. 2011","IEEE","IEEE Conferences"
"Software architecture for the dynamic creation of visual objects in applications for the internet with interactive content","A. Bekkari; D. Mammass; S. Idbraim","Department of mathematic and computer science Laboratory IRF-SIC, University of Ibn Zohr, Agadir, Morocco; Department of mathematic and computer science Laboratory IRF-SIC, Faculty of science, University of Ibn Zohr, Agadir, Morocco; Department of mathematic and computer science Laboratory IRF-SIC, Faculty of science, University of Ibn Zohr, Agadir, Morocco",2009 International Conference on Multimedia Computing and Systems,"22 Sep 2009","2009","","","351","355","The visual representation of information is an interesting way of communication both in industrial and science. The viewing of interactive data gives the users a fun and immediate access to information they are looking for. In this context and with existing technologies that make Internet applications rich in content, we can ask our selves for the relevance of a software architecture dedicated to this type of media. We tried to design an architecture responding to our expectations, and its feasibility study by the realization of an application in the context of geographic mapping.","","978-1-4244-3756-6","10.1109/MMCS.2009.5256675","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5256675","Architecture for Internet;Data visualization;SVG;JAVA;Batik;JMF","Software architecture;Application software;Internet;Graphics;Java;Computer architecture;Rendering (computer graphics);Shape measurement;Mathematics;Computer science","","2","","9","IEEE","22 Sep 2009","2-4 April 2009","2-4 April 2009","IEEE","IEEE Conferences"
"Rapid runtime system verification using automatic source code instrumentation","D. Drusinsky; J. B. Michael; M. -T. Shing","Computer Science Department, Naval Postgraduate School, Monterrey, CA, USA; Computer Science Department, Naval Postgraduate School, Monterrey, CA, USA; Computer Science Department, Naval Postgraduate School, Monterrey, CA, USA",2011 6th International Conference on System of Systems Engineering,"28 Jul 2011","2011","","","1","6","This paper describes a tool set for on-line and off-line runtime formal verification of system of systems (SoS) using rapid source-code instrumentation of complex C, C++, and Java applications. The tool set consists of two Eclipse plugins: an automatic source code instrumentation tool and an XML-to-JUnit log-file converter. The automatic instrumentation tool inserts code snippets in the source code of the system under test. During the SUT's execution the code snippets create a log stream (file or socket stream) in XML format. The XML-to-JUnit log-file converter transforms this stream into equivalent JUnit tests within the Eclipse environment. These test scenarios are then executed against state chart-assertion formal specifications, thereby performing runtime verification. The tool set enables runtime verification of formal specifications that contain real-time constraints and is capable of performing such verification for applications running on most popular real-time operating systems.","","978-1-61284-782-5","10.1109/SYSOSE.2011.5966564","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5966564","Verification and validation;test automation;runtime execution monitoring;JUnit test;statechart assertion","Instruments;XML;Real time systems;Runtime;Java;Formal specifications;Unified modeling language","","3","5","10","IEEE","28 Jul 2011","27-30 June 2011","27-30 June 2011","IEEE","IEEE Conferences"
"VMCTune: A Load Balancing Scheme for Virtual Machine Cluster Using Dynamic Resource Allocation","W. Zhou; S. Yang; J. Fang; X. Niu; H. Song","School of Computer Science and Technology, University of Science and Technology, Hefei , Anhui, China; School of Computer Science and Technology, University of Science and Technology, Hefei , Anhui, China; School of Computer Science and Technology, University of Science and Technology, Hefei , Anhui, China; School of Computer Science and Technology, University of Science and Technology, Hefei , Anhui, China; School of Computer Science and Technology, University of Science and Technology, Hefei , Anhui, China",2010 Ninth International Conference on Grid and Cloud Computing,"13 Jan 2011","2010","","","81","86","This paper designs and implements a load balancing scheme based on dynamic resource allocation policy for virtual machine cluster, which are running under para-virtualization mode on a cluster of physical machines (PM) in shared storage architecture. It monitors the real-time resources utilization of VMs and PMs, including CPU, memory and network, then uses instant resource reallocation for virtual machines (VM) running on same PM to achieve local VMs' load balancing, while uses live migration of VMs among PMs to achieve global VMs' load balancing. It optimize the resource allocation of VMs to achieve global load balancing of virtual machine cluster. The resource utilization of physical machines will be improved as well. Compared to traditional load balancing schemes based on task scheduling, it is application independent and works seamless on VMs hosting different kinds of applications.","2160-4916","978-1-4244-9334-0","10.1109/GCC.2010.28","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5662524","virtual machine;cluster;load balancing;dynamic resource allocation","Virtual machining;Resource management;Virtual machine monitors;Load management;Software;Monitoring;Dynamic scheduling","","26","6","15","IEEE","13 Jan 2011","1-5 Nov. 2010","1-5 Nov. 2010","IEEE","IEEE Conferences"
