Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
A Trustworthy Monadic Formalization of the ARMv7 Instruction Set Architecture,Interactive Theorem Proving,,,,10.1007/978-3-642-14052-5_18,Anthony FoxMagnus O. Myreen,2010,https://link.springer.com/chapter/10.1007/978-3-642-14052-5_18,Conference paper
Deductive verification of cryptographic software,Innovations in Systems and Software Engineering,,,,10.1007/s11334-010-0127-y,José Bacelar AlmeidaManuel BarbosaJorge Sousa PintoBárbara Vieira,2010,https://link.springer.com/article/10.1007/s11334-010-0127-y,Article
Using formal methods to increase confidence in a home network system implementation: a case study,Innovations in Systems and Software Engineering,,,,10.1007/s11334-009-0092-5,Lydie du BousquetMasahide NakamuraBen YanHiroshi Igaki,2009,https://link.springer.com/article/10.1007/s11334-009-0092-5,Article
Automatically Testing Web Services Choreography with Assertions,Formal Methods and Software Engineering,,,,10.1007/978-3-642-16901-4_11,Lei ZhouJing PingHao XiaoZheng WangGeguang PuZuohua Ding,2010,https://link.springer.com/chapter/10.1007/978-3-642-16901-4_11,Conference paper
Naturalness vs. Predictability: A Key Debate in Controlled Languages,Controlled Natural Language,,,,10.1007/978-3-642-14418-9_5,Peter ClarkWilliam R. MurrayPhil HarrisonJohn Thompson,2010,https://link.springer.com/chapter/10.1007/978-3-642-14418-9_5,Conference paper
A Conformance Testing Relation for Symbolic Timed Automata,Formal Modeling and Analysis of Timed Systems,,,,10.1007/978-3-642-15297-9_19,Sabrina von StypHenrik BohnenkampJulien Schmaltz,2010,https://link.springer.com/chapter/10.1007/978-3-642-15297-9_19,Conference paper
A Formal Pattern Architecture for Safe Medical Systems,Rewriting Logic and Its Applications,,,,10.1007/978-3-642-16310-4_11,Mu SunJosé MeseguerLui Sha,2010,https://link.springer.com/chapter/10.1007/978-3-642-16310-4_11,Conference paper
Rule-Based Contextual Reasoning in Ambient Intelligence,Semantic Web Rules,,,,10.1007/978-3-642-16289-3_8,Antonis BikakisGrigoris Antoniou,2010,https://link.springer.com/chapter/10.1007/978-3-642-16289-3_8,Conference paper
Verifying Dribble Agents,Declarative Agent Languages and Technologies VII,,,,10.1007/978-3-642-11355-0_15,Doan Thu TrangBrian LoganNatasha Alechina,2010,https://link.springer.com/chapter/10.1007/978-3-642-11355-0_15,Conference paper
Efficient Distributed Test Architectures for Large-Scale Systems,Testing Software and Systems,,,,10.1007/978-3-642-16573-3_13,Eduardo Cunha de AlmeidaJõao Eugenio MarynowskiGerson SunyéYves Le TraonPatrick Valduriez,2010,https://link.springer.com/chapter/10.1007/978-3-642-16573-3_13,Conference paper
“Carbon Credits” for Resource-Bounded Computations Using Amortised Analysis,FM 2009: Formal Methods,,,,10.1007/978-3-642-05089-3_23,Steffen JostHans-Wolfgang LoidlKevin HammondNorman ScaifeMartin Hofmann,2009,https://link.springer.com/chapter/10.1007/978-3-642-05089-3_23,Conference paper
Adding Change Impact Analysis to the Formal Verification of C Programs,Integrated Formal Methods,,,,10.1007/978-3-642-16265-7_6,Serge AutexierChristoph Lüth,2010,https://link.springer.com/chapter/10.1007/978-3-642-16265-7_6,Conference paper
Dynamic Event-Based Runtime Monitoring of Real-Time and Contextual Properties,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-642-03240-0_13,Christian ColomboGordon J. PaceGerardo Schneider,2009,https://link.springer.com/chapter/10.1007/978-3-642-03240-0_13,Conference paper
A mechanism for discovering semantic relationships among agent communication protocols,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-010-9154-1,Idoia BergesJesús BermúdezAlfredo GoñiArantza Illarramendi,2010,https://link.springer.com/article/10.1007/s10458-010-9154-1,Article
A model-driven approach to automate the propagation of changes among Architecture Description Languages,Software & Systems Modeling,,,,10.1007/s10270-010-0170-z,Romina EramoIvano MalavoltaHenry MucciniPatrizio PelliccioneAlfonso Pierantonio,2010,https://link.springer.com/article/10.1007/s10270-010-0170-z,Article
A Certified Data Race Analysis for a Java-like Language,Theorem Proving in Higher Order Logics,,,,10.1007/978-3-642-03359-9_16,Frédéric DabrowskiDavid Pichardie,2009,https://link.springer.com/chapter/10.1007/978-3-642-03359-9_16,Conference paper
Runtime Verification in Context: Can Optimizing Error Detection Improve Fault Diagnosis?,Runtime Verification,,,,10.1007/978-3-642-16612-9_4,Matthew B. DwyerRahul PurandareSuzette Person,2010,https://link.springer.com/chapter/10.1007/978-3-642-16612-9_4,Conference paper
Towards a Framework for Constraint-Based Test Case Generation,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-642-12592-8_10,François DegraveTom SchrijversWim Vanhoof,2010,https://link.springer.com/chapter/10.1007/978-3-642-12592-8_10,Conference paper
"Netlog, a Rule-Based Language for Distributed Programming",Practical Aspects of Declarative Languages,,,,10.1007/978-3-642-11503-5_9,Stéphane GrumbachFang Wang,2010,https://link.springer.com/chapter/10.1007/978-3-642-11503-5_9,Conference paper
ABC: An Academic Industrial-Strength Verification Tool,Computer Aided Verification,,,,10.1007/978-3-642-14295-6_5,Robert BraytonAlan Mishchenko,2010,https://link.springer.com/chapter/10.1007/978-3-642-14295-6_5,Conference paper
Contract-Based Data Structure Repair Using Alloy,ECOOP 2010 – Object-Oriented Programming,,,,10.1007/978-3-642-14107-2_27,Razieh Nokhbeh ZaeemSarfraz Khurshid,2010,https://link.springer.com/chapter/10.1007/978-3-642-14107-2_27,Conference paper
An Introduction to Maude and Some of Its Applications,Practical Aspects of Declarative Languages,,,,10.1007/978-3-642-11503-5_2,Narciso Martí-Oliet,2010,https://link.springer.com/chapter/10.1007/978-3-642-11503-5_2,Conference paper
A Framework for Verification of Software with Time and Probabilities,Formal Modeling and Analysis of Timed Systems,,,,10.1007/978-3-642-15297-9_4,Marta KwiatkowskaGethin NormanDavid Parker,2010,https://link.springer.com/chapter/10.1007/978-3-642-15297-9_4,Conference paper
Property-Based Testing - The ProTest Project,Formal Methods for Components and Objects,,,,10.1007/978-3-642-17071-3_13,John DerrickNeil WalkinshawThomas ArtsClara Benac EarleFrancesco CesariniLars-Ake FredlundVictor GuliasJohn HughesSimon Thompson,2010,https://link.springer.com/chapter/10.1007/978-3-642-17071-3_13,Conference paper
Developing Model Checkers Using PAT,Automated Technology for Verification and Analysis,,,,10.1007/978-3-642-15643-4_30,Yang LiuJun SunJin Song Dong,2010,https://link.springer.com/chapter/10.1007/978-3-642-15643-4_30,Conference paper
Automatic Generation of Model Checking Scripts Based on Environment Modeling,Model Checking Software,,,,10.1007/978-3-642-16164-3_5,Kenro YatakeToshiaki Aoki,2010,https://link.springer.com/chapter/10.1007/978-3-642-16164-3_5,Conference paper
Automated Analysis of Java Methods for Confidentiality,Computer Aided Verification,,,,10.1007/978-3-642-02658-4_16,Pavol ČernýRajeev Alur,2009,https://link.springer.com/chapter/10.1007/978-3-642-02658-4_16,Conference paper
Testing peer-to-peer systems,Empirical Software Engineering,,,,10.1007/s10664-009-9124-x,Eduardo Cunha de AlmeidaGerson SunyéYves Le TraonPatrick Valduriez,2009,https://link.springer.com/article/10.1007/s10664-009-9124-x,Article
Model-based Fault Localization: Finding Behavioral Outliers in Large-scale Computing Systems,New Generation Computing,,,,10.1007/s00354-009-0088-6,Naoya MaruyamaSatoshi Matsuoka,2010,https://link.springer.com/article/10.1007/s00354-009-0088-6,Article
Functions as Processes: Termination and the $\lambda\mu\widetilde{\mu}$ -Calculus,Trustworthly Global Computing,,,,10.1007/978-3-642-15640-3_5,Matteo CiminiClaudio Sacerdoti CoenDavide Sangiorgi,2010,https://link.springer.com/chapter/10.1007/978-3-642-15640-3_5,Conference paper
Lazy Annotation for Program Testing and Verification,Computer Aided Verification,,,,10.1007/978-3-642-14295-6_10,Kenneth L. McMillan,2010,https://link.springer.com/chapter/10.1007/978-3-642-14295-6_10,Conference paper
AutoPA: Automatic Prototyping from Requirements,"Leveraging Applications of Formal Methods, Verification, and Validation",,,,10.1007/978-3-642-16558-0_49,Xiaoshan LiZhiming LiuMartin SchäfLing Yin,2010,https://link.springer.com/chapter/10.1007/978-3-642-16558-0_49,Conference paper
Rodin: an open toolset for modelling and reasoning in Event-B,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-010-0145-y,Jean-Raymond AbrialMichael ButlerStefan HallerstedeThai Son HoangFarhad MehtaLaurent Voisin,2010,https://link.springer.com/article/10.1007/s10009-010-0145-y,Article
Linking denotational semantics with operational semantics for web services,Innovations in Systems and Software Engineering,,,,10.1007/s11334-010-0134-z,Huibiao ZhuJifeng HeJing LiGeguang PuJonathan P. Bowen,2010,https://link.springer.com/article/10.1007/s11334-010-0134-z,Article
Analyzing the Impact of Change in Multi-threaded Programs,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-642-12029-9_21,Krishnendu ChatterjeeLuca de AlfaroVishwanath RamanCésar Sánchez,2010,https://link.springer.com/chapter/10.1007/978-3-642-12029-9_21,Conference paper
Faulty Logic: Reasoning about Fault Tolerant Programs,Programming Languages and Systems,,,,10.1007/978-3-642-11957-6_25,Matthew L. MeolaDavid Walker,2010,https://link.springer.com/chapter/10.1007/978-3-642-11957-6_25,Conference paper
Formal verification of secure group communication protocols modelled in UML,Innovations in Systems and Software Engineering,,,,10.1007/s11334-010-0122-3,P. de Saqui-SannesT. VillemurB. FontanS. MotaM. S. BouassidaN. ChridiI. ChrismentL. Vigneron,2010,https://link.springer.com/article/10.1007/s11334-010-0122-3,Article
Analyzing Real-Time Event-Driven Programs,Formal Modeling and Analysis of Timed Systems,,,,10.1007/978-3-642-04368-0_14,Pierre GantyRupak Majumdar,2009,https://link.springer.com/chapter/10.1007/978-3-642-04368-0_14,Conference paper
Safe Runtime Verification of Real-Time Properties,Formal Modeling and Analysis of Timed Systems,,,,10.1007/978-3-642-04368-0_10,Christian ColomboGordon J. PaceGerardo Schneider,2009,https://link.springer.com/chapter/10.1007/978-3-642-04368-0_10,Conference paper
Software monitoring through formal specification animation,Innovations in Systems and Software Engineering,,,,10.1007/s11334-009-0096-1,Hui LiangJin Song DongJing SunW. Eric Wong,2009,https://link.springer.com/article/10.1007/s11334-009-0096-1,Article
Efficient Type-Checking for Amortised Heap-Space Analysis,Computer Science Logic,,,,10.1007/978-3-642-04027-6_24,Martin HofmannDulma Rodriguez,2009,https://link.springer.com/chapter/10.1007/978-3-642-04027-6_24,Conference paper
"Implementation, Compilation, Optimization of Object-Oriented Languages, Programs and Systems",Object-Oriented Technology. ECOOP 2008 Workshop Reader,,,,10.1007/978-3-642-02047-6_5,Eric JulIan Rogers,2009,https://link.springer.com/chapter/10.1007/978-3-642-02047-6_5,Conference paper
libalf : The Automata Learning Framework,Computer Aided Verification,,,,10.1007/978-3-642-14295-6_32,Benedikt BolligJoost-Pieter KatoenCarsten KernMartin LeuckerDaniel NeiderDavid R. Piegdon,2010,https://link.springer.com/chapter/10.1007/978-3-642-14295-6_32,Conference paper
On the Specification of Non-functional Properties of Systems by Observation,Models in Software Engineering,,,,10.1007/978-3-642-12261-3_28,Javier TroyaJosé E. RiveraAntonio Vallecillo,2010,https://link.springer.com/chapter/10.1007/978-3-642-12261-3_28,Conference paper
ANB- and ANBDmem-Encoding: Detecting Hardware Errors in Software,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-642-15651-9_13,Ute SchiffelAndré SchmittMartin SüßkrautChristof Fetzer,2010,https://link.springer.com/chapter/10.1007/978-3-642-15651-9_13,Conference paper
Operational Semantics for BDI Modules in Multi-agent Programming,Computational Logic in Multi-Agent Systems,,,,10.1007/978-3-642-16867-3_5,Mehdi DastaniBas R. Steunebrink,2010,https://link.springer.com/chapter/10.1007/978-3-642-16867-3_5,Conference paper
Measuring Software Systems Scalability for Proactive Data Center Management,"On the Move to Meaningful Internet Systems, OTM 2010",,,,10.1007/978-3-642-16949-6_11,Nuno A. CarvalhoJosé Pereira,2010,https://link.springer.com/chapter/10.1007/978-3-642-16949-6_11,Conference paper
Domain-Specific Program Checking,"Objects, Models, Components, Patterns",,,,10.1007/978-3-642-13953-6_12,Lukas RenggliStéphane DucasseTudor GîrbaOscar Nierstrasz,2010,https://link.springer.com/chapter/10.1007/978-3-642-13953-6_12,Conference paper
Towards a Semantics of Activity Diagrams with Semantic Variation Points,Model Driven Engineering Languages and Systems,,,,10.1007/978-3-642-16145-2_23,Hans GrönnigerDirk ReißBernhard Rumpe,2010,https://link.springer.com/chapter/10.1007/978-3-642-16145-2_23,Conference paper
Formally-Based Black-Box Monitoring of Security Protocols,Engineering Secure Software and Systems,,,,10.1007/978-3-642-11747-3_7,Alfredo PirontiJan Jürjens,2010,https://link.springer.com/chapter/10.1007/978-3-642-11747-3_7,Conference paper
JTorX: A Tool for On-Line Model-Driven Test Derivation and Execution,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-642-12002-2_21,Axel Belinfante,2010,https://link.springer.com/chapter/10.1007/978-3-642-12002-2_21,Conference paper
Universal Causality Graphs: A Precise Happens-Before Model for Detecting Bugs in Concurrent Programs,Computer Aided Verification,,,,10.1007/978-3-642-14295-6_39,Vineet KahlonChao Wang,2010,https://link.springer.com/chapter/10.1007/978-3-642-14295-6_39,Conference paper
Verifying Ptolemy II Discrete-Event Models Using Real-Time Maude,Formal Methods and Software Engineering,,,,10.1007/978-3-642-10373-5_37,Kyungmin BaePeter Csaba ÖlveczkyThomas Huining FengStavros Tripakis,2009,https://link.springer.com/chapter/10.1007/978-3-642-10373-5_37,Conference paper
A Slice-Based Decision Procedure for Type-Based Partial Orders,Automated Reasoning,,,,10.1007/978-3-642-14203-1_14,Elena ShermanBrady J. GarvinMatthew B. Dwyer,2010,https://link.springer.com/chapter/10.1007/978-3-642-14203-1_14,Conference paper
Clara: A Framework for Partially Evaluating Finite-State Runtime Monitors Ahead of Time,Runtime Verification,,,,10.1007/978-3-642-16612-9_15,Eric BoddenPatrick LamLaurie Hendren,2010,https://link.springer.com/chapter/10.1007/978-3-642-16612-9_15,Conference paper
Specification and Validation of Behavioural Protocols in the rCOS Modeler,Fundamentals of Software Engineering,,,,10.1007/978-3-642-11623-0_23,Zhenbang ChenCharles MorissetVolker Stolz,2010,https://link.springer.com/chapter/10.1007/978-3-642-11623-0_23,Conference paper
Analysis of Bug Fixing Processes Using Program Slicing Metrics,Product-Focused Software Process Improvement,,,,10.1007/978-3-642-13792-1_5,Raula Gaikovina KulaKyohei FushidaShinji KawaguchiHajimu Iida,2010,https://link.springer.com/chapter/10.1007/978-3-642-13792-1_5,Conference paper
Checking the Correspondence between UML Models and Implementation,Runtime Verification,,,,10.1007/978-3-642-16612-9_16,Selim CiraciSomayeh MalakutiShmuel KatzMehmet Aksit,2010,https://link.springer.com/chapter/10.1007/978-3-642-16612-9_16,Conference paper
Architecture for Interoperability between Instant Messaging and Presence Protocols,Networked Digital Technologies,,,,10.1007/978-3-642-14306-9_32,Patricia E. FigueroaJesús A. Pérez,2010,https://link.springer.com/chapter/10.1007/978-3-642-14306-9_32,Conference paper
A Transformational Approach for Proving Properties of the CHR Constraint Store,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-642-12592-8_3,Paolo PilozziTom SchrijversMaurice Bruynooghe,2010,https://link.springer.com/chapter/10.1007/978-3-642-12592-8_3,Conference paper
DSF: A Common Platform for Distributed Systems Research and Development,Middleware 2009,,,,10.1007/978-3-642-10445-9_21,Chunqiang Tang,2009,https://link.springer.com/chapter/10.1007/978-3-642-10445-9_21,Conference paper
"A class library for implementing, testing, and debugging concurrent programs",International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-009-0102-9,Richard H. CarverYu Lei,2009,https://link.springer.com/article/10.1007/s10009-009-0102-9,Article
ESAT: A Tool for Animating Logic-Based Specifications of Evolvable Component Systems,Runtime Verification,,,,10.1007/978-3-642-16612-9_36,Djihed AfifiDavid E. RydeheardHoward Barringer,2010,https://link.springer.com/chapter/10.1007/978-3-642-16612-9_36,Conference paper
Contessa: Concurrency Testing Augmented with Symbolic Analysis,Computer Aided Verification,,,,10.1007/978-3-642-14295-6_13,Sudipta KunduMalay K. GanaiChao Wang,2010,https://link.springer.com/chapter/10.1007/978-3-642-14295-6_13,Conference paper
Low-Overhead Bug Fingerprinting for Fast Debugging,Runtime Verification,,,,10.1007/978-3-642-16612-9_35,Cristian ZamfirGeorge Candea,2010,https://link.springer.com/chapter/10.1007/978-3-642-16612-9_35,Conference paper
Automatic Structure-Based Code Generation from Coloured Petri Nets: A Proof of Concept,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-642-15898-8_14,Lars Michael KristensenMichael Westergaard,2010,https://link.springer.com/chapter/10.1007/978-3-642-15898-8_14,Conference paper
Automated Translation and Analysis of a ToolBus Script for Auctions,Fundamentals of Software Engineering,,,,10.1007/978-3-642-11623-0_18,Wan FokkinkPaul KlintBert LisserYaroslav S. Usenko,2010,https://link.springer.com/chapter/10.1007/978-3-642-11623-0_18,Conference paper
Formal Verification of Avionics Software Products,FM 2009: Formal Methods,,,,10.1007/978-3-642-05089-3_34,Jean SouyrisVirginie WielsDavid DelmasHervé Delseny,2009,https://link.springer.com/chapter/10.1007/978-3-642-05089-3_34,Conference paper
Operational definition and automated inference of&#xa0;test-driven development with Zorro,Automated Software Engineering,,,,10.1007/s10515-009-0058-8,Hongbing KouPhilip M. JohnsonHakan Erdogmus,2009,https://link.springer.com/article/10.1007/s10515-009-0058-8,Article
SPLIT: A Compositional LTL Verifier,Computer Aided Verification,,,,10.1007/978-3-642-14295-6_47,Ariel CohenKedar S. NamjoshiYaniv Sa’ar,2010,https://link.springer.com/chapter/10.1007/978-3-642-14295-6_47,Conference paper
RATSY – A New Requirements Analysis Tool with Synthesis,Computer Aided Verification,,,,10.1007/978-3-642-14295-6_37,Roderick BloemAlessandro CimattiKarin GreimelGeorg HofferekRobert KönighoferMarco RoveriViktor SchuppanRichard Seeber,2010,https://link.springer.com/chapter/10.1007/978-3-642-14295-6_37,Conference paper
SPARDL: A Requirement Modeling Language for Periodic Control System,"Leveraging Applications of Formal Methods, Verification, and Validation",,,,10.1007/978-3-642-16558-0_48,Zheng WangJianwen LiYongxin ZhaoYanxia QiGeguang PuJifeng HeBin Gu,2010,https://link.springer.com/chapter/10.1007/978-3-642-16558-0_48,Conference paper
On-the-Fly Testing by Using an Executable TTCN-3 Markov Chain Usage Model,Evaluation of Novel Approaches to Software Engineering,,,,10.1007/978-3-642-14819-4_2,Winfried Dulz,2010,https://link.springer.com/chapter/10.1007/978-3-642-14819-4_2,Conference paper
Systematic Translation Rules from astd to Event-B,Integrated Formal Methods,,,,10.1007/978-3-642-16265-7_18,Jérémy MilhauMarc FrappierFrédéric GervaisRégine Laleau,2010,https://link.springer.com/chapter/10.1007/978-3-642-16265-7_18,Conference paper
Refactoring Long Running Transactions: A Case Study,Trustworthly Global Computing,,,,10.1007/978-3-642-15640-3_21,Gianluigi FerrariRoberto GuancialeDaniele StrolloEmilio Tuosto,2010,https://link.springer.com/chapter/10.1007/978-3-642-15640-3_21,Conference paper
Model Checking a Model Checker: A Code Contract Combined Approach,Formal Methods and Software Engineering,,,,10.1007/978-3-642-16901-4_34,Jun SunYang LiuBin Cheng,2010,https://link.springer.com/chapter/10.1007/978-3-642-16901-4_34,Conference paper
Enforcing Stateful Authorization and Information Flow Policies in Fine,Programming Languages and Systems,,,,10.1007/978-3-642-11957-6_28,Nikhil SwamyJuan ChenRavi Chugh,2010,https://link.springer.com/chapter/10.1007/978-3-642-11957-6_28,Conference paper
Reactive Semantics for Distributed UML Activities,Formal Techniques for Distributed Systems,,,,10.1007/978-3-642-13464-7_3,Frank Alexander KraemerPeter Herrmann,2010,https://link.springer.com/chapter/10.1007/978-3-642-13464-7_3,Conference paper
An Automated Translator for Model Checking Time Constrained Workflow Systems,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-642-15898-8_7,Ahmed Shah MashiyatFazle RabbiHao WangWendy MacCaull,2010,https://link.springer.com/chapter/10.1007/978-3-642-15898-8_7,Conference paper
Practical Issues with Formal Specifications,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-642-15898-8_2,Michael AltenhofenAchim D. Brucker,2010,https://link.springer.com/chapter/10.1007/978-3-642-15898-8_2,Conference paper
Model-Checking Web Applications with Web-TLR,Automated Technology for Verification and Analysis,,,,10.1007/978-3-642-15643-4_25,María AlpuenteDemis BallisJavier EspertDaniel Romero,2010,https://link.springer.com/chapter/10.1007/978-3-642-15643-4_25,Conference paper
Comparing relational model transformation technologies: implementing Query/View/Transformation with Triple Graph Grammars,Software & Systems Modeling,,,,10.1007/s10270-009-0121-8,Joel GreenyerEkkart Kindler,2009,https://link.springer.com/article/10.1007/s10270-009-0121-8,Article
Program Verification in SPARK and ACSL: A Comparative Case Study,Reliable Software Technologiey – Ada-Europe 2010,,,,10.1007/978-3-642-13550-7_7,Eduardo BritoJorge Sousa Pinto,2010,https://link.springer.com/chapter/10.1007/978-3-642-13550-7_7,Conference paper
AsmetaSMV: A Way to Link High-Level ASM Models to Low-Level NuSMV Specifications,"Abstract State Machines, Alloy, B and Z",,,,10.1007/978-3-642-11811-1_6,Paolo ArcainiAngelo GargantiniElvinia Riccobene,2010,https://link.springer.com/chapter/10.1007/978-3-642-11811-1_6,Conference paper
Model checking C source code for embedded systems,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-009-0106-5,Bastian SchlichStefan Kowalewski,2009,https://link.springer.com/article/10.1007/s10009-009-0106-5,Article
An Analysis of Permutations in Arrays,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-642-11319-2_21,Valentin PerrelleNicolas Halbwachs,2010,https://link.springer.com/chapter/10.1007/978-3-642-11319-2_21,Conference paper
Context-Bounded Translations for Concurrent Software: An Empirical Evaluation,Model Checking Software,,,,10.1007/978-3-642-16164-3_17,Naghmeh GhafariAlan J. HuZvonimir Rakamarić,2010,https://link.springer.com/chapter/10.1007/978-3-642-16164-3_17,Conference paper
On Handling Data in Automata Learning,"Leveraging Applications of Formal Methods, Verification, and Validation",,,,10.1007/978-3-642-16561-0_24,Falk HowarBengt JonssonMaik MertenBernhard SteffenSofia Cassel,2010,https://link.springer.com/chapter/10.1007/978-3-642-16561-0_24,Conference paper
A Survey of Using Model-Based Testing to Improve Quality Attributes in Distributed Systems,Advanced Techniques in Computing Sciences and Software Engineering,,,,10.1007/978-90-481-3660-5_48,Ahmad SaifanJuergen Dingel,2010,https://link.springer.com/chapter/10.1007/978-90-481-3660-5_48,Conference paper
JErlang: Erlang with Joins,Coordination Models and Languages,,,,10.1007/978-3-642-13414-2_5,Hubert PlociniczakSusan Eisenbach,2010,https://link.springer.com/chapter/10.1007/978-3-642-13414-2_5,Conference paper
An Automata-Based Symbolic Approach for Verifying Programs on Relaxed Memory Models,Model Checking Software,,,,10.1007/978-3-642-16164-3_16,Alexander LindenPierre Wolper,2010,https://link.springer.com/chapter/10.1007/978-3-642-16164-3_16,Conference paper
Translating AADL into BIP - Application to the Verification of Real-Time Systems,Models in Software Engineering,,,,10.1007/978-3-642-01648-6_2,M. Yassin ChkouriAnne RobertMarius BozgaJoseph Sifakis,2009,https://link.springer.com/chapter/10.1007/978-3-642-01648-6_2,Conference paper
Test Data Generation of Bytecode by CLP Partial Evaluation,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-642-00515-2_2,Elvira AlbertMiguel Gómez-ZamalloaGermán Puebla,2009,https://link.springer.com/chapter/10.1007/978-3-642-00515-2_2,Conference paper
Formal Verification of Application-Specific Security Properties in a Model-Driven Approach,Engineering Secure Software and Systems,,,,10.1007/978-3-642-11747-3_13,Nina MoebiusKurt StenzelWolfgang Reif,2010,https://link.springer.com/chapter/10.1007/978-3-642-11747-3_13,Conference paper
Moles: Tool-Assisted Environment Isolation with Closures,"Objects, Models, Components, Patterns",,,,10.1007/978-3-642-13953-6_14,Jonathan de HalleuxNikolai Tillmann,2010,https://link.springer.com/chapter/10.1007/978-3-642-13953-6_14,Conference paper
Dynamic testing via automata learning,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-009-0120-7,Harald RaffeltMaik MertenBernhard SteffenTiziana Margaria,2009,https://link.springer.com/article/10.1007/s10009-009-0120-7,Article
Hidden Markov Models for Automated Protocol Learning,Security and Privacy in Communication Networks,,,,10.1007/978-3-642-16161-2_24,Sean WhalenMatt BishopJames P. Crutchfield,2010,https://link.springer.com/chapter/10.1007/978-3-642-16161-2_24,Conference paper
Low-Level Code Verification Based on CSP Models,Formal Methods: Foundations and Applications,,,,10.1007/978-3-642-10452-7_18,Moritz KleineSteffen Helke,2009,https://link.springer.com/chapter/10.1007/978-3-642-10452-7_18,Conference paper
Experiences in Model Driven Verification of Behavior with UML,Foundations of Computer Software. Future Trends and Techniques for Development,,,,10.1007/978-3-642-12566-9_10,Fabrice KordonYann Thierry-Mieg,2010,https://link.springer.com/chapter/10.1007/978-3-642-12566-9_10,Conference paper
A Maude Coherence Checker Tool for Conditional Order-Sorted Rewrite Theories,Rewriting Logic and Its Applications,,,,10.1007/978-3-642-16310-4_7,Francisco DuránJosé Meseguer,2010,https://link.springer.com/chapter/10.1007/978-3-642-16310-4_7,Conference paper
Integration of verification methods for program systems,Programming and Computer Software,,,,10.1134/S0361768809040057,V. V. Kuliamin,2009,https://link.springer.com/article/10.1134/S0361768809040057,Article
Virtualising Testbeds to Support Large-Scale Reconfigurable Experimental Facilities,Wireless Sensor Networks,,,,10.1007/978-3-642-11917-0_14,Tobias BaumgartnerIoannis ChatzigiannakisMaick DanckwardtChristos KoninisAlexander KröllerGeorgios MylonasDennis PfistererBarry Porter,2010,https://link.springer.com/chapter/10.1007/978-3-642-11917-0_14,Conference paper
Towards Run-Time Monitoring of Web Services Conformance to Business-Level Agreements,Testing – Practice and Research Techniques,,,,10.1007/978-3-642-15585-7_22,Konstantinos BratanisDimitris DranidisAnthony J. H. Simons,2010,https://link.springer.com/chapter/10.1007/978-3-642-15585-7_22,Conference paper
Flexibility in modeling languages and tools: a call to arms,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-009-0107-4,Eric Van WykMats Per Erik Heimdahl,2009,https://link.springer.com/article/10.1007/s10009-009-0107-4,Article
Automatic Verification of Parametric Specifications with Complex Topologies,Integrated Formal Methods,,,,10.1007/978-3-642-16265-7_12,Johannes FaberCarsten IhlemannSwen JacobsViorica Sofronie-Stokkermans,2010,https://link.springer.com/chapter/10.1007/978-3-642-16265-7_12,Conference paper
Automated Incremental Pairwise Testing of Software Product Lines,Software Product Lines: Going Beyond,,,,10.1007/978-3-642-15579-6_14,Sebastian OsterFlorian MarkertPhilipp Ritter,2010,https://link.springer.com/chapter/10.1007/978-3-642-15579-6_14,Conference paper
Tracking Heaps That Hop with Heap-Hop,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-642-12002-2_23,Jules VillardÉtienne LozesCristiano Calcagno,2010,https://link.springer.com/chapter/10.1007/978-3-642-12002-2_23,Conference paper
Runtime Verification for Software Transactional Memories,Runtime Verification,,,,10.1007/978-3-642-16612-9_32,Vasu Singh,2010,https://link.springer.com/chapter/10.1007/978-3-642-16612-9_32,Conference paper
Combining SPIN with ns-2 for Protocol Optimization,Model Checking Software,,,,10.1007/978-3-642-16164-3_4,Pedro MerinoAlberto Salmerón,2010,https://link.springer.com/chapter/10.1007/978-3-642-16164-3_4,Conference paper
Refining Exceptions in Four-Valued Logic,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-642-12592-8_9,Susumu Nishimura,2010,https://link.springer.com/chapter/10.1007/978-3-642-12592-8_9,Conference paper
