Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
An Open Environment for the Integration of Heterogeneous Modelling Techniques and Tools,Applied Formal Methods — FM-Trends 98,,,,10.1007/3-540-48257-1_11,Robert BüssowWolfgang GrieskampWinfried HeickingStephan Herrmann,1999,https://link.springer.com/chapter/10.1007/3-540-48257-1_11,Conference paper
A brief summary of VSPEC,FM’99 — Formal Methods,,,,10.1007/3-540-48118-4_7,Perry AlexanderMurali RangarajanPhillip Baraona,1999,https://link.springer.com/chapter/10.1007/3-540-48118-4_7,Conference paper
Scientific Decisions which Characterize VDM,FM’99 — Formal Methods,,,,10.1007/3-540-48119-2_2,Cliff B. Jones,1999,https://link.springer.com/chapter/10.1007/3-540-48119-2_2,Conference paper
Composition in Multi-Paradigm Specification Techniques,Formal Methods for Open Object-Based Distributed Systems,,,,10.1007/978-0-387-35562-7_32,Lynne BlairGordon Blair,1999,https://link.springer.com/chapter/10.1007/978-0-387-35562-7_32,Conference paper
Semantics of Objects As Processes (SOAP),Object-Oriented Technology ECOOP’99 Workshop Reader,,,,10.1007/3-540-46589-8_18,Uwe NestmannAntónio Ravara,1999,https://link.springer.com/chapter/10.1007/3-540-46589-8_18,Conference paper
A Case Study in Tool-Aided Analysis of Discretely Controlled Continuous Systems: The Two Tanks Problem,Hybrid Systems V,,,,10.1007/3-540-49163-5_9,S. KowalewskiO. StursbergM. FritzH. GrafI. HoffmannJ. PreußigM. RemelheS. SimonH. Treseler,1999,https://link.springer.com/chapter/10.1007/3-540-49163-5_9,Conference paper
Successes in Logic Programs,Logic-Based Program Synthesis and Transformation,,,,10.1007/3-540-48958-4_12,Annalisa BossiNicoletta Cocco,1999,https://link.springer.com/chapter/10.1007/3-540-48958-4_12,Conference paper
System Description: Teyjus—A Compiler and Abstract Machine Based Implementation of λProlog,Automated Deduction — CADE-16,,,,10.1007/3-540-48660-7_25,Gopalan NadathurDustin J. Mitchell,1999,https://link.springer.com/chapter/10.1007/3-540-48660-7_25,Conference paper
TOY: A Multiparadigm Declarative System,Rewriting Techniques and Applications,,,,10.1007/3-540-48685-2_19,F. J. López FraguasJ. Sánchez Hernández,1999,https://link.springer.com/chapter/10.1007/3-540-48685-2_19,Conference paper
UML: The Birth and Rise of a Standard Modeling Notation,The Unified Modeling Language. «UML»’98: Beyond the Notation,,,,10.1007/978-3-540-48480-6_1,Jean BézivinPierre-Alain Muller,1999,https://link.springer.com/chapter/10.1007/978-3-540-48480-6_1,Conference paper
A LOTOS based tutorial on formal methods for object-oriented distributed systems,New Generation Computing,,,,10.1007/BF03037429,Howard Bowman,1998,https://link.springer.com/article/10.1007/BF03037429,Article
Developing BON as an Industrial-Strength Formal Method,FM’99 — Formal Methods,,,,10.1007/3-540-48119-2_46,Richard F. PaigeJonathan S. Ostroff,1999,https://link.springer.com/chapter/10.1007/3-540-48119-2_46,Conference paper
Semantic-Driven Performance Evaluation,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-540-49020-3_14,Chiara NottegarCorrado PriamiPierpaolo Degano,1999,https://link.springer.com/chapter/10.1007/978-3-540-49020-3_14,Conference paper
Hoare Logic for Mutual Recursion and Local Variables,Foundations of Software Technology and Theoretical Computer Science,,,,10.1007/3-540-46691-6_13,David von Oheimb,1999,https://link.springer.com/chapter/10.1007/3-540-46691-6_13,Conference paper
A Tool Suite for Multi-Paradigm Specification,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-540-49020-3_16,Lynne BlairTrevor JonesGordon Blair,1999,https://link.springer.com/chapter/10.1007/978-3-540-49020-3_16,Conference paper
A formal approach to protocol performance testing,Journal of Computer Science and Technology,,,,10.1007/BF02952491,Xu MingweiWu Jianping,1999,https://link.springer.com/article/10.1007/BF02952491,Article
Object Composition: A Case Study,Formal Methods for Open Object-Based Distributed Systems,,,,10.1007/978-0-387-35562-7_10,Dunia RamazaniDiscreet LogicGregor v. Bochmann,1999,https://link.springer.com/chapter/10.1007/978-0-387-35562-7_10,Conference paper
An Operational Investigation of the CPS Hierarchy,Programming Languages and Systems,,,,10.1007/3-540-49099-X_15,Olivier DanvyZhe Yang,1999,https://link.springer.com/chapter/10.1007/3-540-49099-X_15,Conference paper
Modeling HTML in Haskell,Practical Aspects of Declarative Languages,,,,10.1007/3-540-46584-7_18,Peter Thiemann,1999,https://link.springer.com/chapter/10.1007/3-540-46584-7_18,Conference paper
Programming the Mobility Behaviour of Agents by Composing Itineraries,Advances in Computing Science — ASIAN’99,,,,10.1007/3-540-46674-6_19,Seng Wai LokeHeinz SchmidtArkady Zaslavsky,1999,https://link.springer.com/chapter/10.1007/3-540-46674-6_19,Conference paper
Intention Reconsideration Reconsidered,"Intelligent Agents V: Agents Theories, Architectures, and Languages",,,,10.1007/3-540-49057-4_5,Michael WooldridgeSimon Parsons,1999,https://link.springer.com/chapter/10.1007/3-540-49057-4_5,Conference paper
Rigorous Compiler Implementation Correctness: How to Prove the Real Thing Correct,Applied Formal Methods — FM-Trends 98,,,,10.1007/3-540-48257-1_7,Wolfgang GoerigkUlrich Hoffmann,1999,https://link.springer.com/chapter/10.1007/3-540-48257-1_7,Conference paper
Automata to Recognize Finite and Infinite Words with at Least Two Factorizations on a Given Finite Set,Automata Implementation,,,,10.1007/3-540-48057-9_20,Xavier Augros,1999,https://link.springer.com/chapter/10.1007/3-540-48057-9_20,Conference paper
A Theorem Prover-Based Analysis Tool for Object-Oriented Databases,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/3-540-49059-0_26,David SpeltSusan Even,1999,https://link.springer.com/chapter/10.1007/3-540-49059-0_26,Conference paper
Complete Strategies for Term Graph Narrowing,Recent Trends in Algebraic Development Techniques,,,,10.1007/3-540-48483-3_11,Annegret HabelDetlef Plump,1999,https://link.springer.com/chapter/10.1007/3-540-48483-3_11,Conference paper
A π-calculus Process Semantics of Concurrent Idealised ALGOL,Foundations of Software Science and Computation Structures,,,,10.1007/3-540-49019-1_21,Christine RöcklDavide Sangiorgi,1999,https://link.springer.com/chapter/10.1007/3-540-49019-1_21,Conference paper
An Algebra of Actors,Formal Methods for Open Object-Based Distributed Systems,,,,10.1007/978-0-387-35562-7_2,Mauro GaspariGianluigi Zavattaro,1999,https://link.springer.com/chapter/10.1007/978-0-387-35562-7_2,Conference paper
An Action Language for UML: Proposal for a Precise Execution Semantics,The Unified Modeling Language. «UML»’98: Beyond the Notation,,,,10.1007/978-3-540-48480-6_24,Stephen J. MellorStephen TockeyRodolphe ArthaudPhilippe Leblanc,1999,https://link.springer.com/chapter/10.1007/978-3-540-48480-6_24,Conference paper
A Core Calculus of Classes and Mixins,ECOOP’ 99 — Object-Oriented Programming,,,,10.1007/3-540-48743-3_3,Viviana BonoAmit PatelVitaly Shmatikov,1999,https://link.springer.com/chapter/10.1007/3-540-48743-3_3,Conference paper
Lazy caching in TLA,Distributed Computing,,,,10.1007/s004460050063,Peter LadkinLeslie LamportBryan OlivierDenis Roegel,1999,https://link.springer.com/article/10.1007/s004460050063,Article
Formalizing Decidability Theorems About Automata,Computational Logic,,,,10.1007/978-3-642-58622-4_6,Robert L. Constable,1999,https://link.springer.com/chapter/10.1007/978-3-642-58622-4_6,Conference paper
An Object Semantic Model of SOFL,IFM’99,,,,10.1007/978-1-4471-0851-1_11,Jin Song DongShaoying Liu,1999,https://link.springer.com/chapter/10.1007/978-1-4471-0851-1_11,Conference paper
Verifying behavioural specifications in CafeOBJ environment,FM’99 — Formal Methods,,,,10.1007/3-540-48118-4_36,Akira MoriKokichi Futatsugi,1999,https://link.springer.com/chapter/10.1007/3-540-48118-4_36,Conference paper
Behaviour Analysis of Distributed Systems Using the Tracta Approach,Automated Software Engineering,,,,10.1023/A:1008645800955,Dimitra GiannakopoulouJeff KramerShing Chi Cheung,1999,https://link.springer.com/article/10.1023/A:1008645800955,Article
Verifying a garbage collection algorithm,Theorem Proving in Higher Order Logics,,,,10.1007/BFb0055139,Paul B. Jackson,1998,https://link.springer.com/chapter/10.1007/BFb0055139,Conference paper
The New Topicality of Using Formal Models of Security Policy within the Security Engineering Process,Applied Formal Methods — FM-Trends 98,,,,10.1007/3-540-48257-1_20,Frank KoobMarkus UllmannStefan Wittmann,1999,https://link.springer.com/chapter/10.1007/3-540-48257-1_20,Conference paper
An Operational Model for Parsing De.nite Clause Grammars with In.nite Terms,Logical Aspects of Computational Linguistics,,,,10.1007/3-540-48975-4_11,Manuel VilaresMiguel A. AlonsoDavid Cabrero,1999,https://link.springer.com/chapter/10.1007/3-540-48975-4_11,Conference paper
Developing components in the presence of re-entrance,FM’99 — Formal Methods,,,,10.1007/3-540-48118-4_19,Leonid MikhajlovLinas LaibinisEmil Sekerinski,1999,https://link.springer.com/chapter/10.1007/3-540-48118-4_19,Conference paper
Using Model Checking to Generate Tests from Requirements Specifications,Software Engineering — ESEC/FSE ’99,,,,10.1007/3-540-48166-4_10,Angelo GargantiniConstance Heitmeyer,1999,https://link.springer.com/chapter/10.1007/3-540-48166-4_10,Conference paper
Exploiting Formality in Software Engineering,SOFSEM’99: Theory and Practice of Informatics,,,,10.1007/3-540-47849-3_10,Juan C. Bicarregui,1999,https://link.springer.com/chapter/10.1007/3-540-47849-3_10,Conference paper
Logical Specification of Operational Semantics,Computer Science Logic,,,,10.1007/3-540-48168-0_4,Peter D. Mosses,1999,https://link.springer.com/chapter/10.1007/3-540-48168-0_4,Conference paper
Automata and Computational Probabilities,Automata Implementation,,,,10.1007/3-540-48057-9_14,Marie-Chantal BeaulieuAnne Bergeron,1999,https://link.springer.com/chapter/10.1007/3-540-48057-9_14,Conference paper
A Transformation System for Lazy Functional Logic Programs,Functional and Logic Programming,,,,10.1007/10705424_10,María AlpuenteMoreno FalaschiGinés MorenoGermán Vidal,1999,https://link.springer.com/chapter/10.1007/10705424_10,Conference paper
"Formal Metatheory Using Implicit Syntax, and an Application to Data Abstraction for Asynchronous Systems",Automated Deduction — CADE-16,,,,10.1007/3-540-48660-7_21,Amy P. FeltyDouglas J. HoweAbhik Roychoudhury,1999,https://link.springer.com/chapter/10.1007/3-540-48660-7_21,Conference paper
Improving reliability of large software systems,Annals of Software Engineering,,,,10.1023/A:1018971212809,Christof EbertThomas LiedtkeEkkehard Baisch,1999,https://link.springer.com/article/10.1023/A:1018971212809,Article
Automated Test Set Generation for Statecharts,Applied Formal Methods — FM-Trends 98,,,,10.1007/3-540-48257-1_6,K. BogdanovM. HolcombeH. Singh,1999,https://link.springer.com/chapter/10.1007/3-540-48257-1_6,Conference paper
Towards a Compositional Approach to the Design and Verification of Distributed Systems,FM’99 — Formal Methods,,,,10.1007/3-540-48119-2_32,Michel CharpentierK. Mani Chandy,1999,https://link.springer.com/chapter/10.1007/3-540-48119-2_32,Conference paper
Types for Safe Locking,Programming Languages and Systems,,,,10.1007/3-540-49099-X_7,Cormac FlanaganMartín Abadi,1999,https://link.springer.com/chapter/10.1007/3-540-49099-X_7,Conference paper
" Detection of global predicates: Techniques and their limitations",Distributed Computing,,,,10.1007/s004460050049,Craig M. ChaseVijay K. Garg,1998,https://link.springer.com/article/10.1007/s004460050049,Article
Representing and executing real-time systems,Euro-Par’98 Parallel Processing,,,,10.1007/BFb0057863,Rafael Ramirez,1998,https://link.springer.com/chapter/10.1007/BFb0057863,Conference paper
A tool to assist in fine-tuning and debugging embedded real-time systems,"Languages, Compilers, and Tools for Embedded Systems",,,,10.1007/BFb0057782,Gaurav AroraDavid B. Stewart,1998,https://link.springer.com/chapter/10.1007/BFb0057782,Conference paper
A Syntactic Theory of Dynamic Binding,Higher-Order and Symbolic Computation,,,,10.1023/A:1010087314987,Luc Moreau,1998,https://link.springer.com/article/10.1023/A:1010087314987,Article
A Compositional Real-time Semantics of STATEMATE Designs,Compositionality: The Significant Difference,,,,10.1007/3-540-49213-5_8,Werner DammBernhard JoskoHardi HungarAmir Pnueli,1998,https://link.springer.com/chapter/10.1007/3-540-49213-5_8,Conference paper
Game Semantics,Computational Logic,,,,10.1007/978-3-642-58622-4_1,Samson AbramskyGuy McCusker,1999,https://link.springer.com/chapter/10.1007/978-3-642-58622-4_1,Conference paper
Design and evaluation of a visual formalism for real time logics,Services and Visualization Towards User-Friendly Design,,,,10.1007/BFb0053504,M. LusiniE. Vicario,1998,https://link.springer.com/chapter/10.1007/BFb0053504,Conference paper
Safety in Production Cell Components: An Approach Combining Formal Real Time Specifications and Patterns,"Computer Safety, Reliability and Security",,,,10.1007/3-540-49646-7_3,Heinrich Rust,1998,https://link.springer.com/chapter/10.1007/3-540-49646-7_3,Conference paper
Stack-based Typed Assembly Language,Types in Compilation,,,,10.1007/BFb0055511,Greg MorrisettKarl CraryNeal GlewDavid Walker,1998,https://link.springer.com/chapter/10.1007/BFb0055511,Conference paper
Hybrid cc with interval constraints,Hybrid Systems: Computation and Control,,,,10.1007/3-540-64358-3_33,Björn CarlsonVineet Gupta,1998,https://link.springer.com/chapter/10.1007/3-540-64358-3_33,Conference paper
Automatic accurate time-bound analysis for high-level languages,"Languages, Compilers, and Tools for Embedded Systems",,,,10.1007/BFb0057778,Yanhong A. LiuGustavo Gomez,1998,https://link.springer.com/chapter/10.1007/BFb0057778,Conference paper
Scenario-Based Techniques for Supporting the Elaboration and the Validation of Formal Requirements,Requirements Engineering,,,,10.1007/s007660050005,Patrick HeymansEric Dubois,1998,https://link.springer.com/article/10.1007/s007660050005,Article
To Parse or Not To Parse,Logic Program Synthesis and Transformation,,,,10.1007/3-540-49674-2_17,Wim VanhoofBern Martens,1998,https://link.springer.com/chapter/10.1007/3-540-49674-2_17,Conference paper
SICStus MT—A multithreaded execution environment for SICStus Prolog,Principles of Declarative Programming,,,,10.1007/BFb0056606,Jesper EskilsonMats Carlsson,1998,https://link.springer.com/chapter/10.1007/BFb0056606,Conference paper
Object-Oriented Specification of Hybrid Systems Using UML h and ZimOO,ZUM ’98: The Z Formal Specification Notation,,,,10.1007/978-3-540-49676-2_22,Viktor FriesenAndré NordwigMatthias Weber,1998,https://link.springer.com/chapter/10.1007/978-3-540-49676-2_22,Conference paper
Proof style,Types for Proofs and Programs,,,,10.1007/BFb0097791,John Harrison,1998,https://link.springer.com/chapter/10.1007/BFb0097791,Conference paper
Early Projection in CLP(R),Principles and Practice of Constraint Programming — CP98,,,,10.1007/3-540-49481-2_14,Andreas FordanRoland H. C. Yap,1998,https://link.springer.com/chapter/10.1007/3-540-49481-2_14,Conference paper
Deriving CORBA Applications from Formal Specifications,Journal of Systems Integration,,,,10.1023/A:1008226622237,B. J. KrämerN. VölkerR. LichteneckerH.-F. Kötter,1998,https://link.springer.com/article/10.1023/A:1008226622237,Article
Symbolic Model Checking Visualization,Formal Methods in Computer-Aided Design,,,,10.1007/3-540-49519-3_19,Gila KamhiLimor FixZiv Binyamini,1998,https://link.springer.com/chapter/10.1007/3-540-49519-3_19,Conference paper
A finite-domain semantics for testing temporal logic specifications,Formal Techniques in Real-Time and Fault-Tolerant Systems,,,,10.1007/BFb0055335,Alberto Coen-PorisiniMatteo PradellaPierluigi San Pietro,1998,https://link.springer.com/chapter/10.1007/BFb0055335,Conference paper
ACL2 support for verification projects,Automated Deduction — CADE-15,,,,10.1007/BFb0054262,Matt Kaufmann,1998,https://link.springer.com/chapter/10.1007/BFb0054262,Conference paper
Toupie: The µ-calculus over Finite Domains as a Constraint Language,Journal of Automated Reasoning,,,,10.1023/A:1005732517165,Marc-Michel CorsiniAntoine Rauzy,1997,https://link.springer.com/article/10.1023/A:1005732517165,Article
Integrating AORTA with model-based data specification languages,Fundamental Approaches to Software Engineering,,,,10.1007/BFb0053583,Steven BradleyWilliam HendersonDavid KendallAdrian Robson,1998,https://link.springer.com/chapter/10.1007/BFb0053583,Conference paper
Apel: A Graphical Yet Executable Formalism for Process Modeling,Automated Software Engineering,,,,10.1023/A:1008658325298,S. DamiJ. EstublierM. Amiour,1998,https://link.springer.com/article/10.1023/A:1008658325298,Article
Agent modelling in MetateM and DESIRE,"Intelligent Agents IV Agent Theories, Architectures, and Languages",,,,10.1007/BFb0026759,Marco MulderJan TreurMichael Fisher,1998,https://link.springer.com/chapter/10.1007/BFb0026759,Conference paper
On explicit plan languages for coordinating multiagent plan execution,"Intelligent Agents IV Agent Theories, Architectures, and Languages",,,,10.1007/BFb0026754,Jaeho LeeEdmund H. Durfee,1998,https://link.springer.com/chapter/10.1007/BFb0026754,Conference paper
On the use of a formal requirements engineering language: The Generalized Railroad Crossing Problem,Requirements Engineering,,,,10.1007/BF02745370,Philippe Du BoisEric DuboisJean-Marc Zeippen,1997,https://link.springer.com/article/10.1007/BF02745370,Article
Trace-Based Abstract Interpretation of Operational Semantics,LISP and Symbolic Computation,,,,10.1023/A:1007734417713,David A. Schmidt,1998,https://link.springer.com/article/10.1023/A:1007734417713,Article
A Higher Order Reconstruction of Stepwise Enhancement,Logic Program Synthesis and Transformation,,,,10.1007/3-540-49674-2_13,Lee NaishLeon Sterling,1998,https://link.springer.com/chapter/10.1007/3-540-49674-2_13,Conference paper
"Models, Formalisms and Methods for Object-Oriented Distributed Computing",Object-Oriented Technologys,,,,10.1007/3-540-69687-3_45,Rémi BastideDidier Buchs,1998,https://link.springer.com/chapter/10.1007/3-540-69687-3_45,Conference paper
Towards a logic programming methodology based on higher-order predicates,New Generation Computing,,,,10.1007/BF03037300,Andreas HamfeltJørgen Fischer Nilsson,1997,https://link.springer.com/article/10.1007/BF03037300,Article
Designing a provably correct robt control system using a ‘lean’ formal method,Formal Techniques in Real-Time and Fault-Tolerant Systems,,,,10.1007/BFb0055342,Antonio CauChris CzarneckiHussein Zedan,1998,https://link.springer.com/chapter/10.1007/BFb0055342,Conference paper
Logic programming and model checking,Principles of Declarative Programming,,,,10.1007/BFb0056604,Baoqiu CuiYifei DongXiaoqun DuK. Narayan KumarC. R. RamakrishnanI. V. RamakrishnanAbhik RoychoudhuryScott A. SmolkaDavid S. Warren,1998,https://link.springer.com/chapter/10.1007/BFb0056604,Conference paper
A compiler for rewrite programs in associative-commutative theories,Principles of Declarative Programming,,,,10.1007/BFb0056617,Pierre-Etienne MoreauHélène Kirchner,1998,https://link.springer.com/chapter/10.1007/BFb0056617,Conference paper
Software and System Modeling Based on a Unified Formal Semantics,Requirements Targeting Software and Systems Engineering,,,,10.1007/10692867_2,Manfred BroyFranz HuberBarbara PaechBernhard RumpeKatharina Spies,1998,https://link.springer.com/chapter/10.1007/10692867_2,Conference paper
Verification of the interface of a small proof system in coq,Types for Proofs and Programs,,,,10.1007/BFb0097785,Bruno Barras,1998,https://link.springer.com/chapter/10.1007/BFb0097785,Conference paper
Reasoning about classes in object-oriented languages: Logical models and tools,Programming Languages and Systems,,,,10.1007/BFb0053566,Ulrich HenselMarieke HuismanBart JacobsHendrik Tews,1998,https://link.springer.com/chapter/10.1007/BFb0053566,Conference paper
Compiling Horn-Clause Rules in IBM’s Business System 12 an Early Experiment in Declarativeness,SOFSEM’ 98: Theory and Practice of Informatics,,,,10.1007/3-540-49477-4_5,Ghica van Emde Boas - LubsenPeter van Emde Boas,1998,https://link.springer.com/chapter/10.1007/3-540-49477-4_5,Conference paper
Encapsulating data in logic programming via categorical constraints,Principles of Declarative Programming,,,,10.1007/BFb0056628,James LiptonRobert McGrail,1998,https://link.springer.com/chapter/10.1007/BFb0056628,Conference paper
Set Theory as a Semantic Framework for Object Oriented Modeling,Object-Oriented Technologys,,,,10.1007/3-540-69687-3_34,B. Cohen,1998,https://link.springer.com/chapter/10.1007/3-540-69687-3_34,Conference paper
Static analysis of Linear Logic programming,New Generation Computing,,,,10.1007/BF03037301,Jean -Marc AndreoliRemo PareschiTiziana Castagnetti,1997,https://link.springer.com/article/10.1007/BF03037301,Article
A hierarchy of equivalences for asynchronous calculi,"Automata, Languages and Programming",,,,10.1007/BFb0055107,Cédric FournetGeorges Gonthier,1998,https://link.springer.com/chapter/10.1007/BFb0055107,Conference paper
Looking at code with your safety goggles on,Reliable Software Technologies — Ada-Europe,,,,10.1007/BFb0055010,Ken Wong,1998,https://link.springer.com/chapter/10.1007/BFb0055010,Conference paper
Checking verifications of protocols and distributed systems by computer,CONCUR'98 Concurrency Theory,,,,10.1007/BFb0055652,Jan Friso GrooteFranÇois MoninJaco van de Pol,1998,https://link.springer.com/chapter/10.1007/BFb0055652,Conference paper
Compositionality Criteria for Defining Mixed-Styles Synchronous Languages,Compositionality: The Significant Difference,,,,10.1007/3-540-49213-5_16,Florence MaraninchiYann Rémond,1998,https://link.springer.com/chapter/10.1007/3-540-49213-5_16,Conference paper
Myths and facts about the efficient implementation of finite automata and lexical analysis,Compiler Construction,,,,10.1007/BFb0026419,Klaus BrouwerWolfgang GellerichErhard Ploedereder,1998,https://link.springer.com/chapter/10.1007/BFb0026419,Conference paper
Conformance testing of TINA service components - The TTCN/CORBA gateway,Intelligence in Services and Networks: Technology for Ubiquitous Telecom Services,,,,10.1007/BFb0056984,Ina SchieferdeckerMang LiAndreas Hoffmann,1998,https://link.springer.com/chapter/10.1007/BFb0056984,Conference paper
Visual Abstractions for Temporal Verification,Algebraic Methodology and Software Technology,,,,10.1007/3-540-49253-4_5,Zohar MannaAnca BrowneHenny B. SipmaTomás E. Uribe,1998,https://link.springer.com/chapter/10.1007/3-540-49253-4_5,Conference paper
An Algebraic View of Program Composition,Algebraic Methodology and Software Technology,,,,10.1007/3-540-49253-4_24,Pietro Cenciarelli,1998,https://link.springer.com/chapter/10.1007/3-540-49253-4_24,Conference paper
The ‘test model-checking’ approach to the verification of formal memory models of multiprocessors,Computer Aided Verification,,,,10.1007/BFb0028767,Ratan NalumasuRajnish GhughalAbdel MokkedemGanesh Gopalakrishnan,1998,https://link.springer.com/chapter/10.1007/BFb0028767,Conference paper
On object extension,ECOOP’98 — Object-Oriented Programming,,,,10.1007/BFb0054105,Luigi Liquori,1998,https://link.springer.com/chapter/10.1007/BFb0054105,Conference paper
The state of change: A survey,Transactions and Change in Logic Databases,,,,10.1007/BFb0055494,Anthony J. BonnerMichael Kifer,1998,https://link.springer.com/chapter/10.1007/BFb0055494,Conference paper
Mobile ambients,Foundations of Software Science and Computation Structures,,,,10.1007/BFb0053547,Luca CardelliAndrew D. Gordon,1998,https://link.springer.com/chapter/10.1007/BFb0053547,Conference paper
"COLETTE, prototyping CSP solvers using a rule-based language",Artificial Intelligence and Symbolic Computation,,,,10.1007/BFb0055906,Carlos Castro,1998,https://link.springer.com/chapter/10.1007/BFb0055906,Conference paper
Formal methods and customized visualization: A fruitful symbiosis,Services and Visualization Towards User-Friendly Design,,,,10.1007/BFb0053506,Tiziana MargariaVolker Braun,1998,https://link.springer.com/chapter/10.1007/BFb0053506,Conference paper
Challenges in the utilization of formal methods,Formal Techniques in Real-Time and Fault-Tolerant Systems,,,,10.1007/BFb0055331,John C. Knight,1998,https://link.springer.com/chapter/10.1007/BFb0055331,Conference paper
Modeling and verification of sC++ applications,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/BFb0054175,Thierry Cattel,1998,https://link.springer.com/chapter/10.1007/BFb0054175,Conference paper
Specification of dynamics for knowledge-based systems,Transactions and Change in Logic Databases,,,,10.1007/BFb0055495,Pascal van EckJoeri EngelfrietDieter FenselFrank van HarmelenYde VenemaMark Willems,1998,https://link.springer.com/chapter/10.1007/BFb0055495,Conference paper
"Three Approaches to Hardware Verification: HOL, MDG, and VIS Compared",Formal Methods in Computer-Aided Design,,,,10.1007/3-540-49519-3_28,Soène TaharJianping LuPaul Curzon,1998,https://link.springer.com/chapter/10.1007/3-540-49519-3_28,Conference paper
" Prototyping realistic programming languages based on formal specifications",Acta Informatica,,,,10.1007/s002360050105,Arnd Poetzsch-Heffter,1997,https://link.springer.com/article/10.1007/s002360050105,Article
Programs Without Failures,Logic Program Synthesis and Transformation,,,,10.1007/3-540-49674-2_2,Annalisa BossiNicoletta Cocco,1998,https://link.springer.com/chapter/10.1007/3-540-49674-2_2,Conference paper
"Bertrand Russell, Herbrand’s theorem, and the assignment statement",Artificial Intelligence and Symbolic Computation,,,,10.1007/BFb0055899,Melvin Fitting,1998,https://link.springer.com/chapter/10.1007/BFb0055899,Conference paper
Some notes on knowledge assimilation in deductive databases,Transactions and Change in Logic Databases,,,,10.1007/BFb0055502,Hendrik Decker,1998,https://link.springer.com/chapter/10.1007/BFb0055502,Conference paper
Select Z Bibliography,ZUM ’98: The Z Formal Specification Notation,,,,10.1007/978-3-540-49676-2_24,Jonathan P. Bowen,1998,https://link.springer.com/chapter/10.1007/978-3-540-49676-2_24,Conference paper
Logical transactions and serializability,Transactions and Change in Logic Databases,,,,10.1007/BFb0055498,Carl-Alexander WichertBurkhard FreitagAlfred Fent,1998,https://link.springer.com/chapter/10.1007/BFb0055498,Conference paper
FAST: a framework for automating statistics-based testing,Software Quality Journal,,,,10.1023/A:1018535229843,Huey-Der ChuJohn E. DobsonI-Chiang Liu,1997,https://link.springer.com/article/10.1023/A:1018535229843,Article
Specification and verification of a real-time field bus with formal description languages,Transformation-Based Reactive Systems Development,,,,10.1007/3-540-63010-4_28,P. MariñoF. PozaM. DomínguezJ. Nogueira,1997,https://link.springer.com/chapter/10.1007/3-540-63010-4_28,Conference paper
Knowledge-based situated agents among us a preliminary report,"Intelligent Agents III Agent Theories, Architectures, and Languages",,,,10.1007/BFb0013598,Renwei LiLuís Moniz Pereira,1997,https://link.springer.com/chapter/10.1007/BFb0013598,Conference paper
An approach to user interface specification with attribute grammars,Journal of Computer Science and Technology,,,,10.1007/BF02943146,Hua Qingyi,1997,https://link.springer.com/article/10.1007/BF02943146,Article
A deliberative and reactive diagnosis agent based on logic programming,"Intelligent Agents III Agent Theories, Architectures, and Languages",,,,10.1007/BFb0013593,Michael SchroederIara de Almeida MóraLuis Moniz Pereira,1997,https://link.springer.com/chapter/10.1007/BFb0013593,Conference paper
Compilation and equivalence of imperative objects,Foundations of Software Technology and Theoretical Computer Science,,,,10.1007/BFb0058024,A. D. GordonP. D. HankinS. B. Lassen,1997,https://link.springer.com/chapter/10.1007/BFb0058024,Conference paper
SPTHEO - A Parallel Theorem Prover,Journal of Automated Reasoning,,,,10.1023/A:1005868304990,Christian B. Suttner,1997,https://link.springer.com/article/10.1023/A:1005868304990,Article
Integrating hands-on work into the formal languages course via tools and programming,Automata Implementation,,,,10.1007/3-540-63174-7_11,Susan H. Rodger,1997,https://link.springer.com/chapter/10.1007/3-540-63174-7_11,Conference paper
Implementing a static analyzer of concurrent programs: Problems and perspectives,Analysis and Verification of Multiple-Agent Languages,,,,10.1007/3-540-62503-8_11,Régis Cridlig,1997,https://link.springer.com/chapter/10.1007/3-540-62503-8_11,Conference paper
A declarative approach to concurrent programming,"Programming Languages: Implementations, Logics, and Programs",,,,10.1007/BFb0033838,Steve Gregory,1997,https://link.springer.com/chapter/10.1007/BFb0033838,Conference paper
From programming languages to program construction,Modular Programming Languages,,,,10.1007/3-540-62599-2_27,Gerhard Goos,1997,https://link.springer.com/chapter/10.1007/3-540-62599-2_27,Conference paper
A tableau system for linear-TIME temporal logic,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/BFb0035385,Peter H. SchmittJean Goubault-Larrecq,1997,https://link.springer.com/chapter/10.1007/BFb0035385,Conference paper
PICGAL: Practical use of formal specification to develop a complex critical system,FME '97: Industrial Applications and Strengthened Foundations of Formal Methods,,,,10.1007/3-540-63533-5_12,Lionel DevauchellePeter Gorm LarsenHenrik Voss,1997,https://link.springer.com/chapter/10.1007/3-540-63533-5_12,Conference paper
Communication concepts for statecharts: A semantic foundation,Transformation-Based Reactive Systems Development,,,,10.1007/3-540-63010-4_9,Peter ScholzDieter Nazareth,1997,https://link.springer.com/chapter/10.1007/3-540-63010-4_9,Conference paper
